Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
19,75	 0,00673	19,75	  -5,917	19,75	       1	
20	 0,00722	20	  -13,06	20	       1	
20,25	 0,00734	20,25	  -21,03	20,25	       1	
20,5	 0,00754	20,5	  -26,94	20,5	       1	
20,75	 0,00715	20,75	  -29,66	20,75	       1	
21	 0,00782	21	  -32,48	21	     0,9	
21,25	 0,00807	21,25	  -39,77	21,25	       1	
21,5	 0,00851	21,5	  -48,72	21,5	       1	
21,75	  0,0077	21,75	  -56,41	21,75	       1	
22	 0,00751	22	  -56,04	22	       1	
22,25	 0,00822	22,25	   -59,1	22,25	       1	
22,5	 0,00873	22,5	  -67,99	22,5	       1	
22,75	 0,00907	22,75	  -80,34	22,75	       1	
23	 0,00887	23	  -92,76	23	       1	
23,25	  0,0079	23,25	  -106,1	23,25	       1	
23,5	 0,00729	23,5	  -118,7	23,5	     0,9	
23,75	 0,00591	23,75	  -133,5	23,75	     0,9	
24	 0,00458	24	  -145,6	24	     0,7	
24,25	 0,00344	24,25	  -154,3	24,25	     0,6	
24,5	 0,00275	24,5	  -159,1	24,5	     0,6	
24,75	 0,00268	24,75	    -159	24,75	     0,6	
25	 0,00297	25	   173,1	25	     0,7	
25,25	 0,00288	25,25	   139,4	25,25	     0,7	
25,5	 0,00249	25,5	     105	25,5	     0,5	
25,75	 0,00284	25,75	   93,23	25,75	     0,6	
26	 0,00308	26	   80,39	26	     0,6	
26,25	 0,00402	26,25	   66,43	26,25	     0,8	
26,5	 0,00457	26,5	   56,19	26,5	     0,9	
26,75	 0,00555	26,75	   44,84	26,75	     0,8	
27	 0,00593	27	   37,96	27	     0,8	
27,25	 0,00703	27,25	   30,48	27,25	     0,8	
27,5	 0,00802	27,5	   22,45	27,5	     0,9	
27,75	 0,00804	27,75	   16,07	27,75	     0,9	
28	  0,0092	28	   9,617	28	     0,9	
28,25	  0,0094	28,25	   4,187	28,25	     0,9	
28,5	  0,0104	28,5	  0,3569	28,5	       1	
28,75	  0,0116	28,75	  -6,131	28,75	       1	
29	  0,0124	29	  -14,92	29	     0,9	
29,25	  0,0126	29,25	   -23,5	29,25	     0,9	
29,5	  0,0124	29,5	  -30,04	29,5	     0,9	
29,75	  0,0125	29,75	  -34,23	29,75	       1	
30	  0,0122	30	  -40,58	30	       1	
30,25	  0,0114	30,25	  -44,85	30,25	     0,9	
30,5	  0,0111	30,5	  -43,69	30,5	       1	
30,75	  0,0113	30,75	  -43,13	30,75	     0,9	
31	   0,012	31	  -43,29	31	     0,9	
31,25	  0,0132	31,25	  -47,25	31,25	     0,9	
31,5	  0,0133	31,5	  -51,06	31,5	     0,9	
31,75	  0,0137	31,75	   -56,4	31,75	     0,9	
32	  0,0134	32	  -55,93	32	     0,9	
32,25	  0,0138	32,25	  -57,57	32,25	     0,9	
32,5	   0,015	32,5	  -59,45	32,5	     0,9	
32,75	  0,0152	32,75	  -62,46	32,75	     0,9	
33	  0,0161	33	     -67	33	     0,9	
33,25	   0,016	33,25	  -68,48	33,25	       1	
33,5	  0,0171	33,5	   -72,2	33,5	       1	
33,75	  0,0176	33,75	  -75,63	33,75	       1	
34	  0,0181	34	  -79,36	34	       1	
34,25	  0,0188	34,25	  -83,28	34,25	       1	
34,5	  0,0192	34,5	   -87,4	34,5	       1	
34,75	    0,02	34,75	  -92,27	34,75	       1	
35	  0,0196	35	  -97,81	35	       1	
35,25	  0,0192	35,25	  -101,3	35,25	       1	
35,5	  0,0192	35,5	  -104,7	35,5	       1	
35,75	  0,0193	35,75	    -107	35,75	       1	
36	   0,019	36	    -110	36	       1	
36,25	  0,0192	36,25	  -114,4	36,25	       1	
36,5	  0,0184	36,5	  -115,1	36,5	       1	
36,75	  0,0187	36,75	  -117,2	36,75	       1	
37	  0,0184	37	  -117,3	37	       1	
37,25	  0,0189	37,25	    -118	37,25	       1	
37,5	  0,0198	37,5	  -118,2	37,5	       1	
37,75	  0,0208	37,75	  -120,2	37,75	       1	
38	  0,0229	38	  -123,6	38	       1	
38,25	  0,0231	38,25	  -129,1	38,25	       1	
38,5	  0,0245	38,5	  -133,5	38,5	       1	
38,75	  0,0245	38,75	  -137,9	38,75	       1	
39	  0,0253	39	  -143,7	39	       1	
39,25	  0,0261	39,25	  -147,4	39,25	       1	
39,5	   0,026	39,5	  -155,5	39,5	       1	
39,75	  0,0265	39,75	    -160	39,75	       1	
40	  0,0254	40	  -168,6	40	       1	
40,25	  0,0248	40,25	  -173,9	40,25	       1	
40,5	  0,0229	40,5	   179,2	40,5	       1	
40,75	  0,0209	40,75	   176,1	40,75	       1	
41	  0,0192	41	   175,1	41	       1	
41,25	   0,019	41,25	   173,4	41,25	       1	
41,5	  0,0181	41,5	   172,5	41,5	       1	
41,75	  0,0175	41,75	   167,6	41,75	       1	
42	  0,0159	42	   167,8	42	       1	
42,25	  0,0151	42,25	   165,4	42,25	       1	
42,5	  0,0139	42,5	   167,1	42,5	       1	
42,75	  0,0134	42,75	   168,7	42,75	       1	
43	  0,0136	43	   170,7	43	       1	
43,25	  0,0131	43,25	     172	43,25	       1	
43,5	  0,0135	43,5	   170,4	43,5	       1	
43,75	  0,0129	43,75	     173	43,75	     0,9	
44	  0,0133	44	   171,9	44	       1	
44,25	  0,0134	44,25	   174,7	44,25	       1	
44,5	  0,0137	44,5	   173,4	44,5	       1	
44,75	  0,0141	44,75	   172,8	44,75	       1	
45	   0,014	45	   171,8	45	       1	
45,25	  0,0145	45,25	   172,4	45,25	     0,9	
45,5	  0,0144	45,5	   173,1	45,5	       1	
45,75	  0,0154	45,75	   174,1	45,75	       1	
46	  0,0165	46	   174,1	46	       1	
46,25	  0,0176	46,25	   171,6	46,25	       1	
46,5	  0,0192	46,5	   168,9	46,5	       1	
46,75	  0,0195	46,75	   164,1	46,75	       1	
47	  0,0203	47	   161,4	47	       1	
47,25	  0,0205	47,25	   156,6	47,25	       1	
47,5	  0,0208	47,5	   153,8	47,5	       1	
47,75	  0,0208	47,75	   150,3	47,75	       1	
48	   0,021	48	   147,2	48	       1	
48,25	   0,021	48,25	   144,3	48,25	       1	
48,5	  0,0209	48,5	   140,7	48,5	       1	
48,75	  0,0208	48,75	   138,3	48,75	       1	
49	  0,0207	49	   135,3	49	       1	
49,25	  0,0209	49,25	   133,3	49,25	       1	
49,5	  0,0206	49,5	   130,5	49,5	       1	
49,75	  0,0206	49,75	     128	49,75	       1	
50	  0,0204	50	   125,4	50	       1	
50,25	  0,0201	50,25	   122,8	50,25	       1	
50,5	    0,02	50,5	   121,8	50,5	       1	
50,75	  0,0201	50,75	   119,7	50,75	       1	
51	  0,0206	51	   118,1	51	       1	
51,25	   0,021	51,25	   115,3	51,25	       1	
51,5	  0,0214	51,5	   110,9	51,5	       1	
51,75	  0,0214	51,75	   107,5	51,75	       1	
52	  0,0214	52	   103,4	52	       1	
52,25	  0,0213	52,25	   99,19	52,25	       1	
52,5	  0,0211	52,5	   93,85	52,5	       1	
52,75	  0,0204	52,75	   88,72	52,75	       1	
53	  0,0195	53	   83,73	53	       1	
53,25	  0,0182	53,25	   78,75	53,25	       1	
53,5	  0,0166	53,5	   75,44	53,5	       1	
53,75	  0,0151	53,75	   73,13	53,75	       1	
54	  0,0137	54	   73,07	54	       1	
54,25	  0,0127	54,25	   73,78	54,25	       1	
54,5	  0,0123	54,5	   75,52	54,5	       1	
54,75	  0,0117	54,75	   74,45	54,75	       1	
55	  0,0113	55	   74,74	55	     0,9	
55,25	  0,0105	55,25	   73,96	55,25	     0,9	
55,5	    0,01	55,5	   75,74	55,5	     0,9	
55,75	  0,0096	55,75	   77,57	55,75	     0,9	
56	 0,00936	56	   79,62	56	     0,9	
56,25	 0,00923	56,25	   80,81	56,25	     0,9	
56,5	 0,00923	56,5	   80,89	56,5	     0,9	
56,75	 0,00912	56,75	   82,44	56,75	     0,9	
57	 0,00887	57	   81,88	57	     0,9	
57,25	 0,00863	57,25	      83	57,25	     0,9	
57,5	 0,00851	57,5	   83,97	57,5	       1	
57,75	 0,00844	57,75	   86,18	57,75	       1	
58	 0,00837	58	   86,75	58	       1	
58,25	 0,00823	58,25	   87,89	58,25	       1	
58,5	 0,00793	58,5	   89,44	58,5	     0,9	
58,75	 0,00776	58,75	    92,8	58,75	     0,9	
59	 0,00805	59	   97,37	59	       1	
59,25	 0,00825	59,25	   99,03	59,25	       1	
59,5	 0,00848	59,5	     102	59,5	       1	
59,75	 0,00883	59,75	   102,1	59,75	       1	
60	 0,00917	60	   103,8	60	       1	
60,25	 0,00948	60,25	   105,5	60,25	     0,9	
60,5	    0,01	60,5	   106,2	60,5	     0,9	
60,75	  0,0105	60,75	   107,1	60,75	     0,9	
61	  0,0113	61	   107,3	61	     0,9	
61,25	  0,0118	61,25	   106,9	61,25	     0,9	
61,5	  0,0126	61,5	   106,2	61,5	     0,9	
61,75	  0,0133	61,75	   104,5	61,75	       1	
62	  0,0139	62	   103,3	62	       1	
62,25	  0,0148	62,25	   101,1	62,25	       1	
62,5	  0,0154	62,5	   98,89	62,5	       1	
62,75	  0,0161	62,75	   97,27	62,75	       1	
63	  0,0166	63	   94,68	63	       1	
63,25	  0,0173	63,25	   92,43	63,25	       1	
63,5	  0,0178	63,5	   89,42	63,5	       1	
63,75	  0,0185	63,75	   86,38	63,75	       1	
64	  0,0185	64	   82,68	64	       1	
64,25	  0,0186	64,25	   79,81	64,25	       1	
64,5	  0,0187	64,5	   76,63	64,5	       1	
64,75	  0,0189	64,75	   74,98	64,75	       1	
65	  0,0189	65	   72,13	65	       1	
65,25	   0,019	65,25	      70	65,25	       1	
65,5	  0,0191	65,5	   67,12	65,5	       1	
65,75	  0,0191	65,75	   64,15	65,75	       1	
66	  0,0188	66	   61,68	66	       1	
66,25	  0,0187	66,25	    59,2	66,25	       1	
66,5	  0,0183	66,5	   57,39	66,5	       1	
66,75	  0,0181	66,75	   55,78	66,75	       1	
67	  0,0178	67	   53,41	67	       1	
67,25	  0,0175	67,25	    51,6	67,25	       1	
67,5	  0,0173	67,5	   50,28	67,5	       1	
67,75	  0,0168	67,75	   48,93	67,75	       1	
68	  0,0167	68	   48,55	68	       1	
68,25	  0,0164	68,25	   47,36	68,25	       1	
68,5	  0,0162	68,5	   46,03	68,5	       1	
68,75	  0,0159	68,75	   45,85	68,75	       1	
69	  0,0156	69	   44,46	69	       1	
69,25	  0,0152	69,25	    45,2	69,25	       1	
69,5	  0,0151	69,5	   45,23	69,5	       1	
69,75	   0,015	69,75	   46,36	69,75	       1	
70	  0,0152	70	   46,98	70	       1	
70,25	  0,0156	70,25	   46,81	70,25	       1	
70,5	   0,016	70,5	   46,95	70,5	       1	
70,75	  0,0166	70,75	   45,54	70,75	       1	
71	  0,0167	71	   44,84	71	       1	
71,25	  0,0171	71,25	   43,26	71,25	       1	
71,5	  0,0174	71,5	    42,5	71,5	       1	
71,75	  0,0178	71,75	   40,63	71,75	       1	
72	  0,0181	72	   39,75	72	       1	
72,25	  0,0185	72,25	   37,94	72,25	       1	
72,5	  0,0188	72,5	   36,25	72,5	       1	
72,75	  0,0191	72,75	   34,79	72,75	       1	
73	  0,0196	73	   32,85	73	       1	
73,25	  0,0199	73,25	   30,78	73,25	       1	
73,5	  0,0207	73,5	    27,8	73,5	       1	
73,75	  0,0207	73,75	   24,03	73,75	       1	
74	  0,0208	74	   20,87	74	       1	
74,25	  0,0205	74,25	   17,68	74,25	       1	
74,5	  0,0203	74,5	   14,64	74,5	       1	
74,75	  0,0198	74,75	   11,98	74,75	       1	
75	  0,0192	75	   9,731	75	       1	
75,25	  0,0189	75,25	   8,396	75,25	       1	
75,5	  0,0185	75,5	   7,182	75,5	       1	
75,75	  0,0184	75,75	   5,298	75,75	       1	
76	  0,0179	76	   4,567	76	       1	
76,25	   0,018	76,25	   2,897	76,25	       1	
76,5	  0,0178	76,5	   1,929	76,5	       1	
76,75	   0,018	76,75	   0,579	76,75	       1	
77	  0,0181	77	  -1,773	77	       1	
77,25	  0,0178	77,25	  -2,839	77,25	       1	
77,5	  0,0179	77,5	  -5,454	77,5	       1	
77,75	  0,0179	77,75	  -8,183	77,75	       1	
78	  0,0178	78	  -11,18	78	       1	
78,25	  0,0173	78,25	  -14,24	78,25	       1	
78,5	  0,0168	78,5	   -16,5	78,5	       1	
78,75	  0,0164	78,75	  -18,21	78,75	       1	
79	   0,016	79	  -20,38	79	       1	
79,25	  0,0156	79,25	  -22,49	79,25	       1	
79,5	  0,0152	79,5	  -24,56	79,5	       1	
79,75	  0,0148	79,75	  -26,69	79,75	       1	
80	  0,0142	80	  -28,87	80	       1	
80,25	  0,0137	80,25	  -31,12	80,25	       1	
80,5	   0,013	80,5	  -32,77	80,5	       1	
80,75	  0,0124	80,75	  -33,54	80,75	       1	
81	  0,0121	81	  -33,09	81	       1	
81,25	  0,0121	81,25	  -34,88	81,25	       1	
81,5	  0,0117	81,5	  -36,97	81,5	       1	
81,75	  0,0113	81,75	  -39,14	81,75	       1	
82	  0,0109	82	  -41,47	82	       1	
82,25	  0,0105	82,25	  -44,59	82,25	       1	
82,5	 0,00966	82,5	  -46,62	82,5	       1	
82,75	 0,00896	82,75	  -48,37	82,75	     0,9	
83	 0,00812	83	   -49,6	83	     0,9	
83,25	 0,00761	83,25	   -49,1	83,25	     0,9	
83,5	 0,00675	83,5	  -48,82	83,5	     0,9	
83,75	 0,00605	83,75	  -45,81	83,75	     0,9	
84	 0,00558	84	  -43,56	84	     0,9	
84,25	 0,00494	84,25	   -38,6	84,25	     0,9	
84,5	  0,0049	84,5	  -32,28	84,5	     0,9	
84,75	 0,00446	84,75	  -27,04	84,75	     0,9	
85	 0,00464	85	  -17,66	85	     0,9	
85,25	 0,00474	85,25	   -10,3	85,25	     0,9	
85,5	 0,00516	85,5	  -7,523	85,5	       1	
85,75	 0,00551	85,75	  -4,818	85,75	       1	
86	 0,00573	86	 -0,8049	86	     0,9	
86,25	 0,00612	86,25	  0,1523	86,25	     0,9	
86,5	 0,00663	86,5	   2,337	86,5	     0,9	
86,75	 0,00726	86,75	   1,543	86,75	     0,9	
87	 0,00741	87	   1,568	87	     0,9	
87,25	 0,00808	87,25	 0,04901	87,25	       1	
87,5	 0,00854	87,5	 -0,3234	87,5	       1	
87,75	 0,00897	87,75	  -2,742	87,75	       1	
88	 0,00924	88	  -6,821	88	       1	
88,25	  0,0095	88,25	  -8,812	88,25	       1	
88,5	 0,00969	88,5	  -11,43	88,5	       1	
88,75	 0,00963	88,75	  -14,05	88,75	       1	
89	  0,0097	89	  -15,41	89	       1	
89,25	 0,00975	89,25	  -17,93	89,25	       1	
89,5	 0,00985	89,5	  -18,95	89,5	       1	
89,75	 0,00981	89,75	  -21,28	89,75	       1	
90	 0,00992	90	  -22,96	90	       1	
90,25	 0,00986	90,25	  -26,45	90,25	       1	
90,5	 0,00961	90,5	  -27,49	90,5	       1	
90,75	 0,00955	90,75	  -29,09	90,75	       1	
91	 0,00956	91	  -31,03	91	       1	
91,25	 0,00937	91,25	  -32,87	91,25	       1	
91,5	 0,00902	91,5	   -34,4	91,5	       1	
91,75	 0,00879	91,75	  -34,37	91,75	     0,9	
92	 0,00872	92	  -34,42	92	       1	
92,25	 0,00878	92,25	   -34,5	92,25	       1	
92,5	 0,00872	92,5	  -35,11	92,5	       1	
92,75	 0,00876	92,75	  -35,24	92,75	       1	
93	 0,00888	93	  -37,53	93	       1	
93,25	 0,00887	93,25	  -38,99	93,25	       1	
93,5	 0,00869	93,5	  -40,46	93,5	       1	
93,75	 0,00859	93,75	   -41,7	93,75	       1	
94	 0,00851	94	  -42,75	94	       1	
94,25	 0,00841	94,25	  -43,91	94,25	       1	
94,5	 0,00849	94,5	   -44,1	94,5	       1	
94,75	 0,00838	94,75	  -47,19	94,75	       1	
95	 0,00842	95	   -47,8	95	       1	
95,25	 0,00818	95,25	  -51,25	95,25	       1	
95,5	 0,00828	95,5	  -51,99	95,5	       1	
95,75	 0,00786	95,75	  -54,69	95,75	       1	
96	 0,00778	96	  -55,93	96	       1	
96,25	 0,00767	96,25	  -55,18	96,25	     0,9	
96,5	 0,00768	96,5	  -58,56	96,5	       1	
96,75	 0,00764	96,75	  -58,77	96,75	     0,9	
97	 0,00774	97	  -63,53	97	     0,9	
97,25	 0,00745	97,25	  -65,03	97,25	     0,9	
97,5	 0,00713	97,5	  -71,03	97,5	     0,9	
97,75	 0,00634	97,75	  -72,56	97,75	     0,9	
98	 0,00612	98	  -75,34	98	     0,9	
98,25	 0,00561	98,25	  -76,97	98,25	     0,9	
98,5	 0,00504	98,5	   -77,8	98,5	     0,9	
98,75	 0,00466	98,75	  -76,66	98,75	     0,9	
99	 0,00434	99	  -73,59	99	     0,9	
99,25	 0,00424	99,25	  -75,96	99,25	     0,9	
99,5	 0,00373	99,5	  -72,03	99,5	     0,9	
99,75	 0,00351	99,75	  -70,35	99,75	     0,9	
100	  0,0033	100	  -69,32	100	     0,9	
100,25	 0,00314	100,25	  -69,57	100,25	       1	
100,5	 0,00299	100,5	  -63,31	100,5	     0,9	
100,75	 0,00278	100,75	   -56,7	100,75	       1	
101	 0,00269	101	  -54,08	101	     0,9	
101,25	 0,00281	101,25	  -50,18	101,25	       1	
101,5	 0,00268	101,5	  -52,69	101,5	       1	
101,75	 0,00256	101,75	  -46,27	101,75	       1	
102	 0,00206	102	  -38,35	102	       1	
102,25	 0,00228	102,25	  -27,63	102,25	     0,9	
102,5	 0,00232	102,5	  -13,97	102,5	     0,9	
102,75	 0,00287	102,75	  -8,618	102,75	     0,9	
103	 0,00337	103	  -7,253	103	       1	
103,25	 0,00395	103,25	  -9,078	103,25	       1	
103,5	 0,00428	103,5	  -8,837	103,5	     0,9	
103,75	 0,00462	103,75	  -10,38	103,75	       1	
104	 0,00511	104	  -14,95	104	     0,9	
104,25	 0,00527	104,25	  -16,51	104,25	     0,9	
104,5	 0,00553	104,5	  -19,41	104,5	     0,9	
104,75	 0,00557	104,75	  -18,38	104,75	     0,9	
105	 0,00599	105	  -22,37	105	     0,9	
105,25	 0,00609	105,25	  -23,65	105,25	     0,9	
105,5	 0,00623	105,5	  -25,75	105,5	     0,9	
105,75	 0,00674	105,75	  -27,03	105,75	     0,9	
106	 0,00691	106	  -32,06	106	     0,9	
106,25	 0,00702	106,25	  -35,76	106,25	       1	
106,5	 0,00687	106,5	  -40,06	106,5	     0,9	
106,75	 0,00699	106,75	  -40,28	106,75	       1	
107	 0,00696	107	  -44,06	107	     0,9	
107,25	 0,00682	107,25	  -44,98	107,25	     0,9	
107,5	 0,00715	107,5	  -49,26	107,5	     0,9	
107,75	 0,00693	107,75	  -52,15	107,75	     0,9	
108	 0,00712	108	  -55,76	108	     0,9	
108,25	 0,00683	108,25	  -60,07	108,25	     0,9	
108,5	 0,00664	108,5	  -63,77	108,5	       1	
108,75	 0,00629	108,75	  -65,53	108,75	     0,9	
109	 0,00598	109	  -64,67	109	     0,9	
109,25	 0,00612	109,25	  -66,23	109,25	     0,9	
109,5	 0,00586	109,5	  -67,54	109,5	     0,9	
109,75	 0,00603	109,75	  -69,67	109,75	     0,9	
110	 0,00573	110	  -72,53	110	     0,8	
110,25	 0,00554	110,25	  -75,95	110,25	     0,8	
110,5	 0,00538	110,5	  -79,17	110,5	     0,8	
110,75	 0,00483	110,75	  -81,47	110,75	     0,7	
111	 0,00473	111	  -79,94	111	     0,8	
111,25	 0,00416	111,25	   -81,1	111,25	     0,7	
111,5	 0,00406	111,5	  -77,42	111,5	     0,7	
111,75	 0,00394	111,75	  -77,49	111,75	     0,6	
112	 0,00384	112	  -79,24	112	     0,6	
112,25	 0,00379	112,25	  -76,41	112,25	     0,7	
112,5	 0,00345	112,5	  -79,25	112,5	     0,6	
112,75	 0,00357	112,75	  -75,69	112,75	     0,7	
113	  0,0031	113	  -77,75	113	     0,6	
113,25	 0,00306	113,25	  -71,44	113,25	     0,7	
113,5	 0,00293	113,5	  -68,05	113,5	     0,7	
113,75	 0,00318	113,75	  -65,92	113,75	     0,8	
114	 0,00345	114	  -60,65	114	     0,8	
114,25	  0,0037	114,25	  -67,16	114,25	     0,8	
114,5	 0,00387	114,5	  -67,32	114,5	     0,9	
114,75	 0,00395	114,75	  -71,71	114,75	     0,8	
115	 0,00385	115	  -74,55	115	     0,9	
115,25	 0,00358	115,25	  -75,97	115,25	     0,9	
115,5	  0,0036	115,5	  -76,09	115,5	     0,9	
115,75	 0,00377	115,75	  -75,82	115,75	     0,9	
116	 0,00394	116	  -76,55	116	     0,9	
116,25	 0,00385	116,25	  -81,85	116,25	     0,9	
116,5	  0,0038	116,5	  -85,53	116,5	     0,9	
116,75	  0,0035	116,75	  -86,45	116,75	     0,9	
117	 0,00336	117	  -93,15	117	     0,9	
117,25	  0,0031	117,25	  -93,95	117,25	     0,8	
117,5	 0,00272	117,5	     -98	117,5	     0,7	
117,75	 0,00236	117,75	  -92,88	117,75	     0,7	
118	 0,00225	118	  -85,89	118	     0,7	
118,25	 0,00223	118,25	  -78,69	118,25	     0,7	
118,5	 0,00234	118,5	  -74,41	118,5	     0,7	
118,75	 0,00262	118,75	  -71,58	118,75	     0,7	
119	 0,00285	119	  -71,33	119	     0,7	
119,25	 0,00293	119,25	  -78,94	119,25	     0,7	
119,5	 0,00271	119,5	  -79,94	119,5	     0,7	
119,75	 0,00281	119,75	  -80,56	119,75	     0,7	
120	 0,00283	120	   -77,9	120	     0,6	
120,25	 0,00287	120,25	  -79,36	120,25	     0,7	
120,5	 0,00305	120,5	  -84,57	120,5	     0,7	
120,75	 0,00313	120,75	   -87,4	120,75	     0,6	
121	 0,00336	121	   -92,7	121	     0,7	
121,25	 0,00311	121,25	  -99,44	121,25	     0,6	
121,5	 0,00303	121,5	  -102,7	121,5	     0,6	
121,75	 0,00273	121,75	    -109	121,75	     0,6	
122	 0,00272	122	    -109	122	     0,5	
122,25	 0,00258	122,25	  -113,2	122,25	     0,5	
122,5	  0,0025	122,5	  -114,5	122,5	     0,5	
122,75	 0,00266	122,75	  -114,4	122,75	     0,6	
123	 0,00249	123	  -127,2	123	     0,6	
123,25	 0,00251	123,25	  -124,1	123,25	     0,7	
123,5	 0,00237	123,5	  -134,3	123,5	     0,7	
123,75	 0,00238	123,75	  -137,1	123,75	     0,7	
124	 0,00232	124	    -145	124	     0,7	
124,25	 0,00204	124,25	  -156,9	124,25	     0,7	
124,5	 0,00193	124,5	  -158,6	124,5	     0,6	
124,75	 0,00184	124,75	  -175,1	124,75	     0,6	
125	 0,00118	125	   179,8	125	     0,5	
125,25	 0,00121	125,25	  -175,7	125,25	     0,4	
125,5	0,000958	125,5	  -178,4	125,5	     0,3	
125,75	0,000983	125,75	    -169	125,75	     0,3	
126	 0,00105	126	  -174,9	126	     0,3	
126,25	 0,00107	126,25	  -173,8	126,25	     0,4	
126,5	 0,00124	126,5	     167	126,5	     0,4	
126,75	 0,00105	126,75	   155,9	126,75	     0,3	
127	 0,00108	127	   162,4	127	     0,3	
127,25	 0,00105	127,25	   151,2	127,25	     0,3	
127,5	  0,0011	127,5	   149,6	127,5	     0,4	
127,75	 0,00125	127,75	   142,2	127,75	     0,4	
128	  0,0012	128	   138,3	128	     0,4	
