Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
14,5	  0,0567	14,5	   175,2	14,5	     0,9	
14,75	  0,0536	14,75	   177,8	14,75	     0,9	
15	  0,0598	15	  -173,4	15	       1	
15,25	  0,0619	15,25	  -167,8	15,25	       1	
15,5	  0,0633	15,5	  -175,5	15,5	       1	
15,75	  0,0601	15,75	  -166,5	15,75	       1	
16	  0,0707	16	  -164,2	16	       1	
16,25	  0,0804	16,25	  -174,7	16,25	       1	
16,5	  0,0659	16,5	  -173,3	16,5	       1	
16,75	  0,0717	16,75	  -173,7	16,75	       1	
17	  0,0726	17	  -176,3	17	       1	
17,25	  0,0695	17,25	  -171,6	17,25	       1	
17,5	  0,0687	17,5	  -176,1	17,5	       1	
17,75	  0,0696	17,75	  -171,2	17,75	       1	
18	  0,0716	18	  -168,8	18	       1	
18,25	  0,0757	18,25	  -163,3	18,25	       1	
18,5	  0,0849	18,5	    -164	18,5	       1	
18,75	  0,0881	18,75	    -169	18,75	       1	
19	  0,0928	19	  -169,3	19	       1	
19,25	  0,0976	19,25	  -172,6	19,25	       1	
19,5	  0,0986	19,5	  -172,4	19,5	       1	
19,75	   0,103	19,75	  -178,8	19,75	       1	
20	   0,101	20	  -177,3	20	       1	
20,25	   0,104	20,25	  -179,6	20,25	       1	
20,5	   0,111	20,5	   177,1	20,5	       1	
20,75	   0,114	20,75	   176,7	20,75	       1	
21	   0,114	21	   171,6	21	       1	
21,25	   0,118	21,25	     166	21,25	       1	
21,5	   0,112	21,5	   160,8	21,5	       1	
21,75	   0,103	21,75	   159,1	21,75	       1	
22	  0,0953	22	   158,4	22	       1	
22,25	  0,0979	22,25	   163,1	22,25	       1	
22,5	  0,0931	22,5	   163,9	22,5	       1	
22,75	  0,0961	22,75	     164	22,75	       1	
23	   0,102	23	   164,9	23	       1	
23,25	   0,105	23,25	   162,9	23,25	       1	
23,5	   0,109	23,5	     161	23,5	       1	
23,75	   0,112	23,75	   158,2	23,75	       1	
24	   0,111	24	   153,2	24	       1	
24,25	   0,107	24,25	   150,7	24,25	       1	
24,5	   0,104	24,5	   150,6	24,5	       1	
24,75	   0,101	24,75	   150,1	24,75	       1	
25	  0,0999	25	   150,1	25	       1	
25,25	   0,103	25,25	   148,7	25,25	       1	
25,5	     0,1	25,5	   147,7	25,5	       1	
25,75	   0,106	25,75	   146,6	25,75	       1	
26	     0,1	26	   144,1	26	       1	
26,25	  0,0984	26,25	     141	26,25	       1	
26,5	  0,0998	26,5	   142,5	26,5	       1	
26,75	  0,0955	26,75	   140,4	26,75	       1	
27	  0,0946	27	   140,3	27	       1	
27,25	  0,0967	27,25	   141,5	27,25	       1	
27,5	   0,092	27,5	   139,5	27,5	       1	
27,75	  0,0974	27,75	   139,2	27,75	       1	
28	  0,0972	28	   140,4	28	       1	
28,25	  0,0965	28,25	   136,1	28,25	       1	
28,5	  0,0985	28,5	   134,6	28,5	       1	
28,75	  0,0982	28,75	   133,1	28,75	       1	
29	  0,0971	29	   131,4	29	       1	
29,25	  0,0905	29,25	   129,6	29,25	       1	
29,5	  0,0869	29,5	     127	29,5	       1	
29,75	  0,0848	29,75	   130,8	29,75	       1	
30	  0,0853	30	   132,1	30	       1	
30,25	  0,0876	30,25	   132,1	30,25	       1	
30,5	  0,0881	30,5	   132,4	30,5	       1	
30,75	  0,0891	30,75	   130,4	30,75	       1	
31	  0,0905	31	   133,2	31	       1	
31,25	  0,0925	31,25	   130,5	31,25	       1	
31,5	  0,0989	31,5	   127,6	31,5	       1	
31,75	  0,0966	31,75	   128,8	31,75	       1	
32	  0,0977	32	   125,1	32	       1	
32,25	   0,104	32,25	   123,4	32,25	       1	
32,5	   0,103	32,5	   120,5	32,5	       1	
32,75	   0,107	32,75	   114,9	32,75	       1	
33	   0,103	33	   112,4	33	       1	
33,25	  0,0998	33,25	     109	33,25	       1	
33,5	  0,0982	33,5	   106,3	33,5	       1	
33,75	  0,0953	33,75	   102,7	33,75	       1	
34	  0,0911	34	   99,98	34	       1	
34,25	  0,0869	34,25	   99,28	34,25	       1	
34,5	   0,085	34,5	   98,82	34,5	       1	
34,75	  0,0848	34,75	   96,98	34,75	       1	
35	  0,0843	35	   93,46	35	       1	
35,25	   0,079	35,25	   90,11	35,25	       1	
35,5	  0,0731	35,5	   87,41	35,5	       1	
35,75	  0,0736	35,75	   88,83	35,75	       1	
36	  0,0706	36	   86,97	36	       1	
36,25	  0,0692	36,25	   83,25	36,25	       1	
36,5	  0,0645	36,5	   78,93	36,5	       1	
36,75	  0,0585	36,75	   76,81	36,75	       1	
37	  0,0559	37	   74,82	37	       1	
37,25	  0,0495	37,25	    74,1	37,25	       1	
37,5	  0,0466	37,5	   75,52	37,5	       1	
37,75	  0,0411	37,75	   70,77	37,75	     0,9	
38	   0,037	38	   74,69	38	       1	
38,25	  0,0318	38,25	   80,37	38,25	     0,9	
38,5	  0,0291	38,5	   80,09	38,5	       1	
38,75	  0,0255	38,75	   95,26	38,75	       1	
39	  0,0254	39	   113,3	39	     0,9	
39,25	   0,033	39,25	   111,5	39,25	       1	
39,5	    0,04	39,5	   117,3	39,5	       1	
39,75	  0,0397	39,75	   110,2	39,75	     0,9	
40	  0,0462	40	   107,1	40	       1	
40,25	  0,0462	40,25	     101	40,25	       1	
40,5	  0,0449	40,5	   97,86	40,5	       1	
40,75	   0,048	40,75	   88,88	40,75	       1	
41	  0,0388	41	   85,46	41	     0,9	
41,25	  0,0391	41,25	   80,04	41,25	       1	
41,5	  0,0319	41,5	   75,09	41,5	       1	
41,75	  0,0224	41,75	   80,78	41,75	     0,8	
42	  0,0234	42	   92,26	42	     0,9	
42,25	  0,0193	42,25	   97,65	42,25	     0,9	
42,5	  0,0231	42,5	   112,1	42,5	     0,9	
42,75	  0,0241	42,75	   115,2	42,75	     0,9	
43	  0,0235	43	   119,3	43	     0,8	
43,25	  0,0309	43,25	   131,7	43,25	     0,8	
43,5	   0,035	43,5	   122,8	43,5	     0,9	
43,75	   0,038	43,75	   114,3	43,75	       1	
44	  0,0373	44	   108,8	44	     0,9	
44,25	  0,0371	44,25	   106,9	44,25	     0,9	
44,5	  0,0319	44,5	   105,7	44,5	     0,9	
44,75	  0,0359	44,75	   106,7	44,75	     0,9	
45	  0,0394	45	   104,3	45	     0,9	
45,25	  0,0352	45,25	   89,85	45,25	     0,9	
45,5	   0,035	45,5	   86,26	45,5	     0,9	
45,75	  0,0245	45,75	   79,54	45,75	     0,9	
46	  0,0197	46	   100,5	46	     0,9	
46,25	  0,0281	46,25	   106,9	46,25	     0,9	
46,5	  0,0251	46,5	   97,12	46,5	       1	
46,75	   0,026	46,75	   92,06	46,75	     0,9	
47	  0,0205	47	   98,04	47	     0,9	
47,25	  0,0205	47,25	   105,9	47,25	     0,9	
47,5	  0,0251	47,5	   116,7	47,5	     0,8	
47,75	  0,0282	47,75	     106	47,75	     0,9	
48	  0,0286	48	   93,25	48	     0,8	
48,25	  0,0232	48,25	    90,2	48,25	     0,8	
48,5	  0,0212	48,5	    87,4	48,5	     0,8	
48,75	  0,0176	48,75	   102,8	48,75	     0,7	
49	  0,0227	49	   96,71	49	     0,9	
49,25	  0,0212	49,25	    94,6	49,25	     0,9	
49,5	  0,0208	49,5	    83,2	49,5	     0,9	
49,75	  0,0201	49,75	   72,08	49,75	     0,9	
50	  0,0123	50	   62,83	50	     0,9	
50,25	 0,00901	50,25	   60,44	50,25	     0,9	
50,5	  0,0072	50,5	   96,72	50,5	     0,7	
50,75	 0,00651	50,75	   76,82	50,75	     0,6	
51	 0,00336	51	   61,89	51	     0,3	
51,25	 0,00233	51,25	  -94,26	51,25	     0,2	
51,5	  0,0117	51,5	  -133,7	51,5	     0,8	
51,75	  0,0154	51,75	  -166,9	51,75	     0,9	
52	  0,0176	52	  -178,5	52	       1	
52,25	   0,018	52,25	     169	52,25	     0,9	
52,5	  0,0158	52,5	   163,2	52,5	     0,9	
52,75	  0,0174	52,75	   177,6	52,75	     0,8	
53	  0,0185	53	   171,4	53	     0,8	
53,25	  0,0227	53,25	   169,7	53,25	     0,9	
53,5	  0,0202	53,5	   160,6	53,5	     0,8	
53,75	  0,0181	53,75	   155,4	53,75	     0,8	
54	  0,0174	54	   171,5	54	     0,8	
54,25	  0,0183	54,25	   179,8	54,25	     0,7	
54,5	  0,0235	54,5	   177,4	54,5	     0,9	
54,75	  0,0248	54,75	   174,5	54,75	     0,9	
55	  0,0241	55	   168,8	55	       1	
55,25	  0,0254	55,25	     169	55,25	       1	
55,5	  0,0234	55,5	   173,3	55,5	     0,9	
55,75	  0,0276	55,75	   175,7	55,75	     0,9	
56	   0,032	56	     174	56	       1	
56,25	  0,0328	56,25	   165,3	56,25	       1	
56,5	  0,0335	56,5	   158,7	56,5	       1	
56,75	  0,0307	56,75	   157,1	56,75	     0,9	
57	   0,029	57	   155,4	57	     0,9	
57,25	  0,0291	57,25	   161,1	57,25	     0,8	
57,5	  0,0305	57,5	   158,8	57,5	     0,9	
57,75	  0,0309	57,75	     154	57,75	     0,9	
58	  0,0284	58	   153,8	58	     0,9	
58,25	  0,0275	58,25	   154,9	58,25	     0,9	
58,5	  0,0263	58,5	   162,4	58,5	     0,9	
58,75	  0,0312	58,75	   161,8	58,75	     0,9	
59	  0,0322	59	   160,6	59	     0,9	
59,25	  0,0316	59,25	     154	59,25	       1	
59,5	  0,0318	59,5	   152,9	59,5	     0,9	
59,75	  0,0278	59,75	   152,6	59,75	       1	
60	  0,0299	60	   155,6	60	     0,9	
60,25	  0,0282	60,25	   155,3	60,25	     0,9	
60,5	  0,0286	60,5	     155	60,5	     0,9	
60,75	  0,0277	60,75	     156	60,75	     0,9	
61	  0,0262	61	   155,3	61	       1	
61,25	  0,0252	61,25	   165,7	61,25	       1	
61,5	  0,0269	61,5	     168	61,5	       1	
61,75	  0,0291	61,75	   169,4	61,75	       1	
62	  0,0316	62	   173,1	62	       1	
62,25	  0,0328	62,25	   165,4	62,25	       1	
62,5	  0,0327	62,5	   169,1	62,5	       1	
62,75	   0,031	62,75	   169,8	62,75	       1	
63	  0,0333	63	   170,5	63	       1	
63,25	   0,035	63,25	   178,7	63,25	       1	
63,5	  0,0381	63,5	   175,3	63,5	       1	
63,75	  0,0396	63,75	   174,7	63,75	       1	
64	  0,0419	64	   173,6	64	       1	
64,25	  0,0434	64,25	   177,9	64,25	       1	
64,5	  0,0501	64,5	   177,1	64,5	       1	
64,75	  0,0531	64,75	     172	64,75	       1	
65	  0,0593	65	   169,6	65	       1	
65,25	  0,0613	65,25	   164,2	65,25	       1	
65,5	  0,0628	65,5	   160,5	65,5	       1	
65,75	  0,0622	65,75	   156,8	65,75	       1	
66	  0,0657	66	   153,4	66	       1	
66,25	   0,067	66,25	   153,2	66,25	       1	
66,5	  0,0688	66,5	   146,6	66,5	       1	
66,75	  0,0704	66,75	   142,2	66,75	       1	
67	  0,0663	67	   136,9	67	       1	
67,25	   0,065	67,25	   136,7	67,25	       1	
67,5	  0,0668	67,5	   133,2	67,5	       1	
67,75	  0,0635	67,75	   131,2	67,75	       1	
68	  0,0692	68	   126,8	68	       1	
68,25	  0,0636	68,25	   121,3	68,25	       1	
68,5	  0,0608	68,5	     118	68,5	       1	
68,75	  0,0577	68,75	   116,2	68,75	       1	
69	   0,057	69	   117,4	69	       1	
69,25	  0,0574	69,25	   111,9	69,25	       1	
69,5	  0,0566	69,5	   109,4	69,5	       1	
69,75	  0,0524	69,75	   104,7	69,75	       1	
70	  0,0489	70	   102,4	70	       1	
70,25	   0,047	70,25	   105,9	70,25	       1	
70,5	  0,0454	70,5	   101,4	70,5	       1	
70,75	  0,0462	70,75	   101,6	70,75	       1	
71	  0,0451	71	   95,99	71	       1	
71,25	  0,0404	71,25	   91,28	71,25	       1	
71,5	   0,037	71,5	   90,65	71,5	       1	
71,75	  0,0348	71,75	   89,94	71,75	       1	
72	  0,0303	72	   88,38	72	       1	
72,25	  0,0301	72,25	    86,3	72,25	     0,9	
72,5	  0,0266	72,5	   86,86	72,5	       1	
72,75	  0,0243	72,75	   84,75	72,75	     0,9	
73	  0,0221	73	   84,24	73	     0,9	
73,25	  0,0181	73,25	   89,85	73,25	     0,9	
73,5	  0,0169	73,5	   95,74	73,5	     0,9	
73,75	  0,0168	73,75	   94,71	73,75	     0,9	
74	  0,0162	74	   98,05	74	     0,9	
74,25	  0,0137	74,25	   97,25	74,25	     0,9	
74,5	  0,0121	74,5	   105,5	74,5	     0,8	
74,75	  0,0102	74,75	   120,8	74,75	     0,8	
75	  0,0113	75	   127,2	75	     0,8	
75,25	  0,0115	75,25	   133,9	75,25	     0,9	
75,5	  0,0108	75,5	   140,4	75,5	     0,8	
75,75	  0,0116	75,75	   149,2	75,75	     0,8	
76	  0,0136	76	   166,1	76	     0,8	
76,25	  0,0159	76,25	   163,1	76,25	     0,8	
76,5	  0,0178	76,5	   166,1	76,5	     0,8	
76,75	  0,0199	76,75	   161,7	76,75	     0,9	
77	  0,0204	77	   159,3	77	     0,9	
77,25	   0,021	77,25	   161,4	77,25	     0,9	
77,5	  0,0213	77,5	     160	77,5	     0,9	
77,75	  0,0228	77,75	   160,2	77,75	     0,9	
78	  0,0241	78	   160,7	78	     0,9	
78,25	  0,0239	78,25	   156,2	78,25	     0,9	
78,5	  0,0248	78,5	   154,8	78,5	     0,9	
78,75	  0,0242	78,75	   156,4	78,75	       1	
79	  0,0243	79	   154,9	79	       1	
79,25	  0,0263	79,25	   157,4	79,25	       1	
79,5	  0,0263	79,5	   155,4	79,5	       1	
79,75	  0,0254	79,75	     150	79,75	       1	
80	  0,0242	80	     151	80	       1	
80,25	  0,0234	80,25	     156	80,25	       1	
80,5	   0,023	80,5	   159,8	80,5	       1	
80,75	  0,0259	80,75	   162,2	80,75	       1	
81	   0,026	81	   161,1	81	       1	
81,25	  0,0284	81,25	   160,3	81,25	       1	
81,5	  0,0276	81,5	   158,8	81,5	       1	
81,75	  0,0273	81,75	   159,8	81,75	       1	
82	  0,0297	82	   160,5	82	       1	
82,25	    0,03	82,25	   158,3	82,25	       1	
82,5	  0,0303	82,5	   156,8	82,5	       1	
82,75	  0,0292	82,75	   152,5	82,75	       1	
83	  0,0283	83	     158	83	       1	
83,25	  0,0286	83,25	   157,9	83,25	       1	
83,5	  0,0298	83,5	     160	83,5	       1	
83,75	  0,0317	83,75	   160,1	83,75	       1	
84	  0,0321	84	   156,6	84	       1	
84,25	  0,0322	84,25	   155,8	84,25	       1	
84,5	  0,0319	84,5	   156,9	84,5	       1	
84,75	  0,0319	84,75	   155,3	84,75	       1	
85	  0,0329	85	   156,4	85	       1	
85,25	  0,0334	85,25	   154,5	85,25	       1	
85,5	  0,0336	85,5	   154,2	85,5	       1	
85,75	  0,0323	85,75	   154,2	85,75	       1	
86	  0,0335	86	     153	86	       1	
86,25	  0,0334	86,25	   155,2	86,25	       1	
86,5	  0,0353	86,5	   154,5	86,5	       1	
86,75	  0,0369	86,75	   151,8	86,75	       1	
87	   0,036	87	   148,6	87	       1	
87,25	  0,0368	87,25	   145,1	87,25	       1	
87,5	  0,0345	87,5	   144,2	87,5	       1	
87,75	  0,0342	87,75	   142,8	87,75	       1	
88	  0,0342	88	   141,3	88	       1	
88,25	  0,0323	88,25	   140,4	88,25	       1	
88,5	  0,0323	88,5	     139	88,5	       1	
88,75	  0,0298	88,75	   137,9	88,75	       1	
89	  0,0283	89	   138,1	89	       1	
89,25	   0,028	89,25	   140,5	89,25	       1	
89,5	  0,0258	89,5	   141,9	89,5	       1	
89,75	  0,0267	89,75	   141,2	89,75	       1	
90	   0,026	90	   142,5	90	       1	
90,25	  0,0235	90,25	   141,5	90,25	       1	
90,5	  0,0226	90,5	   147,6	90,5	       1	
90,75	  0,0216	90,75	   149,5	90,75	       1	
91	  0,0225	91	   155,3	91	       1	
91,25	  0,0226	91,25	   158,8	91,25	       1	
91,5	  0,0225	91,5	   162,2	91,5	       1	
91,75	  0,0231	91,75	   164,7	91,75	       1	
92	  0,0258	92	   167,5	92	       1	
92,25	  0,0266	92,25	   167,7	92,25	       1	
92,5	  0,0278	92,5	   167,5	92,5	       1	
92,75	  0,0292	92,75	   165,7	92,75	       1	
93	  0,0293	93	   165,9	93	       1	
93,25	  0,0293	93,25	   165,7	93,25	       1	
93,5	  0,0293	93,5	     167	93,5	       1	
93,75	  0,0299	93,75	   166,3	93,75	       1	
94	  0,0319	94	   166,2	94	       1	
94,25	  0,0312	94,25	   166,2	94,25	       1	
94,5	  0,0316	94,5	   164,2	94,5	       1	
94,75	  0,0307	94,75	   164,7	94,75	       1	
95	   0,031	95	     167	95	       1	
95,25	  0,0323	95,25	   167,4	95,25	       1	
95,5	  0,0322	95,5	     168	95,5	       1	
95,75	  0,0327	95,75	   167,6	95,75	       1	
96	   0,034	96	   167,1	96	       1	
96,25	  0,0333	96,25	   168,2	96,25	       1	
96,5	  0,0333	96,5	   165,7	96,5	       1	
96,75	  0,0343	96,75	   168,3	96,75	       1	
97	  0,0348	97	   168,6	97	       1	
97,25	  0,0348	97,25	   168,4	97,25	       1	
97,5	  0,0361	97,5	   166,9	97,5	       1	
97,75	  0,0352	97,75	   168,7	97,75	       1	
98	  0,0371	98	   167,6	98	       1	
98,25	  0,0366	98,25	   170,4	98,25	       1	
98,5	  0,0381	98,5	   167,3	98,5	       1	
98,75	  0,0398	98,75	   166,9	98,75	       1	
99	  0,0377	99	   166,7	99	       1	
99,25	  0,0377	99,25	     166	99,25	       1	
99,5	  0,0388	99,5	   167,5	99,5	       1	
99,75	  0,0401	99,75	   168,4	99,75	       1	
100	  0,0403	100	   165,8	100	       1	
100,25	  0,0418	100,25	   166,3	100,25	       1	
100,5	  0,0413	100,5	   164,4	100,5	       1	
100,75	  0,0419	100,75	   163,8	100,75	       1	
101	  0,0425	101	     163	101	       1	
101,25	  0,0426	101,25	   161,7	101,25	       1	
101,5	  0,0422	101,5	   159,9	101,5	       1	
101,75	  0,0423	101,75	   157,3	101,75	       1	
102	  0,0405	102	   156,5	102	       1	
102,25	  0,0388	102,25	   154,4	102,25	       1	
102,5	  0,0379	102,5	   155,5	102,5	       1	
102,75	  0,0349	102,75	   155,1	102,75	       1	
103	  0,0355	103	   156,9	103	       1	
103,25	  0,0328	103,25	   158,6	103,25	       1	
103,5	   0,033	103,5	   160,2	103,5	       1	
103,75	  0,0312	103,75	   162,9	103,75	       1	
104	  0,0317	104	   166,7	104	       1	
104,25	  0,0322	104,25	   169,2	104,25	       1	
104,5	  0,0322	104,5	   170,4	104,5	       1	
104,75	  0,0328	104,75	   174,3	104,75	       1	
105	   0,033	105	   174,4	105	       1	
105,25	  0,0349	105,25	   178,9	105,25	       1	
105,5	  0,0361	105,5	   179,2	105,5	       1	
105,75	   0,038	105,75	   179,4	105,75	       1	
106	  0,0387	106	   179,7	106	       1	
106,25	  0,0397	106,25	   178,8	106,25	       1	
106,5	    0,04	106,5	  -179,9	106,5	       1	
106,75	   0,041	106,75	    -179	106,75	       1	
107	  0,0422	107	  -179,4	107	       1	
107,25	  0,0428	107,25	  -179,6	107,25	       1	
107,5	  0,0437	107,5	  -178,5	107,5	       1	
107,75	  0,0441	107,75	  -179,7	107,75	       1	
108	  0,0449	108	  -178,3	108	       1	
108,25	  0,0456	108,25	    -178	108,25	       1	
108,5	  0,0461	108,5	  -176,5	108,5	       1	
108,75	  0,0479	108,75	  -177,5	108,75	       1	
109	  0,0489	109	  -176,9	109	       1	
109,25	    0,05	109,25	  -177,2	109,25	       1	
109,5	   0,051	109,5	  -177,6	109,5	       1	
109,75	  0,0512	109,75	  -177,2	109,75	       1	
110	  0,0529	110	  -177,8	110	       1	
110,25	   0,053	110,25	  -176,6	110,25	       1	
110,5	  0,0547	110,5	  -178,4	110,5	       1	
110,75	  0,0542	110,75	  -177,6	110,75	       1	
111	  0,0553	111	  -176,8	111	       1	
111,25	   0,056	111,25	  -176,1	111,25	       1	
111,5	  0,0568	111,5	  -175,4	111,5	       1	
111,75	    0,06	111,75	    -176	111,75	       1	
112	  0,0596	112	  -174,4	112	       1	
112,25	  0,0615	112,25	  -175,4	112,25	       1	
112,5	  0,0641	112,5	  -175,2	112,5	       1	
112,75	  0,0652	112,75	  -175,4	112,75	       1	
113	  0,0678	113	  -176,1	113	       1	
113,25	  0,0682	113,25	  -176,7	113,25	       1	
113,5	  0,0698	113,5	  -177,2	113,5	       1	
113,75	  0,0717	113,75	  -177,8	113,75	       1	
114	  0,0721	114	    -177	114	       1	
114,25	  0,0748	114,25	  -177,7	114,25	       1	
114,5	  0,0763	114,5	  -177,9	114,5	       1	
114,75	  0,0785	114,75	  -178,8	114,75	       1	
115	  0,0808	115	  -179,4	115	       1	
115,25	  0,0813	115,25	   179,9	115,25	       1	
115,5	   0,084	115,5	   179,6	115,5	       1	
115,75	  0,0857	115,75	   178,5	115,75	       1	
116	  0,0872	116	   177,1	116	       1	
116,25	  0,0882	116,25	   176,4	116,25	       1	
116,5	  0,0884	116,5	   175,6	116,5	       1	
116,75	  0,0907	116,75	   175,4	116,75	       1	
117	  0,0923	117	   174,9	117	       1	
117,25	  0,0932	117,25	   173,6	117,25	       1	
117,5	  0,0948	117,5	   172,9	117,5	       1	
117,75	  0,0968	117,75	   172,6	117,75	       1	
118	  0,0972	118	     172	118	       1	
118,25	  0,0997	118,25	   170,4	118,25	       1	
118,5	   0,101	118,5	   170,2	118,5	       1	
118,75	   0,103	118,75	   169,5	118,75	       1	
119	   0,105	119	   168,2	119	       1	
119,25	   0,106	119,25	   167,5	119,25	       1	
119,5	   0,108	119,5	   165,3	119,5	       1	
119,75	   0,109	119,75	   164,8	119,75	       1	
120	    0,11	120	   164,1	120	       1	
120,25	   0,111	120,25	   162,4	120,25	       1	
120,5	   0,113	120,5	   161,9	120,5	       1	
120,75	   0,112	120,75	   160,2	120,75	       1	
121	   0,114	121	   159,4	121	       1	
121,25	   0,114	121,25	   158,8	121,25	       1	
121,5	   0,115	121,5	   156,8	121,5	       1	
121,75	   0,116	121,75	   156,4	121,75	       1	
122	   0,115	122	   155,6	122	       1	
122,25	   0,117	122,25	   154,2	122,25	       1	
122,5	   0,117	122,5	   153,9	122,5	       1	
122,75	   0,117	122,75	   153,1	122,75	       1	
123	   0,119	123	   151,9	123	       1	
123,25	   0,119	123,25	   151,3	123,25	       1	
123,5	   0,119	123,5	   149,9	123,5	       1	
123,75	    0,12	123,75	   148,9	123,75	       1	
124	    0,12	124	   148,1	124	       1	
124,25	   0,121	124,25	     147	124,25	       1	
124,5	   0,122	124,5	   145,5	124,5	       1	
124,75	   0,121	124,75	   145,1	124,75	       1	
125	   0,121	125	   143,5	125	       1	
125,25	    0,12	125,25	   142,7	125,25	       1	
125,5	    0,12	125,5	   142,4	125,5	       1	
125,75	    0,12	125,75	   141,4	125,75	       1	
126	   0,119	126	   141,2	126	       1	
126,25	   0,121	126,25	   140,2	126,25	       1	
126,5	   0,119	126,5	   139,5	126,5	       1	
126,75	    0,12	126,75	   138,4	126,75	       1	
127	    0,12	127	   137,9	127	       1	
127,25	   0,119	127,25	     137	127,25	       1	
127,5	   0,121	127,5	     136	127,5	       1	
127,75	    0,12	127,75	   135,8	127,75	       1	
128	   0,119	128	   134,5	128	       1	
128,25	   0,121	128,25	   133,7	128,25	       1	
128,5	    0,12	128,5	   133,5	128,5	       1	
128,75	   0,121	128,75	   131,3	128,75	       1	
129	   0,121	129	     131	129	       1	
129,25	   0,118	129,25	   129,6	129,25	       1	
129,5	   0,121	129,5	   128,7	129,5	       1	
129,75	   0,118	129,75	   126,8	129,75	       1	
130	   0,116	130	   126,8	130	       1	
130,25	   0,117	130,25	   124,2	130,25	       1	
130,5	   0,113	130,5	   124,8	130,5	       1	
130,75	   0,112	130,75	   123,2	130,75	       1	
131	    0,11	131	   121,8	131	       1	
131,25	   0,107	131,25	     123	131,25	       1	
131,5	   0,107	131,5	   120,9	131,5	       1	
131,75	   0,102	131,75	   121,2	131,75	       1	
132	   0,104	132	   121,3	132	       1	
132,25	   0,101	132,25	   120,3	132,25	       1	
132,5	     0,1	132,5	   120,5	132,5	       1	
132,75	  0,0988	132,75	   119,1	132,75	       1	
133	  0,0948	133	   119,7	133	       1	
