Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
40,25	  0,0143	40,25	   52,78	40,25	     0,9	
40,5	  0,0147	40,5	    42,8	40,5	     0,9	
40,75	  0,0151	40,75	   35,65	40,75	     0,9	
41	  0,0153	41	   27,25	41	     0,9	
41,25	  0,0161	41,25	   17,67	41,25	     0,9	
41,5	  0,0164	41,5	   7,771	41,5	     0,9	
41,75	  0,0166	41,75	  -3,113	41,75	     0,9	
42	  0,0167	42	  -15,05	42	     0,9	
42,25	   0,016	42,25	  -30,75	42,25	     0,9	
42,5	  0,0153	42,5	  -47,87	42,5	     0,9	
42,75	  0,0142	42,75	  -69,21	42,75	     0,9	
43	  0,0122	43	  -99,51	43	     0,9	
43,25	  0,0103	43,25	  -144,3	43,25	     0,9	
43,5	  0,0104	43,5	   160,2	43,5	     0,9	
43,75	  0,0119	43,75	     106	43,75	     0,9	
44	  0,0125	44	   69,94	44	     0,9	
44,25	  0,0125	44,25	   54,17	44,25	     0,9	
44,5	   0,014	44,5	    46,5	44,5	     0,9	
44,75	  0,0162	44,75	   37,11	44,75	       1	
45	  0,0174	45	   25,18	45	       1	
45,25	  0,0189	45,25	   18,23	45,25	       1	
45,5	  0,0204	45,5	   10,21	45,5	       1	
45,75	  0,0214	45,75	   3,898	45,75	       1	
46	  0,0231	46	  -4,037	46	       1	
46,25	  0,0243	46,25	  -12,04	46,25	       1	
46,5	  0,0258	46,5	  -20,38	46,5	       1	
46,75	  0,0262	46,75	   -29,3	46,75	       1	
47	   0,026	47	  -37,92	47	       1	
47,25	  0,0257	47,25	  -45,51	47,25	       1	
47,5	   0,025	47,5	  -52,47	47,5	     0,9	
47,75	   0,024	47,75	  -57,62	47,75	     0,9	
48	  0,0229	48	  -61,76	48	     0,9	
48,25	  0,0222	48,25	  -65,17	48,25	     0,9	
48,5	   0,022	48,5	  -68,46	48,5	     0,9	
48,75	  0,0217	48,75	  -70,28	48,75	     0,9	
49	  0,0221	49	  -73,02	49	       1	
49,25	  0,0226	49,25	  -76,73	49,25	       1	
49,5	  0,0227	49,5	  -82,25	49,5	       1	
49,75	  0,0223	49,75	  -87,13	49,75	     0,9	
50	  0,0221	50	  -91,02	50	     0,9	
50,25	  0,0218	50,25	  -94,91	50,25	     0,9	
50,5	  0,0214	50,5	   -97,9	50,5	     0,9	
50,75	  0,0216	50,75	  -100,7	50,75	     0,9	
51	  0,0213	51	  -103,3	51	     0,9	
51,25	  0,0221	51,25	  -106,2	51,25	     0,9	
51,5	  0,0225	51,5	  -110,5	51,5	     0,9	
51,75	  0,0224	51,75	  -115,9	51,75	     0,9	
52	  0,0229	52	  -121,7	52	     0,9	
52,25	   0,022	52,25	  -126,1	52,25	     0,9	
52,5	  0,0218	52,5	  -131,3	52,5	     0,9	
52,75	  0,0215	52,75	  -136,4	52,75	     0,9	
53	  0,0207	53	  -142,5	53	     0,9	
53,25	  0,0198	53,25	  -147,8	53,25	     0,9	
53,5	  0,0189	53,5	  -152,9	53,5	     0,9	
53,75	  0,0172	53,75	    -158	53,75	     0,9	
54	   0,016	54	  -161,2	54	     0,9	
54,25	   0,015	54,25	  -164,6	54,25	     0,9	
54,5	  0,0136	54,5	  -167,4	54,5	     0,9	
54,75	  0,0126	54,75	  -166,9	54,75	     0,9	
55	  0,0118	55	    -170	55	     0,9	
55,25	  0,0113	55,25	  -172,7	55,25	     0,9	
55,5	  0,0103	55,5	  -176,8	55,5	     0,9	
55,75	 0,00935	55,75	  -177,8	55,75	     0,8	
56	  0,0086	56	   179,8	56	     0,8	
56,25	 0,00748	56,25	   179,6	56,25	     0,8	
56,5	 0,00632	56,5	   179,9	56,5	     0,7	
56,75	 0,00485	56,75	  -174,2	56,75	     0,6	
57	 0,00422	57	  -155,7	57	     0,4	
57,25	 0,00436	57,25	  -139,4	57,25	     0,4	
57,5	 0,00501	57,5	  -129,3	57,5	     0,4	
57,75	 0,00588	57,75	  -121,3	57,75	     0,5	
58	  0,0074	58	  -123,3	58	     0,6	
58,25	 0,00834	58,25	  -125,3	58,25	     0,7	
58,5	 0,00939	58,5	  -125,9	58,5	     0,7	
58,75	  0,0108	58,75	  -131,1	58,75	     0,7	
59	  0,0117	59	  -135,1	59	     0,7	
59,25	  0,0124	59,25	  -141,8	59,25	     0,8	
59,5	  0,0127	59,5	    -146	59,5	     0,8	
59,75	  0,0129	59,75	  -151,7	59,75	     0,8	
60	  0,0133	60	  -158,2	60	     0,8	
60,25	  0,0135	60,25	  -165,6	60,25	     0,8	
60,5	   0,013	60,5	  -175,6	60,5	     0,8	
60,75	  0,0124	60,75	   173,7	60,75	     0,7	
61	  0,0108	61	   159,9	61	     0,7	
61,25	  0,0079	61,25	   144,4	61,25	     0,6	
61,5	 0,00473	61,5	   128,6	61,5	     0,3	
61,75	 0,00146	61,75	   79,44	61,75	       0	
62	 0,00378	62	     -39	62	     0,2	
62,25	 0,00854	62,25	  -64,43	62,25	     0,6	
62,5	  0,0135	62,5	  -86,11	62,5	     0,8	
62,75	  0,0165	62,75	  -106,2	62,75	     0,8	
63	  0,0184	63	  -119,5	63	     0,8	
63,25	  0,0196	63,25	  -129,3	63,25	     0,8	
63,5	  0,0208	63,5	  -138,1	63,5	     0,8	
63,75	  0,0223	63,75	  -148,3	63,75	     0,8	
64	   0,023	64	  -158,6	64	     0,8	
64,25	  0,0225	64,25	  -168,9	64,25	     0,8	
64,5	  0,0223	64,5	  -176,5	64,5	     0,8	
64,75	   0,021	64,75	     174	64,75	     0,8	
65	  0,0186	65	   165,6	65	     0,8	
65,25	  0,0163	65,25	   158,7	65,25	     0,7	
65,5	  0,0135	65,5	   156,6	65,5	     0,7	
65,75	  0,0113	65,75	   157,9	65,75	     0,6	
66	 0,00972	66	   160,1	66	     0,5	
66,25	 0,00831	66,25	   168,2	66,25	     0,5	
66,5	 0,00776	66,5	  -176,2	66,5	     0,5	
66,75	 0,00872	66,75	  -161,4	66,75	     0,6	
67	 0,00979	67	  -152,5	67	     0,6	
67,25	  0,0127	67,25	    -145	67,25	     0,7	
67,5	  0,0162	67,5	  -144,2	67,5	     0,8	
67,75	  0,0201	67,75	  -151,9	67,75	     0,8	
68	   0,023	68	  -160,5	68	     0,8	
68,25	   0,025	68,25	    -167	68,25	     0,9	
68,5	  0,0264	68,5	  -173,2	68,5	     0,9	
68,75	  0,0279	68,75	  -179,9	68,75	     0,9	
69	  0,0287	69	   174,5	69	     0,9	
69,25	  0,0295	69,25	   168,7	69,25	     0,9	
69,5	    0,03	69,5	   162,1	69,5	     0,9	
69,75	  0,0299	69,75	   155,9	69,75	     0,9	
70	  0,0295	70	   150,3	70	     0,9	
70,25	  0,0284	70,25	   145,8	70,25	     0,9	
70,5	  0,0278	70,5	   140,8	70,5	     0,9	
70,75	  0,0263	70,75	   136,3	70,75	     0,9	
71	  0,0247	71	   133,5	71	     0,9	
71,25	  0,0234	71,25	   131,7	71,25	     0,9	
71,5	  0,0222	71,5	   131,9	71,5	     0,9	
71,75	  0,0217	71,75	     132	71,75	     0,9	
72	  0,0216	72	   131,6	72	     0,9	
72,25	  0,0214	72,25	   130,6	72,25	     0,9	
72,5	  0,0213	72,5	   130,6	72,5	     0,9	
72,75	  0,0211	72,75	   130,4	72,75	     0,9	
73	  0,0213	73	   129,6	73	     0,9	
73,25	  0,0221	73,25	     129	73,25	     0,9	
73,5	  0,0226	73,5	   127,9	73,5	     0,9	
73,75	   0,023	73,75	   125,5	73,75	     0,9	
74	  0,0238	74	   122,6	74	     0,9	
74,25	  0,0242	74,25	     120	74,25	     0,9	
74,5	  0,0245	74,5	   116,1	74,5	     0,9	
74,75	  0,0239	74,75	   113,4	74,75	     0,9	
75	  0,0237	75	   110,9	75	     0,9	
75,25	  0,0236	75,25	   108,7	75,25	     0,9	
75,5	  0,0233	75,5	   107,9	75,5	     0,9	
75,75	  0,0234	75,75	   107,1	75,75	     0,9	
76	  0,0234	76	   105,7	76	     0,9	
76,25	  0,0241	76,25	   104,3	76,25	     0,9	
76,5	  0,0252	76,5	   101,6	76,5	     0,9	
76,75	  0,0256	76,75	   99,05	76,75	     0,9	
77	   0,026	77	    95,9	77	     0,9	
77,25	  0,0265	77,25	   92,55	77,25	     0,9	
77,5	  0,0265	77,5	   90,14	77,5	     0,9	
77,75	  0,0262	77,75	   85,87	77,75	     0,9	
78	  0,0264	78	   83,26	78	       1	
78,25	  0,0266	78,25	   80,64	78,25	       1	
78,5	  0,0266	78,5	   76,92	78,5	     0,9	
78,75	   0,027	78,75	   73,35	78,75	       1	
79	  0,0265	79	   69,45	79	     0,9	
79,25	  0,0264	79,25	   65,61	79,25	     0,9	
79,5	  0,0263	79,5	   61,97	79,5	     0,9	
79,75	  0,0262	79,75	   59,18	79,75	     0,9	
80	  0,0257	80	   54,49	80	     0,9	
80,25	  0,0257	80,25	   49,81	80,25	     0,9	
80,5	  0,0256	80,5	      44	80,5	     0,9	
80,75	   0,025	80,75	   37,55	80,75	     0,9	
81	  0,0233	81	   29,15	81	     0,9	
81,25	  0,0214	81,25	   19,89	81,25	     0,9	
81,5	  0,0184	81,5	   12,07	81,5	     0,9	
81,75	  0,0142	81,75	   3,126	81,75	     0,9	
82	 0,00974	82	  -1,183	82	     0,8	
82,25	 0,00586	82,25	   9,324	82,25	     0,6	
82,5	  0,0036	82,5	   48,99	82,5	     0,4	
82,75	 0,00603	82,75	   89,74	82,75	     0,7	
83	 0,00967	83	   90,65	83	     0,8	
83,25	  0,0129	83,25	   87,25	83,25	     0,9	
83,5	  0,0156	83,5	   80,75	83,5	     0,9	
83,75	  0,0174	83,75	   73,29	83,75	     0,9	
84	  0,0192	84	   65,59	84	     0,9	
84,25	  0,0203	84,25	   58,31	84,25	     0,9	
84,5	  0,0208	84,5	   51,43	84,5	     0,9	
84,75	  0,0207	84,75	   44,13	84,75	     0,9	
85	  0,0206	85	    37,4	85	     0,9	
85,25	  0,0201	85,25	      31	85,25	     0,9	
85,5	  0,0195	85,5	   25,29	85,5	     0,9	
85,75	  0,0183	85,75	   19,47	85,75	     0,9	
86	  0,0174	86	   16,23	86	     0,9	
86,25	  0,0166	86,25	   11,99	86,25	     0,9	
86,5	  0,0161	86,5	   6,731	86,5	     0,9	
86,75	  0,0151	86,75	   2,292	86,75	     0,9	
87	  0,0141	87	   -3,85	87	     0,9	
87,25	  0,0127	87,25	  -8,279	87,25	     0,9	
87,5	  0,0114	87,5	  -13,58	87,5	     0,9	
87,75	 0,00996	87,75	  -17,96	87,75	     0,8	
88	 0,00831	88	   -20,9	88	     0,8	
88,25	 0,00698	88,25	  -23,28	88,25	     0,7	
88,5	 0,00553	88,5	  -20,98	88,5	     0,6	
88,75	 0,00471	88,75	  -13,02	88,75	     0,6	
89	 0,00431	89	  -8,969	89	     0,5	
89,25	  0,0041	89,25	   -2,91	89,25	     0,5	
89,5	 0,00336	89,5	   5,362	89,5	     0,4	
89,75	 0,00309	89,75	   11,67	89,75	     0,4	
90	 0,00354	90	    19,9	90	     0,5	
90,25	 0,00349	90,25	   22,05	90,25	     0,4	
90,5	 0,00277	90,5	   27,98	90,5	     0,3	
90,75	 0,00318	90,75	   41,27	90,75	     0,3	
91	  0,0032	91	   40,19	91	     0,4	
91,25	 0,00333	91,25	   43,98	91,25	     0,4	
91,5	 0,00342	91,5	   40,02	91,5	     0,4	
91,75	 0,00332	91,75	   42,68	91,75	     0,4	
92	 0,00287	92	   41,48	92	     0,3	
92,25	 0,00242	92,25	   47,88	92,25	     0,3	
92,5	 0,00191	92,5	   63,85	92,5	     0,2	
92,75	 0,00182	92,75	   99,44	92,75	     0,2	
93	 0,00308	93	   128,7	93	     0,5	
93,25	  0,0049	93,25	   130,2	93,25	     0,8	
93,5	 0,00683	93,5	   126,4	93,5	     0,9	
93,75	 0,00892	93,75	   121,6	93,75	     0,9	
94	  0,0108	94	   114,2	94	       1	
94,25	  0,0127	94,25	   102,7	94,25	       1	
94,5	  0,0142	94,5	   94,64	94,5	       1	
94,75	  0,0153	94,75	   86,02	94,75	       1	
95	  0,0158	95	   76,91	95	       1	
95,25	   0,016	95,25	   70,33	95,25	       1	
95,5	   0,016	95,5	   64,36	95,5	       1	
95,75	  0,0159	95,75	   59,87	95,75	       1	
96	  0,0156	96	   55,78	96	       1	
96,25	  0,0157	96,25	   53,01	96,25	       1	
96,5	  0,0154	96,5	   49,94	96,5	       1	
96,75	  0,0152	96,75	   45,85	96,75	       1	
97	   0,015	97	   42,84	97	       1	
97,25	  0,0152	97,25	   38,94	97,25	       1	
97,5	  0,0148	97,5	   36,93	97,5	       1	
97,75	  0,0145	97,75	   34,49	97,75	       1	
98	   0,014	98	   31,46	98	       1	
98,25	  0,0136	98,25	   29,89	98,25	     0,9	
98,5	  0,0135	98,5	   29,66	98,5	     0,9	
98,75	  0,0132	98,75	   28,11	98,75	     0,9	
99	  0,0131	99	   27,57	99	     0,9	
99,25	  0,0128	99,25	   28,14	99,25	     0,9	
99,5	  0,0132	99,5	   27,64	99,5	     0,9	
99,75	  0,0131	99,75	   25,31	99,75	     0,9	
100	  0,0133	100	   26,04	100	     0,9	
100,25	  0,0133	100,25	   23,32	100,25	     0,9	
100,5	  0,0136	100,5	    22,8	100,5	     0,9	
100,75	  0,0134	100,75	   20,94	100,75	     0,9	
101	  0,0136	101	   18,02	101	     0,9	
101,25	  0,0132	101,25	   16,63	101,25	     0,9	
101,5	  0,0135	101,5	   14,41	101,5	     0,9	
101,75	  0,0131	101,75	    13,8	101,75	     0,9	
102	  0,0129	102	   11,18	102	     0,9	
102,25	  0,0127	102,25	   9,887	102,25	     0,9	
102,5	  0,0125	102,5	   6,633	102,5	       1	
102,75	   0,012	102,75	   6,638	102,75	     0,9	
103	   0,012	103	   6,343	103	       1	
103,25	  0,0118	103,25	   5,197	103,25	       1	
103,5	  0,0117	103,5	    5,14	103,5	       1	
103,75	  0,0116	103,75	   4,976	103,75	       1	
104	  0,0118	104	   3,424	104	       1	
104,25	  0,0114	104,25	   4,136	104,25	       1	
104,5	  0,0113	104,5	   3,347	104,5	       1	
104,75	  0,0116	104,75	   3,502	104,75	       1	
105	  0,0115	105	   2,238	105	     0,9	
105,25	  0,0121	105,25	   4,187	105,25	     0,9	
105,5	   0,012	105,5	   2,399	105,5	     0,9	
105,75	  0,0127	105,75	 -0,4946	105,75	       1	
106	  0,0129	106	 -0,8421	106	       1	
106,25	   0,013	106,25	  -3,382	106,25	       1	
106,5	  0,0133	106,5	  -6,557	106,5	       1	
106,75	  0,0131	106,75	  -9,224	106,75	       1	
107	  0,0129	107	  -13,43	107	       1	
107,25	  0,0129	107,25	  -15,07	107,25	       1	
107,5	  0,0125	107,5	  -18,53	107,5	       1	
107,75	  0,0122	107,75	  -20,87	107,75	       1	
108	  0,0123	108	  -22,35	108	       1	
108,25	  0,0118	108,25	  -24,38	108,25	       1	
108,5	  0,0114	108,5	  -27,22	108,5	       1	
108,75	  0,0112	108,75	  -26,95	108,75	       1	
109	  0,0109	109	  -28,93	109	       1	
109,25	  0,0105	109,25	  -32,36	109,25	       1	
109,5	  0,0106	109,5	  -34,05	109,5	       1	
109,75	  0,0099	109,75	  -35,95	109,75	       1	
110	 0,00934	110	  -38,71	110	       1	
110,25	 0,00929	110,25	  -39,48	110,25	       1	
110,5	 0,00883	110,5	  -39,34	110,5	       1	
110,75	 0,00836	110,75	   -40,8	110,75	     0,9	
111	  0,0082	111	   -40,1	111	     0,9	
111,25	 0,00781	111,25	  -41,94	111,25	     0,9	
111,5	 0,00737	111,5	  -40,59	111,5	     0,9	
111,75	 0,00717	111,75	   -42,6	111,75	     0,9	
112	  0,0071	112	  -40,67	112	     0,9	
112,25	 0,00681	112,25	  -42,25	112,25	     0,9	
112,5	 0,00667	112,5	   -38,9	112,5	     0,9	
112,75	 0,00662	112,75	  -38,54	112,75	     0,9	
113	 0,00642	113	  -37,86	113	     0,9	
113,25	 0,00643	113,25	  -39,43	113,25	     0,9	
113,5	 0,00645	113,5	  -38,93	113,5	     0,9	
113,75	  0,0063	113,75	  -37,75	113,75	     0,9	
114	 0,00651	114	  -36,14	114	     0,9	
114,25	 0,00642	114,25	  -38,03	114,25	     0,9	
114,5	 0,00628	114,5	  -43,48	114,5	     0,9	
114,75	 0,00608	114,75	  -41,88	114,75	     0,8	
115	 0,00621	115	  -42,15	115	     0,8	
115,25	 0,00578	115,25	  -43,82	115,25	     0,8	
115,5	 0,00572	115,5	  -46,26	115,5	     0,8	
115,75	 0,00524	115,75	  -47,29	115,75	     0,8	
116	 0,00497	116	  -47,72	116	     0,8	
116,25	 0,00524	116,25	   -48,1	116,25	     0,8	
116,5	 0,00491	116,5	  -48,55	116,5	     0,8	
116,75	 0,00511	116,75	  -41,65	116,75	     0,9	
117	 0,00496	117	  -47,56	117	     0,8	
117,25	 0,00514	117,25	  -47,76	117,25	     0,9	
117,5	 0,00476	117,5	  -50,22	117,5	     0,9	
117,75	 0,00449	117,75	  -50,14	117,75	     0,8	
118	 0,00442	118	  -50,04	118	     0,8	
118,25	 0,00415	118,25	  -52,98	118,25	     0,8	
118,5	  0,0039	118,5	  -48,98	118,5	     0,8	
118,75	 0,00399	118,75	  -49,56	118,75	     0,8	
119	 0,00367	119	  -54,29	119	     0,8	
119,25	 0,00341	119,25	   -57,1	119,25	     0,8	
119,5	 0,00309	119,5	  -53,48	119,5	     0,7	
119,75	 0,00282	119,75	  -53,42	119,75	     0,7	
120	 0,00296	120	   -56,1	120	     0,7	
120,25	 0,00267	120,25	  -54,15	120,25	     0,7	
120,5	 0,00241	120,5	  -56,38	120,5	     0,6	
120,75	 0,00231	120,75	  -48,76	120,75	     0,5	
121	 0,00182	121	  -56,79	121	     0,5	
121,25	 0,00137	121,25	  -39,03	121,25	     0,2	
121,5	 0,00113	121,5	  -30,08	121,5	     0,2	
121,75	 0,00106	121,75	  -15,91	121,75	     0,1	
122	 0,00111	122	   10,48	122	     0,2	
122,25	 0,00175	122,25	   33,34	122,25	     0,3	
122,5	 0,00233	122,5	   24,97	122,5	     0,5	
122,75	 0,00254	122,75	   25,87	122,75	     0,5	
123	 0,00297	123	    21,9	123	     0,5	
123,25	 0,00358	123,25	   16,27	123,25	     0,6	
123,5	 0,00362	123,5	     9,8	123,5	     0,6	
123,75	 0,00361	123,75	   4,722	123,75	     0,6	
124	 0,00357	124	  -1,569	124	     0,5	
124,25	 0,00376	124,25	   1,582	124,25	     0,6	
124,5	 0,00364	124,5	 -0,4022	124,5	     0,6	
