Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
14,75	 0,00973	14,75	  -173,7	14,75	     0,7	
15	 0,00941	15	   171,3	15	     0,7	
15,25	 0,00863	15,25	   155,8	15,25	     0,7	
15,5	 0,00845	15,5	   143,9	15,5	     0,7	
15,75	 0,00785	15,75	     127	15,75	     0,7	
16	 0,00754	16	   111,8	16	     0,7	
16,25	 0,00656	16,25	   92,82	16,25	     0,6	
16,5	 0,00562	16,5	   74,89	16,5	     0,5	
16,75	 0,00456	16,75	   51,29	16,75	     0,5	
17	 0,00314	17	   25,11	17	     0,4	
17,25	 0,00238	17,25	     -19	17,25	     0,3	
17,5	 0,00158	17,5	  -84,98	17,5	     0,1	
17,75	 0,00261	17,75	  -135,2	17,75	     0,3	
18	 0,00435	18	  -157,3	18	     0,5	
18,25	 0,00605	18,25	   174,9	18,25	     0,6	
18,5	 0,00746	18,5	     157	18,5	     0,7	
18,75	 0,00863	18,75	   139,4	18,75	     0,8	
19	  0,0099	19	   123,5	19	     0,9	
19,25	  0,0101	19,25	   111,1	19,25	     0,9	
19,5	  0,0103	19,5	    96,7	19,5	     0,9	
19,75	  0,0105	19,75	   86,94	19,75	     0,9	
20	  0,0107	20	   79,86	20	     0,8	
20,25	  0,0115	20,25	   68,14	20,25	     0,9	
20,5	  0,0107	20,5	   58,47	20,5	     0,8	
20,75	  0,0116	20,75	   49,89	20,75	     0,8	
21	   0,012	21	   35,47	21	     0,8	
21,25	  0,0119	21,25	   10,09	21,25	     0,8	
21,5	  0,0118	21,5	   -53,4	21,5	     0,8	
21,75	  0,0227	21,75	   152,1	21,75	       1	
22	  0,0143	22	   59,08	22	       1	
22,25	  0,0142	22,25	   49,31	22,25	       1	
22,5	  0,0137	22,5	   29,63	22,5	     0,9	
22,75	  0,0117	22,75	   15,31	22,75	     0,9	
23	 0,00932	23	   7,816	23	     0,9	
23,25	 0,00756	23,25	    11,6	23,25	     0,9	
23,5	 0,00768	23,5	   16,63	23,5	     0,9	
23,75	 0,00773	23,75	   17,41	23,75	     0,9	
24	 0,00781	24	   17,42	24	     0,9	
24,25	 0,00808	24,25	   12,38	24,25	     0,9	
24,5	  0,0082	24,5	   10,51	24,5	     0,9	
24,75	 0,00816	24,75	   5,883	24,75	     0,9	
25	 0,00807	25	  0,8084	25	     0,9	
25,25	 0,00768	25,25	  -3,626	25,25	     0,9	
25,5	 0,00712	25,5	  -8,212	25,5	     0,9	
25,75	 0,00631	25,75	  -7,792	25,75	     0,8	
26	  0,0053	26	  -9,758	26	     0,8	
26,25	 0,00464	26,25	  -8,174	26,25	     0,7	
26,5	 0,00391	26,5	  0,2882	26,5	     0,6	
26,75	 0,00351	26,75	    8,72	26,75	     0,5	
27	 0,00328	27	   29,43	27	     0,5	
27,25	 0,00403	27,25	   49,09	27,25	     0,5	
27,5	 0,00549	27,5	   55,21	27,5	     0,7	
27,75	 0,00763	27,75	   54,89	27,75	     0,8	
28	 0,00913	28	   47,07	28	     0,9	
28,25	    0,01	28,25	   38,55	28,25	     0,9	
28,5	  0,0104	28,5	   33,01	28,5	     0,9	
28,75	  0,0103	28,75	   29,21	28,75	     0,9	
29	  0,0106	29	   30,09	29	     0,9	
29,25	  0,0112	29,25	   30,19	29,25	     0,9	
29,5	  0,0124	29,5	   29,01	29,5	     0,9	
29,75	  0,0133	29,75	   26,64	29,75	     0,9	
30	  0,0146	30	   24,08	30	       1	
30,25	   0,016	30,25	   19,68	30,25	       1	
30,5	   0,017	30,5	   14,83	30,5	       1	
30,75	   0,018	30,75	   9,003	30,75	       1	
31	  0,0184	31	   2,899	31	       1	
31,25	  0,0186	31,25	  -3,219	31,25	       1	
31,5	  0,0184	31,5	  -8,635	31,5	       1	
31,75	   0,018	31,75	  -13,12	31,75	       1	
32	  0,0175	32	  -16,65	32	       1	
32,25	  0,0166	32,25	  -17,57	32,25	       1	
32,5	  0,0166	32,5	  -18,53	32,5	       1	
32,75	  0,0167	32,75	  -19,35	32,75	       1	
33	  0,0171	33	  -21,07	33	       1	
33,25	  0,0174	33,25	   -22,7	33,25	       1	
33,5	  0,0178	33,5	  -25,22	33,5	       1	
33,75	   0,018	33,75	  -28,15	33,75	       1	
34	  0,0183	34	  -30,46	34	       1	
34,25	  0,0185	34,25	  -34,54	34,25	       1	
34,5	  0,0185	34,5	  -38,14	34,5	       1	
34,75	  0,0182	34,75	   -41,3	34,75	       1	
35	  0,0179	35	  -45,35	35	       1	
35,25	  0,0171	35,25	  -48,42	35,25	       1	
35,5	  0,0166	35,5	  -50,98	35,5	       1	
35,75	  0,0158	35,75	  -50,45	35,75	       1	
36	  0,0154	36	  -50,43	36	       1	
36,25	  0,0151	36,25	  -49,79	36,25	       1	
36,5	  0,0152	36,5	   -50,2	36,5	     0,9	
36,75	  0,0154	36,75	   -49,8	36,75	     0,9	
37	  0,0162	37	  -50,74	37	     0,9	
37,25	  0,0164	37,25	  -53,16	37,25	     0,9	
37,5	  0,0162	37,5	  -55,28	37,5	     0,9	
37,75	  0,0162	37,75	  -57,17	37,75	     0,9	
38	  0,0163	38	   -58,2	38	     0,9	
38,25	  0,0163	38,25	  -61,58	38,25	     0,9	
38,5	   0,016	38,5	  -64,09	38,5	     0,9	
38,75	  0,0153	38,75	  -65,42	38,75	     0,9	
39	  0,0147	39	  -65,79	39	     0,9	
39,25	  0,0148	39,25	  -65,51	39,25	     0,9	
39,5	  0,0146	39,5	  -66,05	39,5	     0,9	
39,75	  0,0144	39,75	   -65,5	39,75	     0,9	
40	  0,0145	40	  -64,52	40	       1	
40,25	  0,0146	40,25	  -65,17	40,25	       1	
40,5	  0,0149	40,5	  -63,42	40,5	       1	
40,75	  0,0155	40,75	  -63,72	40,75	       1	
41	  0,0155	41	  -63,92	41	       1	
41,25	  0,0162	41,25	  -62,02	41,25	       1	
41,5	  0,0176	41,5	  -62,43	41,5	       1	
41,75	  0,0187	41,75	  -64,71	41,75	       1	
42	  0,0205	42	  -65,82	42	     0,9	
42,25	  0,0225	42,25	  -70,55	42,25	     0,9	
42,5	  0,0239	42,5	     -76	42,5	     0,9	
42,75	   0,025	42,75	  -83,19	42,75	       1	
43	  0,0251	43	  -90,47	43	     0,9	
43,25	  0,0237	43,25	  -93,78	43,25	     0,9	
43,5	  0,0304	43,5	  -91,03	43,5	       1	
43,75	  0,0385	43,75	  -119,3	43,75	       1	
44	  0,0277	44	    -152	44	       1	
44,25	  0,0171	44,25	  -159,7	44,25	     0,9	
44,5	  0,0111	44,5	  -156,5	44,5	     0,9	
44,75	 0,00825	44,75	  -140,7	44,75	     0,8	
45	 0,00785	45	  -125,3	45	     0,8	
45,25	 0,00882	45,25	  -119,3	45,25	     0,9	
45,5	 0,00898	45,5	  -118,8	45,5	     0,9	
45,75	 0,00909	45,75	  -122,7	45,75	     0,9	
46	 0,00833	46	  -126,7	46	     0,8	
46,25	 0,00693	46,25	  -128,4	46,25	     0,7	
46,5	 0,00561	46,5	  -124,2	46,5	     0,6	
46,75	  0,0047	46,75	  -116,7	46,75	     0,4	
47	 0,00407	47	  -100,7	47	     0,3	
47,25	 0,00403	47,25	  -83,66	47,25	     0,3	
47,5	 0,00451	47,5	  -63,06	47,5	     0,3	
47,75	  0,0058	47,75	  -49,45	47,75	     0,4	
48	 0,00774	48	   -48,2	48	     0,6	
48,25	 0,00958	48,25	  -50,07	48,25	     0,7	
48,5	  0,0111	48,5	  -55,15	48,5	     0,7	
48,75	  0,0126	48,75	  -59,26	48,75	     0,7	
49	  0,0138	49	  -62,39	49	     0,8	
49,25	  0,0149	49,25	  -67,91	49,25	     0,8	
49,5	  0,0154	49,5	  -72,99	49,5	     0,8	
49,75	  0,0156	49,75	  -76,57	49,75	     0,8	
50	  0,0156	50	  -78,35	50	     0,8	
50,25	  0,0159	50,25	  -79,12	50,25	     0,9	
50,5	  0,0165	50,5	  -83,13	50,5	     0,9	
50,75	  0,0171	50,75	  -86,23	50,75	     0,9	
51	  0,0171	51	  -87,84	51	     0,9	
51,25	  0,0169	51,25	  -91,78	51,25	     0,9	
51,5	  0,0169	51,5	  -93,38	51,5	     0,9	
51,75	  0,0164	51,75	  -94,91	51,75	     0,9	
52	  0,0162	52	  -94,77	52	     0,9	
52,25	   0,016	52,25	     -94	52,25	     0,9	
52,5	  0,0166	52,5	  -92,76	52,5	     0,9	
52,75	  0,0175	52,75	  -92,56	52,75	       1	
53	  0,0179	53	  -94,95	53	       1	
53,25	  0,0187	53,25	  -96,34	53,25	       1	
53,5	  0,0192	53,5	  -97,55	53,5	       1	
53,75	  0,0197	53,75	  -100,6	53,75	       1	
54	  0,0198	54	  -102,3	54	       1	
54,25	    0,02	54,25	  -104,7	54,25	       1	
54,5	  0,0203	54,5	    -107	54,5	       1	
54,75	  0,0199	54,75	    -108	54,75	       1	
55	    0,02	55	  -108,7	55	       1	
55,25	  0,0205	55,25	  -109,5	55,25	       1	
55,5	   0,021	55,5	  -111,2	55,5	       1	
55,75	  0,0216	55,75	  -112,8	55,75	       1	
56	   0,022	56	  -114,7	56	       1	
56,25	  0,0219	56,25	  -116,8	56,25	       1	
56,5	   0,022	56,5	  -118,3	56,5	       1	
56,75	  0,0224	56,75	  -119,4	56,75	       1	
57	  0,0225	57	  -121,4	57	       1	
57,25	  0,0231	57,25	    -123	57,25	       1	
57,5	  0,0231	57,5	  -124,2	57,5	       1	
57,75	  0,0234	57,75	  -126,6	57,75	       1	
58	  0,0238	58	  -128,6	58	       1	
58,25	  0,0239	58,25	  -130,1	58,25	       1	
58,5	  0,0245	58,5	  -132,3	58,5	       1	
58,75	  0,0248	58,75	  -134,2	58,75	       1	
59	  0,0245	59	  -136,9	59	       1	
59,25	  0,0249	59,25	  -139,8	59,25	       1	
59,5	  0,0245	59,5	  -142,2	59,5	       1	
59,75	  0,0244	59,75	  -144,6	59,75	       1	
60	  0,0241	60	  -146,8	60	       1	
60,25	  0,0233	60,25	  -148,8	60,25	       1	
60,5	  0,0231	60,5	    -150	60,5	       1	
60,75	  0,0227	60,75	  -150,4	60,75	       1	
61	  0,0224	61	  -151,4	61	       1	
61,25	  0,0223	61,25	  -152,4	61,25	       1	
61,5	  0,0223	61,5	  -153,1	61,5	       1	
61,75	  0,0224	61,75	  -153,3	61,75	       1	
62	  0,0228	62	  -153,7	62	       1	
62,25	  0,0228	62,25	  -155,1	62,25	       1	
62,5	  0,0235	62,5	  -156,4	62,5	       1	
62,75	  0,0239	62,75	    -158	62,75	       1	
63	  0,0243	63	  -159,8	63	       1	
63,25	  0,0249	63,25	  -162,2	63,25	       1	
63,5	  0,0254	63,5	  -164,5	63,5	       1	
63,75	  0,0258	63,75	  -167,9	63,75	       1	
64	  0,0263	64	    -171	64	       1	
64,25	  0,0265	64,25	  -176,1	64,25	       1	
64,5	  0,0268	64,5	     178	64,5	       1	
64,75	  0,0265	64,75	   171,6	64,75	       1	
65	  0,0253	65	   161,4	65	       1	
65,25	  0,0218	65,25	   149,8	65,25	       1	
65,5	  0,0158	65,5	   140,1	65,5	     0,9	
65,75	 0,00982	65,75	   146,3	65,75	     0,8	
66	 0,00709	66	   169,1	66	     0,7	
66,25	 0,00656	66,25	  -155,4	66,25	     0,6	
66,5	  0,0111	66,5	  -131,2	66,5	     0,9	
66,75	  0,0173	66,75	  -136,7	66,75	       1	
67	  0,0216	67	    -147	67	       1	
67,25	  0,0235	67,25	  -157,1	67,25	       1	
67,5	  0,0241	67,5	  -164,4	67,5	       1	
67,75	  0,0244	67,75	  -169,2	67,75	       1	
68	  0,0248	68	  -173,7	68	       1	
68,25	  0,0248	68,25	  -177,6	68,25	       1	
68,5	  0,0243	68,5	   178,3	68,5	       1	
68,75	  0,0241	68,75	   175,1	68,75	       1	
69	  0,0237	69	   172,6	69	       1	
69,25	  0,0237	69,25	   170,4	69,25	       1	
69,5	  0,0236	69,5	   168,4	69,5	       1	
69,75	  0,0234	69,75	   166,1	69,75	       1	
70	  0,0236	70	   163,7	70	       1	
70,25	  0,0235	70,25	   160,5	70,25	       1	
70,5	  0,0233	70,5	   157,1	70,5	       1	
70,75	  0,0228	70,75	   153,5	70,75	       1	
71	  0,0223	71	   150,2	71	       1	
71,25	  0,0217	71,25	   146,6	71,25	       1	
71,5	  0,0205	71,5	   144,1	71,5	       1	
71,75	  0,0194	71,75	   141,9	71,75	     0,9	
72	  0,0183	72	     140	72	     0,9	
72,25	  0,0174	72,25	   139,9	72,25	       1	
72,5	  0,0166	72,5	   139,1	72,5	     0,9	
72,75	  0,0161	72,75	   138,4	72,75	     0,9	
73	  0,0152	73	   139,1	73	     0,9	
73,25	  0,0149	73,25	   139,8	73,25	     0,9	
73,5	  0,0148	73,5	   140,9	73,5	     0,9	
73,75	  0,0144	73,75	   140,7	73,75	     0,9	
74	  0,0144	74	   138,9	74	     0,9	
74,25	  0,0139	74,25	   139,6	74,25	     0,9	
74,5	  0,0138	74,5	     139	74,5	     0,9	
74,75	  0,0137	74,75	   138,4	74,75	     0,8	
75	  0,0136	75	   139,2	75	     0,8	
75,25	  0,0135	75,25	   137,2	75,25	     0,8	
75,5	  0,0136	75,5	   137,8	75,5	     0,8	
75,75	  0,0133	75,75	   136,6	75,75	     0,8	
76	  0,0134	76	   134,8	76	     0,8	
76,25	  0,0131	76,25	   133,6	76,25	     0,8	
76,5	  0,0126	76,5	   132,6	76,5	     0,8	
76,75	  0,0128	76,75	     132	76,75	     0,8	
77	  0,0126	77	   129,7	77	     0,7	
77,25	  0,0127	77,25	   127,4	77,25	     0,7	
77,5	   0,012	77,5	   124,9	77,5	     0,7	
77,75	  0,0119	77,75	   120,6	77,75	     0,7	
78	  0,0114	78	   119,4	78	     0,7	
78,25	  0,0101	78,25	     116	78,25	     0,6	
78,5	 0,00979	78,5	   114,7	78,5	     0,6	
78,75	 0,00904	78,75	   112,6	78,75	     0,6	
79	 0,00809	79	   110,4	79	     0,6	
79,25	 0,00729	79,25	   106,4	79,25	     0,5	
79,5	 0,00582	79,5	   107,1	79,5	     0,4	
79,75	 0,00471	79,75	   110,1	79,75	     0,3	
80	 0,00349	80	   125,5	80	     0,2	
80,25	 0,00303	80,25	     139	80,25	     0,2	
80,5	 0,00361	80,5	     158	80,5	     0,2	
80,75	 0,00409	80,75	   169,7	80,75	     0,2	
81	  0,0047	81	   174,4	81	     0,3	
81,25	 0,00504	81,25	   176,9	81,25	     0,3	
81,5	 0,00587	81,5	  -177,8	81,5	     0,4	
81,75	 0,00589	81,75	  -173,2	81,75	     0,4	
82	 0,00679	82	  -171,4	82	     0,5	
82,25	 0,00787	82,25	  -170,8	82,25	     0,6	
82,5	 0,00836	82,5	    -172	82,5	     0,6	
82,75	 0,00878	82,75	    -173	82,75	     0,6	
83	 0,00931	83	  -172,3	83	     0,6	
83,25	 0,00981	83,25	  -171,5	83,25	     0,7	
83,5	  0,0105	83,5	  -171,1	83,5	     0,7	
83,75	  0,0116	83,75	    -172	83,75	     0,7	
84	  0,0124	84	  -173,3	84	     0,7	
84,25	  0,0133	84,25	  -176,9	84,25	     0,8	
84,5	  0,0138	84,5	  -179,4	84,5	     0,8	
84,75	  0,0145	84,75	   178,8	84,75	     0,8	
85	  0,0145	85	   175,9	85	     0,8	
85,25	   0,015	85,25	   175,8	85,25	     0,8	
85,5	  0,0152	85,5	     173	85,5	     0,8	
85,75	  0,0157	85,75	   173,8	85,75	     0,8	
86	  0,0164	86	   173,5	86	     0,8	
86,25	  0,0174	86,25	   171,3	86,25	     0,8	
86,5	  0,0183	86,5	   169,3	86,5	     0,8	
86,75	  0,0193	86,75	   165,1	86,75	     0,8	
87	  0,0198	87	   162,5	87	     0,9	
87,25	  0,0199	87,25	   158,6	87,25	     0,9	
87,5	    0,02	87,5	   153,1	87,5	     0,9	
87,75	  0,0186	87,75	   149,6	87,75	     0,9	
88	   0,017	88	   148,2	88	     0,8	
88,25	   0,016	88,25	   153,1	88,25	     0,9	
88,5	  0,0168	88,5	   158,4	88,5	     0,9	
88,75	  0,0186	88,75	   158,7	88,75	     0,9	
89	  0,0206	89	   154,5	89	     0,9	
89,25	  0,0208	89,25	   147,8	89,25	     0,9	
89,5	  0,0195	89,5	   140,4	89,5	     0,9	
89,75	  0,0164	89,75	   140,6	89,75	     0,9	
90	   0,015	90	   150,6	90	     0,9	
90,25	   0,016	90,25	     158	90,25	     0,9	
90,5	  0,0188	90,5	     162	90,5	     0,9	
90,75	   0,021	90,75	   159,7	90,75	     0,9	
91	  0,0226	91	     157	91	     0,9	
91,25	   0,024	91,25	   154,4	91,25	     0,9	
91,5	  0,0251	91,5	   151,8	91,5	     0,9	
91,75	  0,0262	91,75	   149,1	91,75	     0,9	
92	  0,0271	92	   146,3	92	     0,9	
92,25	  0,0277	92,25	     142	92,25	     0,9	
92,5	  0,0282	92,5	   138,9	92,5	       1	
92,75	  0,0281	92,75	   135,8	92,75	     0,9	
93	   0,028	93	   133,6	93	       1	
93,25	  0,0283	93,25	   131,4	93,25	     0,9	
93,5	  0,0281	93,5	   129,8	93,5	     0,9	
93,75	  0,0285	93,75	   128,2	93,75	     0,9	
94	  0,0286	94	   126,2	94	     0,9	
94,25	   0,029	94,25	   124,2	94,25	     0,9	
94,5	  0,0295	94,5	     123	94,5	     0,9	
94,75	  0,0294	94,75	   119,9	94,75	     0,9	
95	  0,0297	95	   118,3	95	     0,9	
95,25	  0,0297	95,25	   116,2	95,25	     0,9	
95,5	  0,0298	95,5	   114,1	95,5	     0,9	
95,75	  0,0299	95,75	     112	95,75	     0,9	
96	  0,0302	96	   110,1	96	     0,9	
96,25	  0,0303	96,25	   107,6	96,25	     0,9	
96,5	  0,0302	96,5	   105,8	96,5	     0,9	
96,75	  0,0303	96,75	   104,1	96,75	     0,9	
97	  0,0302	97	   102,4	97	     0,9	
97,25	  0,0301	97,25	   99,77	97,25	     0,9	
97,5	    0,03	97,5	   97,45	97,5	     0,9	
97,75	  0,0295	97,75	   95,93	97,75	     0,9	
98	  0,0289	98	   94,48	98	     0,9	
98,25	  0,0287	98,25	   92,67	98,25	     0,9	
98,5	  0,0287	98,5	   91,29	98,5	     0,9	
98,75	  0,0286	98,75	   90,05	98,75	     0,9	
99	  0,0283	99	   88,82	99	     0,9	
99,25	  0,0282	99,25	   88,12	99,25	     0,9	
99,5	  0,0285	99,5	   86,55	99,5	     0,9	
99,75	  0,0287	99,75	   85,51	99,75	     0,9	
100	  0,0291	100	   83,98	100	     0,9	
100,25	  0,0292	100,25	   81,75	100,25	     0,9	
100,5	  0,0287	100,5	   79,82	100,5	     0,9	
100,75	  0,0292	100,75	   77,69	100,75	     0,9	
101	  0,0293	101	   75,77	101	     0,9	
101,25	  0,0294	101,25	   73,05	101,25	     0,9	
101,5	  0,0291	101,5	   71,45	101,5	     0,9	
101,75	  0,0287	101,75	   69,03	101,75	     0,9	
102	  0,0285	102	    67,3	102	     0,9	
102,25	  0,0283	102,25	   65,72	102,25	     0,9	
102,5	  0,0284	102,5	   63,04	102,5	     0,9	
102,75	  0,0284	102,75	   60,68	102,75	     0,9	
103	   0,028	103	   57,92	103	     0,9	
103,25	  0,0275	103,25	   55,54	103,25	     0,9	
103,5	  0,0268	103,5	   52,71	103,5	     0,9	
103,75	  0,0259	103,75	   50,77	103,75	     0,9	
104	   0,025	104	   49,54	104	     0,9	
104,25	  0,0245	104,25	   48,06	104,25	     0,9	
104,5	  0,0237	104,5	   46,05	104,5	     0,8	
104,75	  0,0229	104,75	    45,3	104,75	     0,8	
105	  0,0225	105	    45,2	105	     0,8	
105,25	  0,0224	105,25	    44,2	105,25	     0,8	
105,5	  0,0222	105,5	      45	105,5	     0,8	
105,75	  0,0223	105,75	   42,61	105,75	     0,8	
106	  0,0222	106	   41,12	106	     0,8	
106,25	  0,0215	106,25	   38,95	106,25	     0,8	
106,5	  0,0217	106,5	   37,22	106,5	     0,8	
106,75	  0,0214	106,75	   35,51	106,75	     0,8	
107	  0,0211	107	   33,62	107	     0,8	
107,25	  0,0206	107,25	   31,29	107,25	     0,8	
107,5	    0,02	107,5	   29,45	107,5	     0,7	
107,75	  0,0198	107,75	   27,02	107,75	     0,7	
108	  0,0191	108	   25,44	108	     0,7	
108,25	  0,0183	108,25	      23	108,25	     0,7	
108,5	  0,0178	108,5	   22,18	108,5	     0,7	
108,75	  0,0171	108,75	   18,95	108,75	     0,7	
109	  0,0165	109	   17,29	109	     0,7	
109,25	  0,0154	109,25	   17,35	109,25	     0,6	
109,5	  0,0144	109,5	   16,82	109,5	     0,6	
109,75	  0,0135	109,75	   16,72	109,75	     0,6	
110	  0,0129	110	   20,66	110	     0,6	
110,25	  0,0132	110,25	   25,68	110,25	     0,6	
110,5	  0,0144	110,5	    27,9	110,5	     0,6	
110,75	   0,016	110,75	   24,11	110,75	     0,7	
111	  0,0167	111	   17,85	111	     0,7	
111,25	  0,0169	111,25	   8,259	111,25	     0,8	
111,5	  0,0161	111,5	   1,245	111,5	     0,8	
111,75	  0,0144	111,75	   -7,92	111,75	     0,8	
112	  0,0123	112	  -15,04	112	     0,8	
112,25	 0,00995	112,25	  -22,78	112,25	     0,7	
112,5	 0,00675	112,5	  -25,68	112,5	     0,5	
112,75	  0,0047	112,75	  -8,301	112,75	     0,3	
113	 0,00384	113	   18,24	113	     0,2	
113,25	 0,00491	113,25	   43,09	113,25	     0,3	
113,5	 0,00653	113,5	   51,85	113,5	     0,4	
113,75	 0,00815	113,75	   49,78	113,75	     0,5	
114	 0,00912	114	    44,8	114	     0,6	
114,25	 0,00993	114,25	   43,86	114,25	     0,6	
114,5	  0,0106	114,5	   39,24	114,5	     0,6	
114,75	  0,0116	114,75	   37,01	114,75	     0,7	
115	   0,012	115	    31,4	115	     0,7	
115,25	  0,0125	115,25	   26,78	115,25	     0,7	
115,5	  0,0126	115,5	   21,77	115,5	     0,7	
115,75	  0,0127	115,75	   18,41	115,75	     0,7	
116	  0,0127	116	    16,2	116	     0,7	
116,25	  0,0125	116,25	   11,37	116,25	     0,7	
116,5	  0,0123	116,5	   7,672	116,5	     0,6	
116,75	  0,0127	116,75	   4,607	116,75	     0,7	
117	  0,0125	117	   2,315	117	     0,7	
117,25	  0,0124	117,25	  -2,531	117,25	     0,7	
117,5	  0,0121	117,5	  -6,976	117,5	     0,7	
117,75	  0,0123	117,75	  -12,42	117,75	     0,7	
118	  0,0118	118	  -17,62	118	     0,7	
118,25	  0,0117	118,25	  -22,21	118,25	     0,7	
118,5	  0,0114	118,5	  -26,67	118,5	     0,6	
118,75	  0,0111	118,75	  -32,85	118,75	     0,6	
119	  0,0106	119	  -37,67	119	     0,6	
119,25	 0,00994	119,25	  -44,93	119,25	     0,6	
119,5	 0,00951	119,5	  -51,45	119,5	     0,6	
119,75	 0,00895	119,75	  -59,54	119,75	     0,5	
120	 0,00819	120	  -65,94	120	     0,5	
120,25	 0,00755	120,25	  -73,45	120,25	     0,5	
120,5	 0,00673	120,5	  -83,44	120,5	     0,4	
120,75	  0,0066	120,75	  -91,12	120,75	     0,4	
121	 0,00551	121	  -95,16	121	     0,3	
121,25	 0,00545	121,25	  -105,4	121,25	     0,3	
121,5	 0,00515	121,5	  -115,4	121,5	     0,3	
121,75	 0,00515	121,75	  -124,6	121,75	     0,3	
122	 0,00511	122	  -139,9	122	     0,3	
122,25	 0,00495	122,25	    -152	122,25	     0,3	
122,5	  0,0048	122,5	  -161,9	122,5	     0,2	
122,75	 0,00507	122,75	  -170,5	122,75	     0,2	
123	 0,00546	123	     176	123	     0,3	
123,25	 0,00509	123,25	   165,3	123,25	     0,3	
123,5	 0,00552	123,5	     165	123,5	     0,3	
123,75	 0,00534	123,75	     155	123,75	     0,3	
124	 0,00599	124	   147,4	124	     0,3	
124,25	 0,00653	124,25	   140,8	124,25	     0,3	
124,5	 0,00687	124,5	   135,4	124,5	     0,4	
124,75	  0,0074	124,75	   131,2	124,75	     0,4	
125	  0,0076	125	     127	125	     0,4	
125,25	 0,00768	125,25	   121,9	125,25	     0,5	
125,5	 0,00836	125,5	   122,2	125,5	     0,5	
125,75	 0,00859	125,75	   115,2	125,75	     0,5	
