Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
19,25	 0,00315	19,25	   57,26	19,25	     0,4	
19,5	 0,00273	19,5	   59,33	19,5	     0,3	
19,75	 0,00292	19,75	   55,41	19,75	     0,4	
20	 0,00215	20	   5,984	20	     0,3	
20,25	  0,0024	20,25	  -21,02	20,25	     0,4	
20,5	 0,00382	20,5	  -63,78	20,5	     0,5	
20,75	 0,00609	20,75	  -73,02	20,75	     0,6	
21	 0,00763	21	  -77,63	21	     0,8	
21,25	 0,00667	21,25	  -95,38	21,25	     0,8	
21,5	 0,00603	21,5	  -117,4	21,5	     0,7	
21,75	 0,00615	21,75	  -139,1	21,75	     0,7	
22	  0,0046	22	   174,5	22	     0,5	
22,25	 0,00389	22,25	   157,6	22,25	     0,5	
22,5	 0,00312	22,5	   152,4	22,5	     0,5	
22,75	 0,00342	22,75	   168,1	22,75	     0,6	
23	 0,00602	23	   159,2	23	     0,8	
23,25	 0,00868	23,25	   130,4	23,25	     0,8	
23,5	 0,00745	23,5	   73,41	23,5	     0,9	
23,75	 0,00617	23,75	   49,18	23,75	     0,9	
24	 0,00484	24	   16,33	24	     0,8	
24,25	 0,00364	24,25	  -18,97	24,25	     0,6	
24,5	 0,00454	24,5	  -30,92	24,5	     0,8	
24,75	 0,00499	24,75	  -44,94	24,75	     0,7	
25	 0,00867	25	  -57,93	25	     0,8	
25,25	  0,0111	25,25	  -50,94	25,25	     0,8	
25,5	  0,0105	25,5	  -54,61	25,5	     0,8	
25,75	  0,0114	25,75	  -67,86	25,75	     0,8	
26	   0,012	26	  -84,77	26	     0,8	
26,25	  0,0131	26,25	  -110,1	26,25	     0,8	
26,5	  0,0165	26,5	  -123,9	26,5	     0,9	
26,75	  0,0192	26,75	  -129,2	26,75	     0,9	
27	  0,0218	27	  -127,9	27	     0,9	
27,25	  0,0224	27,25	  -129,9	27,25	     0,9	
27,5	  0,0213	27,5	  -134,8	27,5	     0,9	
27,75	  0,0194	27,75	  -146,4	27,75	     0,9	
28	  0,0185	28	  -166,1	28	     0,8	
28,25	  0,0209	28,25	   176,4	28,25	     0,8	
28,5	  0,0239	28,5	   165,8	28,5	     0,8	
28,75	  0,0255	28,75	   160,7	28,75	     0,9	
29	  0,0245	29	   159,3	29	     0,9	
29,25	  0,0219	29,25	   158,8	29,25	     0,9	
29,5	  0,0175	29,5	   155,8	29,5	     0,9	
29,75	  0,0146	29,75	   152,3	29,75	     0,8	
30	   0,013	30	   132,9	30	     0,8	
30,25	  0,0143	30,25	   126,4	30,25	     0,8	
30,5	   0,015	30,5	   126,8	30,5	     0,9	
30,75	  0,0159	30,75	   131,8	30,75	     0,9	
31	  0,0161	31	   136,1	31	     0,9	
31,25	  0,0143	31,25	   144,2	31,25	     0,9	
31,5	  0,0111	31,5	   150,4	31,5	     0,8	
31,75	  0,0109	31,75	   146,1	31,75	     0,8	
32	  0,0125	32	   139,5	32	     0,8	
32,25	  0,0152	32,25	   131,3	32,25	     0,9	
32,5	  0,0195	32,5	   131,1	32,5	     0,9	
32,75	  0,0213	32,75	   135,3	32,75	     0,9	
33	  0,0223	33	   135,8	33	     0,9	
33,25	  0,0212	33,25	   136,9	33,25	     0,9	
33,5	    0,02	33,5	   129,1	33,5	     0,8	
33,75	  0,0191	33,75	   115,4	33,75	     0,8	
34	  0,0209	34	   99,92	34	     0,8	
34,25	  0,0238	34,25	   91,49	34,25	     0,9	
34,5	  0,0257	34,5	   91,16	34,5	     0,9	
34,75	  0,0261	34,75	   93,88	34,75	     0,9	
35	   0,025	35	   98,95	35	     0,9	
35,25	  0,0218	35,25	   96,67	35,25	     0,9	
35,5	  0,0197	35,5	   90,72	35,5	     0,9	
35,75	  0,0173	35,75	   78,03	35,75	     0,8	
36	   0,019	36	   63,53	36	     0,8	
36,25	  0,0215	36,25	   61,37	36,25	     0,9	
36,5	  0,0226	36,5	   62,93	36,5	     0,9	
36,75	  0,0232	36,75	   65,75	36,75	     0,9	
37	  0,0218	37	   68,02	37	     0,9	
37,25	  0,0178	37,25	   67,51	37,25	     0,9	
37,5	  0,0143	37,5	   61,48	37,5	     0,7	
37,75	  0,0142	37,75	   48,62	37,75	     0,7	
38	  0,0167	38	   44,04	38	     0,8	
38,25	  0,0192	38,25	   45,94	38,25	     0,9	
38,5	  0,0207	38,5	   46,89	38,5	     0,9	
38,75	  0,0211	38,75	   54,59	38,75	     0,9	
39	  0,0202	39	   56,66	39	     0,9	
39,25	  0,0182	39,25	   53,08	39,25	     0,9	
39,5	  0,0159	39,5	   42,74	39,5	     0,8	
39,75	  0,0165	39,75	   27,47	39,75	     0,7	
40	  0,0198	40	   19,81	40	     0,8	
40,25	  0,0221	40,25	   15,91	40,25	     0,9	
40,5	   0,022	40,5	   15,48	40,5	     0,9	
40,75	  0,0194	40,75	   18,25	40,75	     0,9	
41	  0,0162	41	   20,79	41	     0,8	
41,25	  0,0124	41,25	   15,73	41,25	     0,7	
41,5	  0,0101	41,5	   3,705	41,5	     0,6	
41,75	  0,0113	41,75	  -9,535	41,75	     0,7	
42	  0,0125	42	  -14,24	42	     0,7	
42,25	  0,0128	42,25	  -15,27	42,25	     0,8	
42,5	  0,0119	42,5	  -8,104	42,5	     0,8	
42,75	  0,0091	42,75	  -2,984	42,75	     0,8	
43	 0,00737	43	 -0,4125	43	     0,7	
43,25	 0,00528	43,25	   5,688	43,25	     0,6	
43,5	 0,00348	43,5	   10,34	43,5	     0,4	
43,75	 0,00385	43,75	   5,912	43,75	     0,5	
44	 0,00474	44	   19,95	44	     0,7	
44,25	 0,00569	44,25	   29,22	44,25	     0,7	
44,5	 0,00747	44,5	   44,74	44,5	     0,8	
44,75	 0,00879	44,75	   53,72	44,75	     0,9	
45	 0,00854	45	   53,04	45	     0,9	
45,25	 0,00855	45,25	   42,48	45,25	     0,9	
45,5	 0,00833	45,5	   29,38	45,5	     0,9	
45,75	 0,00859	45,75	   17,34	45,75	     0,8	
46	 0,00942	46	   14,15	46	     0,8	
46,25	  0,0093	46,25	    19,2	46,25	     0,8	
46,5	 0,00901	46,5	   22,96	46,5	     0,8	
46,75	 0,00646	46,75	   23,66	46,75	     0,8	
47	   0,003	47	   28,88	47	     0,5	
47,25	  0,0034	47,25	     125	47,25	     0,5	
47,5	 0,00849	47,5	   106,6	47,5	     0,8	
47,75	   0,013	47,75	   88,48	47,75	     0,9	
48	  0,0163	48	   79,83	48	     0,9	
48,25	  0,0182	48,25	   77,61	48,25	     0,9	
48,5	   0,019	48,5	   79,52	48,5	     0,9	
48,75	  0,0189	48,75	   79,46	48,75	     0,9	
49	  0,0188	49	   71,93	49	     0,9	
49,25	  0,0201	49,25	   61,77	49,25	     0,8	
49,5	  0,0244	49,5	   49,26	49,5	     0,8	
49,75	  0,0304	49,75	   43,96	49,75	     0,9	
50	  0,0354	50	   43,86	50	     0,9	
50,25	  0,0385	50,25	   44,41	50,25	     0,9	
50,5	  0,0382	50,5	   44,13	50,5	     0,9	
50,75	  0,0352	50,75	   40,65	50,75	     0,9	
51	   0,033	51	   29,24	51	     0,8	
51,25	  0,0343	51,25	    14,7	51,25	     0,8	
51,5	  0,0398	51,5	   3,843	51,5	     0,8	
51,75	  0,0467	51,75	  0,0447	51,75	     0,9	
52	  0,0512	52	 0,01284	52	     0,9	
52,25	   0,051	52,25	  0,9124	52,25	     0,9	
52,5	  0,0467	52,5	  0,3563	52,5	     0,9	
52,75	  0,0399	52,75	  -5,459	52,75	     0,9	
53	  0,0355	53	  -17,67	53	     0,8	
53,25	  0,0365	53,25	  -32,48	53,25	     0,8	
53,5	  0,0417	53,5	  -40,35	53,5	     0,8	
53,75	  0,0469	53,75	   -41,3	53,75	     0,9	
54	  0,0485	54	  -38,52	54	     0,9	
54,25	  0,0455	54,25	  -35,12	54,25	     0,9	
54,5	  0,0397	54,5	  -34,99	54,5	     0,9	
54,75	  0,0332	54,75	  -40,23	54,75	     0,8	
55	  0,0301	55	  -53,04	55	     0,7	
55,25	   0,033	55,25	  -66,34	55,25	     0,8	
55,5	  0,0375	55,5	   -70,4	55,5	     0,8	
55,75	   0,041	55,75	  -69,14	55,75	     0,9	
56	   0,041	56	  -64,36	56	     0,9	
56,25	  0,0371	56,25	  -60,46	56,25	     0,9	
56,5	  0,0308	56,5	  -59,86	56,5	     0,8	
56,75	   0,025	56,75	  -65,87	56,75	     0,7	
57	  0,0231	57	  -78,89	57	     0,7	
57,25	  0,0257	57,25	  -87,69	57,25	     0,8	
57,5	  0,0298	57,5	  -88,63	57,5	     0,9	
57,75	  0,0319	57,75	  -82,14	57,75	     0,9	
58	  0,0319	58	  -75,18	58	     0,9	
58,25	  0,0295	58,25	  -68,45	58,25	     0,8	
58,5	  0,0252	58,5	  -67,05	58,5	     0,7	
58,75	  0,0222	58,75	  -75,02	58,75	     0,7	
59	  0,0221	59	  -91,34	59	     0,7	
59,25	  0,0262	59,25	  -99,58	59,25	     0,8	
59,5	  0,0305	59,5	  -97,96	59,5	     0,9	
59,75	  0,0338	59,75	  -92,92	59,75	     0,9	
60	  0,0338	60	  -87,57	60	     0,9	
60,25	  0,0309	60,25	  -82,79	60,25	     0,8	
60,5	   0,027	60,5	  -83,83	60,5	     0,8	
60,75	   0,024	60,75	  -94,12	60,75	     0,8	
61	  0,0253	61	  -108,4	61	     0,8	
61,25	  0,0305	61,25	    -116	61,25	     0,9	
61,5	  0,0359	61,5	  -115,6	61,5	     0,9	
61,75	  0,0388	61,75	  -112,6	61,75	     0,9	
62	  0,0373	62	  -108,6	62	     0,8	
62,25	  0,0342	62,25	  -107,3	62,25	     0,8	
62,5	  0,0291	62,5	  -113,7	62,5	     0,8	
62,75	  0,0268	62,75	  -129,2	62,75	     0,8	
63	  0,0292	63	  -145,1	63	     0,8	
63,25	  0,0341	63,25	  -152,1	63,25	     0,9	
63,5	  0,0378	63,5	  -152,6	63,5	     0,9	
63,75	  0,0372	63,75	  -150,8	63,75	     0,8	
64	   0,034	64	  -147,7	64	     0,8	
64,25	  0,0282	64,25	  -148,2	64,25	     0,8	
64,5	  0,0232	64,5	  -155,6	64,5	     0,8	
64,75	  0,0205	64,75	  -172,1	64,75	     0,8	
65	  0,0225	65	   174,1	65	     0,8	
65,25	  0,0252	65,25	   168,8	65,25	     0,8	
65,5	   0,027	65,5	   170,9	65,5	     0,9	
65,75	  0,0265	65,75	   173,5	65,75	     0,9	
66	  0,0233	66	   174,5	66	     0,9	
66,25	  0,0191	66,25	   171,6	66,25	     0,8	
66,5	  0,0151	66,5	   160,3	66,5	     0,7	
66,75	  0,0138	66,75	   143,2	66,75	     0,7	
67	  0,0144	67	   131,1	67	     0,8	
67,25	  0,0148	67,25	   124,6	67,25	     0,8	
67,5	   0,014	67,5	   125,7	67,5	     0,7	
67,75	  0,0121	67,75	     128	67,75	     0,7	
68	 0,00901	68	   129,8	68	     0,5	
68,25	 0,00637	68,25	   122,7	68,25	     0,4	
68,5	 0,00445	68,5	     106	68,5	     0,2	
68,75	 0,00354	68,75	   77,27	68,75	     0,2	
69	 0,00348	69	   64,18	69	     0,2	
69,25	 0,00277	69,25	   56,06	69,25	     0,2	
69,5	 0,00148	69,5	   47,04	69,5	     0,1	
69,75	0,000665	69,75	  -8,766	69,75	       0	
70	0,000884	70	  -115,1	70	       0	
70,25	 0,00141	70,25	  -120,1	70,25	       0	
70,5	 0,00157	70,5	  -119,4	70,5	       0	
70,75	  0,0017	70,75	  -114,6	70,75	     0,1	
71	 0,00238	71	  -89,58	71	     0,1	
71,25	 0,00356	71,25	  -79,03	71,25	     0,2	
71,5	 0,00378	71,5	  -74,92	71,5	     0,2	
71,75	 0,00462	71,75	  -74,69	71,75	     0,3	
72	 0,00442	72	  -75,13	72	     0,3	
72,25	 0,00425	72,25	  -80,05	72,25	     0,3	
72,5	 0,00516	72,5	   -91,6	72,5	     0,3	
72,75	 0,00718	72,75	  -96,32	72,75	     0,5	
73	    0,01	73	  -98,72	73	     0,6	
73,25	  0,0119	73,25	  -97,65	73,25	     0,7	
73,5	  0,0135	73,5	  -100,8	73,5	     0,8	
73,75	  0,0123	73,75	  -104,6	73,75	     0,7	
74	  0,0104	74	  -113,5	74	     0,6	
74,25	  0,0093	74,25	  -127,6	74,25	     0,5	
74,5	 0,00953	74,5	  -142,8	74,5	     0,5	
74,75	  0,0115	74,75	  -152,6	74,75	     0,6	
75	  0,0128	75	  -153,7	75	     0,7	
75,25	  0,0132	75,25	    -146	75,25	     0,7	
75,5	  0,0127	75,5	  -139,3	75,5	     0,8	
75,75	   0,012	75,75	  -135,4	75,75	     0,8	
76	  0,0104	76	  -139,6	76	     0,7	
76,25	 0,00933	76,25	  -156,4	76,25	     0,6	
76,5	    0,01	76,5	  -170,7	76,5	     0,6	
76,75	  0,0118	76,75	  -176,4	76,75	     0,6	
77	  0,0137	77	    -175	77	     0,7	
77,25	  0,0144	77,25	  -172,9	77,25	     0,8	
77,5	  0,0134	77,5	  -168,8	77,5	     0,8	
77,75	  0,0109	77,75	  -165,5	77,75	     0,8	
78	 0,00854	78	  -168,2	78	     0,7	
78,25	 0,00697	78,25	  -178,5	78,25	     0,5	
78,5	 0,00715	78,5	   173,1	78,5	     0,5	
78,75	 0,00835	78,75	     170	78,75	     0,7	
79	 0,00995	79	   176,2	79	     0,8	
79,25	  0,0106	79,25	   179,9	79,25	     0,9	
79,5	  0,0103	79,5	  -173,2	79,5	     0,9	
79,75	 0,00915	79,75	  -170,8	79,75	     0,9	
80	 0,00847	80	  -171,9	80	     0,8	
80,25	 0,00836	80,25	   178,6	80,25	     0,8	
80,5	  0,0101	80,5	   168,9	80,5	     0,8	
80,75	   0,012	80,75	   164,5	80,75	     0,9	
81	  0,0134	81	   164,7	81	     0,9	
81,25	  0,0136	81,25	   166,7	81,25	     0,9	
81,5	  0,0123	81,5	   167,6	81,5	     0,9	
81,75	  0,0106	81,75	   163,7	81,75	     0,8	
82	 0,00884	82	   157,1	82	     0,7	
82,25	 0,00868	82,25	   140,7	82,25	     0,7	
82,5	  0,0101	82,5	     132	82,5	     0,7	
82,75	  0,0114	82,75	   130,1	82,75	     0,8	
83	  0,0123	83	   132,5	83	     0,9	
83,25	  0,0117	83,25	   134,1	83,25	     0,9	
83,5	  0,0103	83,5	   133,8	83,5	     0,8	
83,75	 0,00805	83,75	   130,9	83,75	     0,7	
84	 0,00652	84	   119,8	84	     0,6	
84,25	 0,00656	84,25	   103,4	84,25	     0,7	
84,5	 0,00715	84,5	   91,41	84,5	     0,7	
84,75	   0,007	84,75	   88,76	84,75	     0,7	
85	  0,0064	85	   94,85	85	     0,7	
85,25	 0,00534	85,25	   102,3	85,25	     0,7	
85,5	 0,00379	85,5	   109,9	85,5	     0,5	
85,75	  0,0028	85,75	   115,7	85,75	     0,4	
86	 0,00215	86	   120,3	86	     0,3	
86,25	 0,00196	86,25	   101,9	86,25	     0,2	
86,5	 0,00225	86,5	   101,2	86,5	     0,2	
86,75	 0,00274	86,75	   125,4	86,75	     0,3	
87	 0,00344	87	   142,3	87	     0,4	
87,25	 0,00385	87,25	     151	87,25	     0,4	
87,5	 0,00432	87,5	   150,9	87,5	     0,4	
87,75	 0,00346	87,75	   147,5	87,75	     0,3	
88	 0,00336	88	   147,8	88	     0,2	
88,25	 0,00351	88,25	   143,6	88,25	     0,3	
88,5	 0,00406	88,5	   141,2	88,5	     0,3	
88,75	  0,0042	88,75	     132	88,75	     0,3	
89	 0,00441	89	   132,3	89	     0,3	
89,25	 0,00435	89,25	   134,5	89,25	     0,3	
89,5	 0,00416	89,5	     132	89,5	     0,3	
89,75	 0,00321	89,75	     119	89,75	     0,2	
90	 0,00268	90	   122,8	90	     0,2	
90,25	 0,00203	90,25	   118,2	90,25	     0,1	
90,5	 0,00173	90,5	   128,4	90,5	     0,1	
90,75	 0,00144	90,75	     153	90,75	     0,1	
91	 0,00241	91	   167,1	91	     0,2	
91,25	 0,00331	91,25	   161,9	91,25	     0,4	
91,5	 0,00382	91,5	   150,3	91,5	     0,5	
91,75	 0,00388	91,75	   138,8	91,75	     0,5	
92	 0,00431	92	   142,1	92	     0,5	
92,25	 0,00465	92,25	   136,2	92,25	     0,5	
92,5	 0,00484	92,5	   134,1	92,5	     0,5	
92,75	 0,00407	92,75	   132,6	92,75	     0,4	
93	 0,00344	93	   133,3	93	     0,3	
93,25	 0,00274	93,25	   137,3	93,25	     0,2	
93,5	 0,00247	93,5	   136,5	93,5	     0,2	
93,75	 0,00155	93,75	   124,2	93,75	     0,1	
94	 0,00189	94	   114,3	94	     0,1	
94,25	 0,00214	94,25	   136,5	94,25	     0,1	
94,5	 0,00223	94,5	   151,8	94,5	     0,1	
94,75	  0,0026	94,75	   153,8	94,75	     0,1	
95	 0,00302	95	     160	95	     0,2	
95,25	 0,00325	95,25	   169,6	95,25	     0,2	
95,5	 0,00372	95,5	   170,7	95,5	     0,3	
95,75	 0,00432	95,75	   163,6	95,75	     0,4	
96	 0,00485	96	   164,7	96	     0,5	
96,25	  0,0052	96,25	   163,8	96,25	     0,6	
96,5	 0,00568	96,5	   167,9	96,5	     0,7	
96,75	   0,006	96,75	     166	96,75	     0,8	
97	 0,00596	97	   158,7	97	     0,8	
97,25	 0,00597	97,25	   145,3	97,25	     0,8	
97,5	 0,00606	97,5	   131,3	97,5	     0,7	
97,75	 0,00699	97,75	   114,5	97,75	     0,6	
98	 0,00779	98	   103,3	98	     0,6	
98,25	 0,00788	98,25	   91,37	98,25	     0,7	
98,5	 0,00657	98,5	   83,53	98,5	     0,7	
98,75	 0,00457	98,75	    73,4	98,75	     0,6	
99	 0,00225	99	   58,25	99	     0,3	
99,25	0,000733	99,25	  -1,953	99,25	       0	
99,5	0,000453	99,5	  -171,5	99,5	       0	
99,75	 0,00177	99,75	   159,5	99,75	     0,1	
100	 0,00341	100	   141,6	100	     0,3	
100,25	 0,00453	100,25	   136,2	100,25	     0,5	
100,5	 0,00551	100,5	   136,7	100,5	     0,7	
100,75	 0,00519	100,75	   139,2	100,75	     0,7	
101	 0,00417	101	   139,1	101	     0,5	
101,25	 0,00325	101,25	   136,3	101,25	     0,3	
101,5	 0,00266	101,5	   114,6	101,5	     0,2	
101,75	 0,00243	101,75	   106,5	101,75	     0,1	
102	 0,00331	102	   104,2	102	     0,2	
102,25	 0,00396	102,25	   109,3	102,25	     0,3	
102,5	 0,00423	102,5	   116,1	102,5	     0,4	
102,75	 0,00412	102,75	   119,3	102,75	     0,4	
103	 0,00359	103	   115,3	103	     0,3	
103,25	 0,00288	103,25	   103,1	103,25	     0,2	
103,5	 0,00289	103,5	   79,65	103,5	     0,2	
103,75	 0,00316	103,75	   66,26	103,75	     0,2	
104	 0,00329	104	   60,39	104	     0,2	
104,25	 0,00312	104,25	   59,77	104,25	     0,2	
104,5	 0,00215	104,5	    70,7	104,5	     0,1	
104,75	 0,00097	104,75	   104,2	104,75	       0	
105	0,000526	105	  -176,2	105	       0	
105,25	0,000748	105,25	  -109,4	105,25	       0	
105,5	 0,00135	105,5	  -87,26	105,5	       0	
105,75	 0,00125	105,75	  -81,41	105,75	       0	
106	 0,00063	106	   -90,4	106	       0	
106,25	0,000667	106,25	  -137,2	106,25	       0	
106,5	 0,00118	106,5	  -154,6	106,5	       0	
106,75	 0,00245	106,75	  -149,9	106,75	     0,1	
107	 0,00324	107	  -144,1	107	     0,2	
107,25	 0,00394	107,25	  -146,8	107,25	     0,3	
107,5	 0,00435	107,5	  -148,5	107,5	     0,3	
107,75	 0,00441	107,75	    -152	107,75	     0,3	
108	 0,00471	108	  -156,4	108	     0,4	
108,25	 0,00509	108,25	  -162,5	108,25	     0,4	
108,5	 0,00533	108,5	  -171,8	108,5	     0,4	
108,75	 0,00615	108,75	  -176,3	108,75	     0,5	
109	 0,00615	109	  -177,4	109	     0,5	
109,25	 0,00647	109,25	   176,9	109,25	     0,5	
109,5	 0,00652	109,5	   176,8	109,5	     0,5	
109,75	 0,00664	109,75	   172,4	109,75	     0,5	
110	 0,00654	110	   171,1	110	     0,5	
110,25	 0,00712	110,25	   169,7	110,25	     0,6	
110,5	 0,00729	110,5	   168,1	110,5	     0,6	
110,75	 0,00706	110,75	   163,4	110,75	     0,6	
111	  0,0075	111	   157,3	111	     0,6	
111,25	 0,00807	111,25	   155,5	111,25	     0,7	
111,5	 0,00865	111,5	   153,5	111,5	     0,7	
111,75	 0,00918	111,75	   152,3	111,75	     0,7	
112	 0,00947	112	   155,1	112	     0,7	
112,25	 0,00959	112,25	     154	112,25	     0,7	
112,5	 0,00915	112,5	     154	112,5	     0,7	
112,75	 0,00912	112,75	   147,7	112,75	     0,7	
113	 0,00907	113	   141,5	113	     0,7	
113,25	 0,00969	113,25	     135	113,25	     0,8	
113,5	  0,0104	113,5	   133,9	113,5	     0,8	
113,75	  0,0111	113,75	   132,7	113,75	     0,8	
114	  0,0116	114	   133,4	114	     0,8	
114,25	  0,0111	114,25	   133,3	114,25	     0,8	
114,5	  0,0105	114,5	   132,3	114,5	     0,8	
114,75	 0,00984	114,75	   125,3	114,75	     0,7	
115	 0,00963	115	   117,2	115	     0,7	
115,25	  0,0101	115,25	   110,7	115,25	     0,8	
115,5	  0,0114	115,5	   109,1	115,5	     0,8	
115,75	  0,0123	115,75	   109,3	115,75	     0,8	
116	  0,0122	116	   112,6	116	     0,8	
116,25	  0,0116	116,25	   114,2	116,25	     0,8	
116,5	  0,0107	116,5	     112	116,5	     0,8	
116,75	 0,00927	116,75	   104,6	116,75	     0,7	
117	 0,00919	117	   96,45	117	     0,7	
117,25	 0,00984	117,25	    93,5	117,25	     0,8	
117,5	  0,0105	117,5	   92,52	117,5	     0,8	
117,75	  0,0104	117,75	   92,39	117,75	     0,8	
118	  0,0098	118	   97,13	118	     0,8	
118,25	  0,0088	118,25	   101,4	118,25	     0,8	
118,5	 0,00761	118,5	   100,4	118,5	     0,7	
118,75	 0,00731	118,75	   98,61	118,75	     0,7	
119	 0,00795	119	   94,88	119	     0,8	
119,25	 0,00893	119,25	   94,78	119,25	     0,8	
119,5	  0,0101	119,5	   100,7	119,5	     0,8	
119,75	  0,0103	119,75	   104,9	119,75	     0,8	
120	  0,0102	120	   108,8	120	     0,8	
120,25	  0,0093	120,25	   106,9	120,25	     0,7	
120,5	 0,00906	120,5	   101,8	120,5	     0,7	
120,75	  0,0091	120,75	   92,69	120,75	     0,7	
121	  0,0106	121	   87,91	121	     0,8	
121,25	  0,0122	121,25	   86,18	121,25	     0,8	
121,5	  0,0135	121,5	   90,78	121,5	     0,8	
121,75	  0,0135	121,75	   94,37	121,75	     0,8	
122	  0,0122	122	   98,84	122	     0,7	
122,25	  0,0111	122,25	   97,63	122,25	     0,7	
122,5	    0,01	122,5	   88,74	122,5	     0,6	
122,75	  0,0104	122,75	   78,01	122,75	     0,7	
123	  0,0127	123	   70,39	123	     0,8	
123,25	  0,0146	123,25	   71,45	123,25	     0,8	
123,5	  0,0154	123,5	   75,45	123,5	     0,8	
123,75	  0,0148	123,75	   81,04	123,75	     0,7	
