Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
18,25	  0,0145	18,25	   -39,6	18,25	       1	
18,5	  0,0158	18,5	  -46,55	18,5	       1	
18,75	  0,0171	18,75	  -57,66	18,75	       1	
19	  0,0184	19	  -77,57	19	       1	
19,25	  0,0166	19,25	  -101,1	19,25	       1	
19,5	   0,012	19,5	  -127,3	19,5	     0,9	
19,75	 0,00623	19,75	  -135,1	19,75	     0,8	
20	 0,00433	20	  -119,7	20	     0,7	
20,25	 0,00414	20,25	  -117,6	20,25	     0,8	
20,5	 0,00331	20,5	  -106,6	20,5	     0,9	
20,75	 0,00356	20,75	  -91,48	20,75	     0,8	
21	 0,00532	21	    -108	21	     0,9	
21,25	 0,00471	21,25	  -144,6	21,25	     0,8	
21,5	 0,00231	21,5	   176,2	21,5	     0,5	
21,75	0,000563	21,75	  -59,29	21,75	     0,1	
22	 0,00236	22	  -92,65	22	     0,7	
22,25	 0,00193	22,25	  -155,3	22,25	     0,8	
22,5	0,000967	22,5	   89,43	22,5	     0,2	
22,75	 0,00162	22,75	  -19,68	22,75	     0,4	
23	 0,00286	23	  -57,69	23	     0,7	
23,25	 0,00266	23,25	  -107,7	23,25	     0,7	
23,5	 0,00241	23,5	  -152,9	23,5	     0,6	
23,75	 0,00204	23,75	     140	23,75	     0,4	
24	 0,00238	24	   83,52	24	     0,4	
24,25	 0,00301	24,25	   49,16	24,25	     0,5	
24,5	 0,00381	24,5	   27,38	24,5	     0,6	
24,75	 0,00486	24,75	   7,184	24,75	     0,7	
25	 0,00634	25	  -13,03	25	     0,8	
25,25	 0,00662	25,25	  -34,08	25,25	     0,8	
25,5	 0,00682	25,5	  -44,87	25,5	     0,8	
25,75	 0,00721	25,75	  -61,59	25,75	     0,8	
26	 0,00779	26	   -71,2	26	     0,8	
26,25	 0,00793	26,25	  -87,97	26,25	     0,8	
26,5	 0,00779	26,5	  -96,41	26,5	     0,9	
26,75	 0,00764	26,75	  -102,6	26,75	     0,9	
27	 0,00819	27	  -105,6	27	     0,9	
27,25	  0,0101	27,25	  -116,2	27,25	     0,9	
27,5	  0,0113	27,5	  -130,4	27,5	       1	
27,75	  0,0113	27,75	  -148,6	27,75	       1	
28	  0,0109	28	  -157,7	28	       1	
28,25	  0,0109	28,25	  -171,4	28,25	       1	
28,5	 0,00958	28,5	   176,9	28,5	     0,9	
28,75	 0,00772	28,75	   176,7	28,75	     0,9	
29	 0,00802	29	  -176,2	29	     0,9	
29,25	  0,0104	29,25	  -170,5	29,25	       1	
29,5	  0,0138	29,5	   175,4	29,5	       1	
29,75	  0,0143	29,75	   160,4	29,75	       1	
30	  0,0151	30	   147,6	30	       1	
30,25	  0,0151	30,25	     141	30,25	       1	
30,5	  0,0137	30,5	   132,7	30,5	       1	
30,75	  0,0159	30,75	   126,2	30,75	       1	
31	  0,0154	31	   119,3	31	       1	
31,25	  0,0167	31,25	     114	31,25	       1	
31,5	  0,0186	31,5	   104,5	31,5	       1	
31,75	  0,0188	31,75	   90,41	31,75	       1	
32	  0,0166	32	   76,04	32	       1	
32,25	  0,0138	32,25	   75,99	32,25	       1	
32,5	  0,0148	32,5	   79,93	32,5	       1	
32,75	  0,0175	32,75	   74,35	32,75	       1	
33	  0,0187	33	   59,56	33	       1	
33,25	  0,0175	33,25	   48,56	33,25	       1	
33,5	   0,017	33,5	   39,28	33,5	       1	
33,75	  0,0158	33,75	   26,73	33,75	       1	
34	   0,013	34	   16,81	34	       1	
34,25	  0,0104	34,25	   14,81	34,25	     0,9	
34,5	 0,00921	34,5	   24,43	34,5	     0,9	
34,75	 0,00981	34,75	   24,77	34,75	       1	
35	  0,0105	35	   14,97	35	       1	
35,25	 0,00877	35,25	   13,03	35,25	     0,9	
35,5	 0,00762	35,5	   16,41	35,5	     0,9	
35,75	 0,00813	35,75	   23,14	35,75	     0,9	
36	 0,00952	36	   20,34	36	     0,9	
36,25	 0,00919	36,25	   8,124	36,25	     0,9	
36,5	 0,00965	36,5	   7,563	36,5	     0,9	
36,75	 0,00971	36,75	   4,254	36,75	       1	
37	 0,00987	37	  -1,401	37	     0,9	
37,25	  0,0096	37,25	  -12,53	37,25	     0,9	
37,5	 0,00875	37,5	  -11,74	37,5	     0,9	
37,75	 0,00947	37,75	  -18,44	37,75	     0,9	
38	  0,0104	38	   -26,1	38	       1	
38,25	  0,0102	38,25	  -41,53	38,25	       1	
38,5	 0,00867	38,5	  -56,64	38,5	       1	
38,75	 0,00742	38,75	  -57,95	38,75	     0,9	
39	 0,00697	39	  -61,36	39	     0,9	
39,25	 0,00701	39,25	  -75,02	39,25	     0,9	
39,5	  0,0063	39,5	   -81,4	39,5	     0,9	
39,75	 0,00574	39,75	  -100,7	39,75	     0,9	
40	  0,0044	40	  -104,5	40	     0,8	
40,25	 0,00444	40,25	  -111,6	40,25	     0,8	
40,5	 0,00431	40,5	  -135,7	40,5	     0,9	
40,75	 0,00252	40,75	  -141,4	40,75	     0,7	
41	 0,00255	41	  -121,3	41	     0,7	
41,25	 0,00323	41,25	  -123,7	41,25	     0,8	
41,5	 0,00456	41,5	  -136,3	41,5	     0,9	
41,75	 0,00517	41,75	  -157,5	41,75	     0,9	
42	 0,00476	42	  -166,9	42	     0,8	
42,25	 0,00616	42,25	    -173	42,25	     0,9	
42,5	 0,00741	42,5	   167,5	42,5	     0,9	
42,75	 0,00705	42,75	   151,5	42,75	     0,9	
43	 0,00621	43	     151	43	     0,9	
43,25	 0,00804	43,25	   150,4	43,25	     0,9	
43,5	 0,00965	43,5	   141,6	43,5	       1	
43,75	  0,0117	43,75	   127,6	43,75	       1	
44	  0,0116	44	   111,3	44	     0,9	
44,25	  0,0111	44,25	   101,9	44,25	     0,9	
44,5	  0,0113	44,5	   98,89	44,5	     0,9	
44,75	  0,0123	44,75	   90,25	44,75	     0,9	
45	  0,0115	45	   78,34	45	     0,9	
45,25	  0,0107	45,25	   76,28	45,25	     0,9	
45,5	  0,0112	45,5	   77,93	45,5	     0,9	
45,75	  0,0133	45,75	   72,47	45,75	       1	
46	  0,0141	46	   55,52	46	       1	
46,25	  0,0122	46,25	   41,54	46,25	     0,9	
46,5	 0,00961	46,5	   39,38	46,5	     0,9	
46,75	  0,0094	46,75	   47,97	46,75	     0,9	
47	  0,0106	47	   43,26	47	     0,9	
47,25	  0,0101	47,25	   36,22	47,25	     0,9	
47,5	 0,00949	47,5	   35,94	47,5	     0,9	
47,75	  0,0103	47,75	   34,77	47,75	     0,9	
48	   0,011	48	   21,93	48	     0,9	
48,25	 0,00924	48,25	   9,663	48,25	       1	
48,5	 0,00722	48,5	   15,68	48,5	     0,9	
48,75	 0,00798	48,75	   21,67	48,75	       1	
49	 0,00886	49	   11,69	49	       1	
49,25	 0,00741	49,25	   2,096	49,25	       1	
49,5	 0,00665	49,5	   1,274	49,5	       1	
49,75	 0,00647	49,75	   2,615	49,75	       1	
50	 0,00603	50	  -14,09	50	       1	
50,25	 0,00373	50,25	  -26,69	50,25	     0,9	
50,5	 0,00171	50,5	   15,13	50,5	     0,6	
50,75	 0,00308	50,75	   33,84	50,75	     0,7	
51	 0,00343	51	   24,23	51	     0,8	
51,25	 0,00254	51,25	   25,29	51,25	     0,7	
51,5	 0,00261	51,5	   61,52	51,5	     0,8	
51,75	 0,00408	51,75	   61,52	51,75	     0,9	
52	 0,00444	52	   60,93	52	     0,9	
52,25	 0,00483	52,25	   68,29	52,25	     0,9	
52,5	 0,00669	52,5	   66,53	52,5	       1	
52,75	 0,00797	52,75	   54,09	52,75	       1	
53	 0,00772	53	   40,87	53	       1	
53,25	 0,00695	53,25	   36,47	53,25	       1	
53,5	  0,0069	53,5	   39,03	53,5	       1	
53,75	 0,00732	53,75	   33,51	53,75	       1	
54	 0,00693	54	   28,13	54	       1	
54,25	  0,0064	54,25	   27,32	54,25	       1	
54,5	 0,00608	54,5	   29,53	54,5	       1	
54,75	  0,0062	54,75	   26,39	54,75	       1	
55	 0,00566	55	   26,79	55	       1	
55,25	 0,00525	55,25	   30,66	55,25	       1	
55,5	 0,00526	55,5	   39,88	55,5	       1	
55,75	  0,0057	55,75	    41,6	55,75	       1	
56	 0,00599	56	   42,82	56	       1	
56,25	 0,00643	56,25	   44,76	56,25	       1	
56,5	 0,00723	56,5	   43,68	56,5	       1	
56,75	 0,00749	56,75	   39,65	56,75	       1	
57	  0,0076	57	    37,2	57	       1	
57,25	 0,00781	57,25	   37,23	57,25	       1	
57,5	 0,00796	57,5	   34,03	57,5	       1	
57,75	 0,00819	57,75	    31,8	57,75	       1	
58	 0,00831	58	    29,9	58	       1	
58,25	 0,00831	58,25	   27,82	58,25	       1	
58,5	 0,00824	58,5	   24,39	58,5	       1	
58,75	  0,0079	58,75	   22,56	58,75	       1	
59	 0,00773	59	   24,93	59	       1	
59,25	  0,0078	59,25	      24	59,25	       1	
59,5	 0,00802	59,5	   22,85	59,5	       1	
59,75	 0,00804	59,75	   22,44	59,75	       1	
60	 0,00815	60	   19,87	60	       1	
60,25	 0,00819	60,25	   18,55	60,25	       1	
60,5	 0,00797	60,5	   14,77	60,5	       1	
60,75	 0,00729	60,75	   16,12	60,75	       1	
61	  0,0074	61	   18,46	61	       1	
61,25	 0,00743	61,25	   17,23	61,25	       1	
61,5	 0,00722	61,5	    17,3	61,5	       1	
61,75	 0,00697	61,75	    22,1	61,75	       1	
62	 0,00747	62	    25,4	62	       1	
62,25	 0,00824	62,25	   24,25	62,25	       1	
62,5	 0,00822	62,5	   21,55	62,5	       1	
62,75	 0,00842	62,75	   24,99	62,75	       1	
63	 0,00946	63	    24,5	63	       1	
63,25	  0,0104	63,25	   18,53	63,25	       1	
63,5	  0,0104	63,5	   10,95	63,5	       1	
63,75	 0,00985	63,75	   6,349	63,75	       1	
64	 0,00958	64	   5,868	64	       1	
64,25	 0,00977	64,25	   1,606	64,25	       1	
64,5	 0,00913	64,5	  -2,047	64,5	       1	
64,75	 0,00845	64,75	 -0,4154	64,75	       1	
65	 0,00883	65	    2,75	65	       1	
65,25	 0,00985	65,25	  -3,204	65,25	       1	
65,5	 0,00968	65,5	  -12,53	65,5	       1	
65,75	 0,00813	65,75	  -19,69	65,75	       1	
66	 0,00709	66	  -15,29	66	       1	
66,25	 0,00696	66,25	  -15,55	66,25	       1	
66,5	 0,00647	66,5	  -18,85	66,5	       1	
66,75	 0,00552	66,75	  -15,92	66,75	     0,9	
67	  0,0055	67	  -11,85	67	     0,9	
67,25	 0,00528	67,25	  -12,18	67,25	     0,9	
67,5	 0,00458	67,5	  -11,46	67,5	       1	
67,75	  0,0038	67,75	   5,249	67,75	     0,9	
68	 0,00494	68	   16,69	68	       1	
68,25	 0,00604	68,25	   12,03	68,25	       1	
68,5	 0,00587	68,5	   3,103	68,5	     0,9	
68,75	 0,00505	68,75	   3,054	68,75	     0,9	
69	 0,00481	69	   11,07	69	     0,8	
69,25	 0,00515	69,25	   13,49	69,25	     0,9	
69,5	 0,00501	69,5	   15,13	69,5	     0,9	
69,75	 0,00523	69,75	   23,11	69,75	     0,9	
70	 0,00642	70	   24,69	70	     0,9	
70,25	  0,0068	70,25	   15,21	70,25	     0,9	
70,5	 0,00624	70,5	   11,38	70,5	     0,9	
70,75	  0,0056	70,75	   16,83	70,75	     0,9	
71	 0,00612	71	   21,82	71	     0,9	
71,25	 0,00694	71,25	   19,51	71,25	       1	
71,5	 0,00703	71,5	    15,4	71,5	       1	
71,75	 0,00691	71,75	   12,62	71,75	       1	
72	 0,00686	72	   11,64	72	       1	
72,25	 0,00698	72,25	   10,19	72,25	       1	
72,5	 0,00647	72,5	   7,531	72,5	       1	
72,75	 0,00604	72,75	   12,83	72,75	       1	
73	 0,00635	73	   14,85	73	       1	
73,25	 0,00675	73,25	   10,49	73,25	       1	
73,5	 0,00624	73,5	   6,154	73,5	     0,9	
73,75	 0,00516	73,75	   4,591	73,75	     0,9	
74	 0,00492	74	   14,92	74	     0,9	
74,25	 0,00507	74,25	   20,17	74,25	     0,9	
74,5	 0,00507	74,5	   25,13	74,5	     0,9	
74,75	 0,00522	74,75	   32,05	74,75	     0,9	
75	 0,00594	75	    35,6	75	       1	
75,25	 0,00637	75,25	   36,17	75,25	       1	
75,5	 0,00651	75,5	   37,32	75,5	       1	
75,75	 0,00686	75,75	   40,24	75,75	       1	
76	  0,0073	76	   42,91	76	       1	
76,25	 0,00807	76,25	   42,04	76,25	       1	
76,5	 0,00866	76,5	   39,66	76,5	       1	
76,75	 0,00912	76,75	   38,38	76,75	       1	
77	 0,00953	77	   38,25	77	       1	
77,25	  0,0101	77,25	   35,94	77,25	       1	
77,5	  0,0101	77,5	   32,83	77,5	       1	
77,75	    0,01	77,75	    32,2	77,75	       1	
78	  0,0103	78	   32,64	78	       1	
78,25	  0,0107	78,25	   32,42	78,25	       1	
78,5	  0,0111	78,5	   31,48	78,5	       1	
78,75	   0,011	78,75	   29,49	78,75	       1	
79	  0,0114	79	   29,79	79	       1	
79,25	  0,0116	79,25	   29,94	79,25	       1	
79,5	  0,0115	79,5	   28,93	79,5	       1	
79,75	  0,0117	79,75	   29,71	79,75	       1	
80	  0,0123	80	   33,43	80	       1	
80,25	  0,0133	80,25	   33,16	80,25	       1	
80,5	  0,0142	80,5	   31,13	80,5	       1	
80,75	  0,0148	80,75	   28,84	80,75	       1	
81	  0,0151	81	   26,39	81	       1	
81,25	  0,0155	81,25	   26,09	81,25	       1	
81,5	  0,0164	81,5	    24,3	81,5	       1	
81,75	  0,0169	81,75	   22,85	81,75	       1	
82	  0,0179	82	    21,7	82	       1	
82,25	  0,0188	82,25	   18,36	82,25	       1	
82,5	  0,0191	82,5	      14	82,5	       1	
82,75	  0,0191	82,75	   11,02	82,75	       1	
83	  0,0191	83	   9,575	83	       1	
83,25	  0,0193	83,25	   7,321	83,25	       1	
83,5	  0,0193	83,5	   5,638	83,5	       1	
83,75	  0,0197	83,75	   3,643	83,75	       1	
84	  0,0197	84	   1,709	84	       1	
84,25	    0,02	84,25	  -0,157	84,25	       1	
84,5	  0,0204	84,5	  -3,191	84,5	       1	
84,75	  0,0199	84,75	  -6,188	84,75	       1	
85	  0,0197	85	  -7,389	85	       1	
85,25	  0,0198	85,25	  -9,365	85,25	       1	
85,5	  0,0196	85,5	  -12,18	85,5	       1	
85,75	  0,0194	85,75	  -15,05	85,75	       1	
86	  0,0184	86	  -16,74	86	       1	
86,25	  0,0179	86,25	  -16,46	86,25	       1	
86,5	  0,0178	86,5	  -16,95	86,5	       1	
86,75	  0,0172	86,75	  -18,65	86,75	       1	
87	  0,0165	87	  -17,31	87	       1	
87,25	  0,0165	87,25	  -15,17	87,25	       1	
87,5	  0,0173	87,5	   -14,5	87,5	       1	
87,75	  0,0174	87,75	  -15,47	87,75	       1	
88	  0,0178	88	  -16,51	88	       1	
88,25	  0,0179	88,25	  -17,97	88,25	       1	
88,5	  0,0177	88,5	   -19,9	88,5	       1	
88,75	  0,0176	88,75	  -20,92	88,75	       1	
89	  0,0168	89	  -20,97	89	       1	
89,25	   0,017	89,25	   -19,3	89,25	       1	
89,5	  0,0174	89,5	  -19,56	89,5	       1	
89,75	  0,0176	89,75	  -20,65	89,75	       1	
90	  0,0172	90	   -20,6	90	       1	
90,25	  0,0174	90,25	  -19,19	90,25	       1	
90,5	   0,018	90,5	  -18,23	90,5	       1	
90,75	  0,0187	90,75	  -19,29	90,75	       1	
91	  0,0189	91	  -19,82	91	       1	
91,25	  0,0193	91,25	  -19,66	91,25	       1	
91,5	  0,0208	91,5	  -20,63	91,5	       1	
91,75	  0,0215	91,75	  -25,15	91,75	       1	
92	   0,021	92	  -28,09	92	       1	
92,25	  0,0209	92,25	  -28,34	92,25	       1	
92,5	  0,0216	92,5	  -29,31	92,5	       1	
92,75	  0,0219	92,75	  -31,91	92,75	       1	
93	  0,0218	93	  -34,71	93	       1	
93,25	  0,0217	93,25	  -37,07	93,25	       1	
93,5	  0,0216	93,5	  -39,04	93,5	       1	
93,75	  0,0213	93,75	   -42,1	93,75	       1	
94	    0,02	94	  -44,53	94	       1	
94,25	  0,0189	94,25	  -42,91	94,25	       1	
94,5	  0,0196	94,5	  -40,63	94,5	       1	
94,75	  0,0201	94,75	  -42,79	94,75	       1	
95	    0,02	95	  -45,48	95	       1	
95,25	  0,0194	95,25	  -45,18	95,25	       1	
95,5	  0,0195	95,5	  -44,71	95,5	       1	
95,75	  0,0205	95,75	  -46,73	95,75	       1	
96	  0,0202	96	  -51,35	96	       1	
96,25	  0,0188	96,25	  -53,65	96,25	       1	
96,5	  0,0182	96,5	  -50,97	96,5	       1	
96,75	  0,0188	96,75	  -53,43	96,75	       1	
97	  0,0174	97	   -55,8	97	       1	
97,25	  0,0164	97,25	  -53,06	97,25	       1	
97,5	  0,0168	97,5	  -51,01	97,5	       1	
97,75	  0,0169	97,75	  -51,67	97,75	       1	
98	  0,0165	98	  -52,41	98	       1	
98,25	  0,0156	98,25	  -51,18	98,25	       1	
98,5	   0,016	98,5	  -46,11	98,5	       1	
98,75	  0,0173	98,75	  -48,45	98,75	       1	
99	  0,0166	99	  -51,54	99	       1	
99,25	  0,0154	99,25	   -49,5	99,25	       1	
99,5	  0,0158	99,5	  -44,81	99,5	       1	
99,75	  0,0159	99,75	  -43,71	99,75	       1	
100	  0,0164	100	  -42,25	100	       1	
100,25	  0,0172	100,25	  -41,05	100,25	       1	
100,5	  0,0181	100,5	  -39,01	100,5	       1	
100,75	  0,0194	100,75	  -39,67	100,75	       1	
101	  0,0198	101	  -43,46	101	       1	
101,25	  0,0193	101,25	  -41,77	101,25	       1	
101,5	   0,021	101,5	  -39,02	101,5	       1	
101,75	  0,0225	101,75	  -42,12	101,75	       1	
102	  0,0231	102	  -44,18	102	       1	
102,25	  0,0241	102,25	  -45,09	102,25	       1	
102,5	  0,0252	102,5	  -47,52	102,5	       1	
102,75	   0,026	102,75	  -50,42	102,75	       1	
103	  0,0264	103	  -52,12	103	       1	
103,25	  0,0271	103,25	  -55,11	103,25	       1	
103,5	  0,0273	103,5	  -57,43	103,5	       1	
103,75	  0,0279	103,75	   -59,6	103,75	       1	
104	  0,0283	104	  -62,88	104	       1	
104,25	  0,0281	104,25	  -64,85	104,25	       1	
104,5	  0,0282	104,5	  -66,99	104,5	       1	
104,75	  0,0279	104,75	  -68,62	104,75	       1	
105	  0,0283	105	  -70,17	105	       1	
105,25	  0,0284	105,25	  -72,48	105,25	       1	
105,5	  0,0282	105,5	  -73,18	105,5	       1	
105,75	   0,029	105,75	  -75,22	105,75	       1	
106	  0,0292	106	  -78,29	106	       1	
106,25	  0,0292	106,25	  -79,51	106,25	       1	
106,5	    0,03	106,5	  -81,46	106,5	       1	
106,75	  0,0301	106,75	  -85,02	106,75	       1	
107	  0,0298	107	  -87,21	107	       1	
107,25	  0,0304	107,25	  -88,67	107,25	       1	
107,5	  0,0308	107,5	  -93,25	107,5	       1	
107,75	  0,0301	107,75	  -96,04	107,75	       1	
108	  0,0299	108	  -98,63	108	       1	
108,25	  0,0294	108,25	  -102,3	108,25	       1	
108,5	  0,0287	108,5	    -105	108,5	       1	
108,75	  0,0277	108,75	    -108	108,75	       1	
109	  0,0266	109	  -109,4	109	       1	
109,25	  0,0262	109,25	    -110	109,25	       1	
109,5	  0,0263	109,5	  -112,3	109,5	       1	
109,75	  0,0258	109,75	  -115,2	109,75	       1	
110	  0,0252	110	  -117,6	110	       1	
110,25	  0,0244	110,25	  -120,4	110,25	       1	
110,5	  0,0232	110,5	  -122,7	110,5	       1	
110,75	  0,0224	110,75	  -123,8	110,75	       1	
111	  0,0212	111	  -124,9	111	       1	
111,25	  0,0204	111,25	  -124,2	111,25	       1	
111,5	  0,0206	111,5	  -123,7	111,5	       1	
111,75	  0,0205	111,75	  -127,4	111,75	       1	
112	  0,0191	112	  -128,5	112	       1	
112,25	  0,0191	112,25	  -126,9	112,25	       1	
112,5	   0,019	112,5	  -129,6	112,5	       1	
112,75	  0,0182	112,75	  -130,7	112,75	       1	
113	  0,0176	113	  -130,8	113	       1	
113,25	  0,0172	113,25	  -130,2	113,25	       1	
113,5	  0,0173	113,5	  -130,1	113,5	       1	
113,75	  0,0174	113,75	  -131,9	113,75	       1	
114	  0,0168	114	  -132,6	114	       1	
114,25	  0,0171	114,25	  -131,8	114,25	       1	
114,5	  0,0173	114,5	  -132,6	114,5	       1	
114,75	  0,0178	114,75	    -134	114,75	       1	
115	  0,0186	115	    -137	115	       1	
115,25	  0,0185	115,25	  -141,7	115,25	       1	
115,5	  0,0182	115,5	  -145,4	115,5	       1	
115,75	   0,018	115,75	  -149,1	115,75	       1	
116	  0,0173	116	  -154,2	116	       1	
116,25	   0,016	116,25	  -156,1	116,25	       1	
116,5	   0,016	116,5	  -156,1	116,5	       1	
116,75	  0,0161	116,75	  -160,7	116,75	       1	
117	  0,0153	117	    -166	117	       1	
117,25	  0,0143	117,25	  -168,1	117,25	       1	
117,5	  0,0137	117,5	  -171,5	117,5	       1	
117,75	  0,0131	117,75	  -175,2	117,75	       1	
118	  0,0121	118	  -178,1	118	       1	
118,25	  0,0113	118,25	     180	118,25	       1	
118,5	  0,0108	118,5	   175,2	118,5	       1	
118,75	 0,00963	118,75	   173,2	118,75	       1	
119	   0,009	119	   171,3	119	       1	
119,25	 0,00827	119,25	     168	119,25	     0,9	
119,5	 0,00714	119,5	   167,9	119,5	       1	
119,75	 0,00667	119,75	   168,2	119,75	       1	
120	 0,00643	120	   170,9	120	     0,9	
120,25	 0,00632	120,25	   164,9	120,25	     0,9	
120,5	 0,00578	120,5	     165	120,5	       1	
120,75	  0,0059	120,75	   164,4	120,75	       1	
121	  0,0056	121	   156,3	121	       1	
121,25	 0,00495	121,25	   153,2	121,25	     0,9	
121,5	 0,00508	121,5	   150,7	121,5	     0,9	
121,75	 0,00512	121,75	   138,4	121,75	     0,9	
122	 0,00475	122	   126,4	122	     0,8	
122,25	  0,0041	122,25	   111,4	122,25	     0,7	
122,5	 0,00368	122,5	     101	122,5	     0,7	
122,75	 0,00352	122,75	    80,9	122,75	     0,7	
123	 0,00306	123	   62,07	123	     0,7	
123,25	 0,00295	123,25	   52,28	123,25	     0,8	
123,5	 0,00334	123,5	    38,2	123,5	     0,8	
123,75	 0,00329	123,75	   19,52	123,75	     0,7	
124	 0,00364	124	   9,181	124	     0,8	
124,25	 0,00369	124,25	  -4,967	124,25	     0,9	
124,5	 0,00422	124,5	  -14,79	124,5	     0,9	
124,75	 0,00418	124,75	   -27,6	124,75	     0,8	
125	 0,00375	125	  -33,23	125	     0,8	
125,25	 0,00374	125,25	  -30,91	125,25	     0,8	
125,5	 0,00372	125,5	   -32,9	125,5	     0,7	
125,75	 0,00375	125,75	  -33,45	125,75	     0,6	
126	 0,00402	126	   -31,1	126	     0,7	
126,25	 0,00445	126,25	  -29,12	126,25	     0,8	
126,5	  0,0044	126,5	  -36,32	126,5	     0,8	
126,75	 0,00402	126,75	  -31,63	126,75	     0,8	
127	 0,00472	127	     -20	127	     0,9	
127,25	 0,00584	127,25	  -21,63	127,25	     0,9	
127,5	 0,00626	127,5	  -27,87	127,5	     0,9	
127,75	 0,00689	127,75	  -29,41	127,75	     0,9	
128	  0,0075	128	  -36,17	128	     0,9	
128,25	 0,00762	128,25	  -41,27	128,25	     0,9	
128,5	 0,00743	128,5	  -42,32	128,5	     0,9	
128,75	 0,00752	128,75	  -43,32	128,75	       1	
129	 0,00755	129	  -42,94	129	       1	
129,25	 0,00773	129,25	  -42,44	129,25	       1	
129,5	 0,00852	129,5	  -42,53	129,5	       1	
