Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
15,75	  0,0564	15,75	    -114	15,75	     0,9	
16	  0,0599	16	  -121,2	16	     0,9	
16,25	  0,0619	16,25	  -129,4	16,25	     0,9	
16,5	  0,0629	16,5	  -137,4	16,5	     0,9	
16,75	  0,0629	16,75	  -145,2	16,75	       1	
17	  0,0624	17	  -152,1	17	       1	
17,25	  0,0606	17,25	    -159	17,25	       1	
17,5	  0,0589	17,5	  -162,8	17,5	       1	
17,75	    0,06	17,75	  -167,3	17,75	       1	
18	    0,06	18	  -173,6	18	       1	
18,25	  0,0587	18,25	  -178,5	18,25	       1	
18,5	  0,0583	18,5	   178,4	18,5	       1	
18,75	  0,0589	18,75	   174,2	18,75	       1	
19	  0,0599	19	   171,3	19	       1	
19,25	  0,0627	19,25	   166,3	19,25	       1	
19,5	  0,0639	19,5	   160,1	19,5	       1	
19,75	  0,0646	19,75	   154,4	19,75	       1	
20	   0,065	20	   148,9	20	       1	
20,25	  0,0663	20,25	   143,1	20,25	       1	
20,5	  0,0666	20,5	   136,6	20,5	       1	
20,75	  0,0671	20,75	   129,6	20,75	       1	
21	  0,0669	21	   122,1	21	       1	
21,25	   0,066	21,25	   113,9	21,25	       1	
21,5	  0,0641	21,5	   104,4	21,5	       1	
21,75	  0,0602	21,75	   95,26	21,75	       1	
22	  0,0573	22	    85,4	22	       1	
22,25	  0,0545	22,25	   70,62	22,25	       1	
22,5	  0,0493	22,5	   47,17	22,5	       1	
22,75	  0,0387	22,75	  -1,161	22,75	       1	
23	  0,0322	23	  -92,61	23	       1	
23,25	   0,046	23,25	  -161,3	23,25	       1	
23,5	  0,0611	23,5	   161,9	23,5	       1	
23,75	  0,0698	23,75	   133,6	23,75	       1	
24	  0,0678	24	   111,5	24	       1	
24,25	  0,0613	24,25	   96,35	24,25	       1	
24,5	  0,0543	24,5	   87,38	24,5	       1	
24,75	  0,0507	24,75	    79,4	24,75	       1	
25	  0,0465	25	   72,36	25	       1	
25,25	  0,0436	25,25	   66,47	25,25	       1	
25,5	  0,0442	25,5	    49,7	25,5	       1	
25,75	  0,0265	25,75	   22,39	25,75	       1	
26	  0,0105	26	   113,3	26	     0,8	
26,25	  0,0264	26,25	   97,93	26,25	       1	
26,5	  0,0309	26,5	   89,04	26,5	       1	
26,75	  0,0335	26,75	   82,99	26,75	       1	
27	  0,0357	27	   77,99	27	       1	
27,25	   0,037	27,25	   70,57	27,25	       1	
27,5	  0,0372	27,5	   65,07	27,5	       1	
27,75	  0,0376	27,75	   59,13	27,75	       1	
28	  0,0374	28	   52,75	28	       1	
28,25	  0,0373	28,25	   46,76	28,25	       1	
28,5	  0,0365	28,5	   39,39	28,5	       1	
28,75	  0,0345	28,75	   32,56	28,75	       1	
29	  0,0326	29	   27,33	29	       1	
29,25	  0,0313	29,25	   21,47	29,25	       1	
29,5	  0,0295	29,5	   15,47	29,5	       1	
29,75	  0,0273	29,75	   9,884	29,75	       1	
30	  0,0256	30	   4,564	30	       1	
30,25	  0,0239	30,25	  -1,157	30,25	       1	
30,5	  0,0223	30,5	  -6,219	30,5	       1	
30,75	   0,021	30,75	  -12,52	30,75	       1	
31	  0,0199	31	  -19,83	31	     0,9	
31,25	  0,0185	31,25	  -28,87	31,25	     0,9	
31,5	  0,0172	31,5	  -39,46	31,5	     0,9	
31,75	  0,0152	31,75	  -51,07	31,75	     0,8	
32	  0,0131	32	  -63,11	32	     0,8	
32,25	  0,0113	32,25	  -74,97	32,25	     0,7	
32,5	    0,01	32,5	  -87,46	32,5	     0,6	
32,75	 0,00963	32,75	  -99,86	32,75	     0,6	
33	    0,01	33	  -112,9	33	     0,6	
33,25	  0,0112	33,25	  -129,3	33,25	     0,7	
33,5	  0,0128	33,5	  -145,2	33,5	     0,7	
33,75	  0,0146	33,75	  -161,2	33,75	     0,7	
34	  0,0167	34	  -176,2	34	     0,8	
34,25	  0,0186	34,25	   169,1	34,25	     0,8	
34,5	  0,0199	34,5	     156	34,5	     0,8	
34,75	  0,0211	34,75	   144,1	34,75	     0,8	
35	  0,0214	35	   134,2	35	     0,9	
35,25	  0,0214	35,25	   126,9	35,25	     0,9	
35,5	  0,0216	35,5	   122,3	35,5	     0,9	
35,75	  0,0225	35,75	   118,4	35,75	     0,9	
36	  0,0242	36	   114,3	36	     0,9	
36,25	  0,0258	36,25	   108,7	36,25	     0,9	
36,5	  0,0274	36,5	   101,6	36,5	     0,9	
36,75	  0,0281	36,75	   94,77	36,75	     0,9	
37	  0,0278	37	   88,55	37	     0,9	
37,25	   0,028	37,25	   84,12	37,25	       1	
37,5	  0,0283	37,5	   78,74	37,5	       1	
37,75	  0,0277	37,75	   73,32	37,75	       1	
38	  0,0269	38	   69,09	38	       1	
38,25	  0,0259	38,25	   65,51	38,25	       1	
38,5	  0,0245	38,5	   64,13	38,5	       1	
38,75	  0,0238	38,75	   62,82	38,75	       1	
39	  0,0217	39	   60,54	39	     0,9	
39,25	  0,0162	39,25	   68,11	39,25	     0,9	
39,5	  0,0207	39,5	   120,6	39,5	     0,9	
39,75	  0,0666	39,75	   105,1	39,75	       1	
40	  0,0818	40	   57,17	40	       1	
40,25	  0,0662	40,25	   28,23	40,25	       1	
40,5	  0,0492	40,5	   13,02	40,5	       1	
40,75	  0,0368	40,75	   10,09	40,75	       1	
41	  0,0321	41	   15,99	41	       1	
41,25	  0,0332	41,25	   18,61	41,25	       1	
41,5	  0,0346	41,5	   14,25	41,5	       1	
41,75	  0,0345	41,75	   8,226	41,75	       1	
42	  0,0326	42	   2,553	42	       1	
42,25	  0,0312	42,25	 -0,6546	42,25	       1	
42,5	    0,03	42,5	  -2,796	42,5	       1	
42,75	  0,0295	42,75	  -6,193	42,75	       1	
43	  0,0295	43	  -9,832	43	       1	
43,25	   0,029	43,25	  -15,81	43,25	       1	
43,5	  0,0273	43,5	  -21,16	43,5	       1	
43,75	  0,0255	43,75	  -25,47	43,75	       1	
44	  0,0232	44	  -27,19	44	       1	
44,25	  0,0229	44,25	  -28,26	44,25	     0,9	
44,5	  0,0227	44,5	  -32,18	44,5	     0,9	
44,75	  0,0221	44,75	  -38,13	44,75	     0,9	
45	  0,0201	45	  -44,89	45	     0,9	
45,25	  0,0175	45,25	  -50,97	45,25	     0,8	
45,5	  0,0135	45,5	  -53,96	45,5	     0,7	
45,75	 0,00901	45,75	  -46,52	45,75	     0,4	
46	 0,00832	46	   0,717	46	     0,4	
46,25	   0,018	46,25	   13,21	46,25	     0,8	
46,5	  0,0298	46,5	  -6,315	46,5	     0,9	
46,75	  0,0344	46,75	  -38,44	46,75	     0,9	
47	  0,0228	47	  -57,81	47	     0,9	
47,25	  0,0228	47,25	  -40,38	47,25	     0,9	
47,5	  0,0297	47,5	  -49,19	47,5	     0,9	
47,75	  0,0326	47,75	  -65,08	47,75	     0,9	
48	  0,0324	48	  -79,34	48	     0,8	
48,25	  0,0313	48,25	  -92,65	48,25	     0,8	
48,5	  0,0298	48,5	    -104	48,5	     0,7	
48,75	  0,0284	48,75	  -115,5	48,75	     0,7	
49	  0,0271	49	  -126,2	49	     0,6	
49,25	  0,0263	49,25	  -136,5	49,25	     0,6	
49,5	  0,0256	49,5	  -146,9	49,5	     0,5	
49,75	  0,0257	49,75	  -157,1	49,75	     0,5	
50	   0,026	50	  -168,4	50	     0,5	
50,25	  0,0268	50,25	   179,7	50,25	     0,5	
50,5	  0,0272	50,5	   167,5	50,5	     0,4	
50,75	  0,0278	50,75	   155,6	50,75	     0,4	
51	  0,0283	51	   144,1	51	     0,4	
51,25	  0,0292	51,25	   133,3	51,25	     0,5	
51,5	  0,0302	51,5	   123,6	51,5	     0,5	
51,75	  0,0324	51,75	   113,4	51,75	     0,5	
52	  0,0335	52	   102,5	52	     0,5	
52,25	  0,0355	52,25	   93,59	52,25	     0,6	
52,5	  0,0384	52,5	   82,58	52,5	     0,6	
52,75	  0,0399	52,75	   70,45	52,75	     0,6	
53	  0,0403	53	   59,42	53	     0,6	
53,25	  0,0402	53,25	   49,13	53,25	     0,6	
53,5	  0,0399	53,5	   39,65	53,5	     0,6	
53,75	    0,04	53,75	   29,96	53,75	     0,6	
54	  0,0379	54	   14,74	54	     0,6	
54,25	   0,027	54,25	   17,59	54,25	     0,5	
54,5	   0,032	54,5	   24,95	54,5	     0,6	
54,75	  0,0365	54,75	   18,75	54,75	     0,6	
55	  0,0389	55	   11,41	55	     0,7	
55,25	  0,0407	55,25	   3,859	55,25	     0,7	
55,5	  0,0419	55,5	  -3,467	55,5	     0,7	
55,75	   0,043	55,75	  -10,68	55,75	     0,7	
56	  0,0438	56	  -18,48	56	     0,7	
56,25	  0,0439	56,25	  -26,29	56,25	     0,7	
56,5	  0,0433	56,5	  -34,15	56,5	     0,7	
56,75	  0,0424	56,75	  -40,75	56,75	     0,8	
57	  0,0419	57	  -46,83	57	     0,8	
57,25	  0,0413	57,25	  -54,07	57,25	     0,8	
57,5	  0,0398	57,5	  -60,23	57,5	     0,8	
57,75	   0,039	57,75	  -65,64	57,75	     0,8	
58	  0,0382	58	  -71,81	58	     0,8	
58,25	  0,0368	58,25	  -77,37	58,25	     0,7	
58,5	  0,0362	58,5	  -82,62	58,5	     0,7	
58,75	  0,0352	58,75	  -88,48	58,75	     0,7	
59	  0,0338	59	  -93,71	59	     0,7	
59,25	   0,033	59,25	  -98,37	59,25	     0,7	
59,5	  0,0325	59,5	  -104,1	59,5	     0,7	
59,75	  0,0313	59,75	  -109,8	59,75	     0,7	
60	  0,0301	60	  -114,3	60	     0,7	
60,25	  0,0297	60,25	  -120,4	60,25	     0,7	
60,5	  0,0278	60,5	  -127,6	60,5	     0,7	
60,75	  0,0252	60,75	  -132,5	60,75	     0,6	
61	  0,0227	61	  -134,5	61	     0,6	
61,25	  0,0214	61,25	  -134,4	61,25	     0,6	
61,5	  0,0206	61,5	  -134,1	61,5	     0,6	
61,75	  0,0206	61,75	  -131,6	61,75	     0,6	
62	  0,0223	62	  -130,9	62	     0,6	
62,25	  0,0247	62,25	  -133,1	62,25	     0,7	
62,5	  0,0277	62,5	  -138,8	62,5	     0,7	
62,75	  0,0301	62,75	  -147,4	62,75	     0,7	
63	  0,0314	63	  -157,2	63	     0,7	
63,25	  0,0314	63,25	  -166,5	63,25	     0,7	
63,5	  0,0311	63,5	  -174,5	63,5	     0,7	
63,75	  0,0308	63,75	   177,9	63,75	     0,7	
64	  0,0305	64	     171	64	     0,7	
64,25	  0,0305	64,25	   164,2	64,25	     0,6	
64,5	   0,031	64,5	   157,6	64,5	     0,6	
64,75	  0,0319	64,75	   149,4	64,75	     0,6	
65	  0,0324	65	   140,6	65	     0,6	
65,25	  0,0328	65,25	   131,7	65,25	     0,6	
65,5	  0,0332	65,5	   121,6	65,5	     0,5	
65,75	  0,0324	65,75	   111,8	65,75	     0,5	
66	  0,0323	66	   103,7	66	     0,5	
66,25	  0,0327	66,25	   94,83	66,25	     0,5	
66,5	  0,0334	66,5	   85,53	66,5	     0,5	
66,75	  0,0342	66,75	   75,11	66,75	     0,5	
67	   0,035	67	   63,73	67	     0,5	
67,25	  0,0355	67,25	   50,86	67,25	     0,5	
67,5	  0,0348	67,5	   37,83	67,5	     0,5	
67,75	  0,0337	67,75	   24,52	67,75	     0,5	
68	  0,0317	68	   12,77	68	     0,5	
68,25	  0,0289	68,25	    2,99	68,25	     0,4	
68,5	  0,0285	68,5	  -1,291	68,5	     0,4	
68,75	   0,031	68,75	  -15,69	68,75	     0,5	
69	  0,0272	69	  -28,91	69	     0,4	
69,25	  0,0248	69,25	  -34,29	69,25	     0,4	
69,5	  0,0248	69,5	  -39,59	69,5	     0,5	
69,75	  0,0249	69,75	   -47,6	69,75	     0,5	
70	  0,0244	70	  -56,74	70	     0,5	
70,25	  0,0201	70,25	  -65,61	70,25	     0,4	
70,5	  0,0192	70,5	  -25,72	70,5	     0,4	
70,75	  0,0468	70,75	   -51,6	70,75	     0,8	
71	  0,0475	71	  -84,76	71	     0,8	
71,25	   0,043	71,25	  -103,9	71,25	     0,7	
71,5	  0,0389	71,5	  -118,7	71,5	     0,7	
71,75	  0,0346	71,75	  -130,6	71,75	     0,7	
72	  0,0307	72	  -138,4	72	     0,7	
72,25	  0,0292	72,25	  -144,1	72,25	     0,7	
72,5	  0,0282	72,5	  -152,8	72,5	     0,7	
72,75	   0,026	72,75	  -162,2	72,75	     0,7	
73	  0,0232	73	  -168,8	73	     0,6	
73,25	  0,0211	73,25	  -172,3	73,25	     0,6	
73,5	  0,0197	73,5	  -175,6	73,5	     0,6	
73,75	  0,0177	73,75	   179,6	73,75	     0,6	
74	  0,0158	74	  -176,4	74	     0,6	
74,25	   0,017	74,25	  -171,1	74,25	     0,7	
74,5	  0,0188	74,5	  -174,2	74,5	     0,8	
74,75	    0,02	74,75	  -178,6	74,75	     0,9	
75	  0,0217	75	   174,7	75	     0,9	
75,25	  0,0219	75,25	   165,6	75,25	     0,9	
75,5	  0,0213	75,5	   156,8	75,5	     0,9	
75,75	  0,0196	75,75	   150,3	75,75	     0,8	
76	   0,018	76	   145,4	76	     0,7	
76,25	  0,0156	76,25	   142,3	76,25	     0,7	
76,5	   0,014	76,5	   148,2	76,5	     0,6	
76,75	  0,0148	76,75	   155,3	76,75	     0,7	
77	  0,0172	77	   156,8	77	     0,8	
77,25	  0,0194	77,25	   152,4	77,25	     0,9	
77,5	   0,021	77,5	   147,2	77,5	     0,9	
77,75	  0,0228	77,75	   140,6	77,75	     0,9	
78	  0,0235	78	   132,4	78	     0,9	
78,25	  0,0235	78,25	   125,9	78,25	     0,9	
78,5	   0,024	78,5	   120,6	78,5	     0,9	
78,75	  0,0248	78,75	   113,9	78,75	     0,9	
79	   0,025	79	   104,6	79	     0,9	
79,25	  0,0236	79,25	   96,48	79,25	     0,9	
79,5	  0,0225	79,5	   90,65	79,5	     0,8	
79,75	  0,0216	79,75	    84,4	79,75	     0,8	
80	  0,0204	80	   79,07	80	     0,8	
80,25	  0,0197	80,25	   74,49	80,25	     0,8	
80,5	  0,0189	80,5	   66,68	80,5	     0,7	
80,75	  0,0167	80,75	   60,67	80,75	     0,7	
81	  0,0148	81	   61,07	81	     0,6	
81,25	  0,0145	81,25	   63,17	81,25	     0,6	
81,5	  0,0159	81,5	   62,24	81,5	     0,7	
81,75	  0,0176	81,75	   53,43	81,75	     0,8	
82	  0,0174	82	   41,65	82	     0,8	
82,25	   0,017	82,25	   30,76	82,25	     0,8	
82,5	  0,0163	82,5	   15,73	82,5	     0,8	
82,75	  0,0138	82,75	  -2,603	82,75	     0,7	
83	  0,0102	83	  -17,75	83	     0,6	
83,25	 0,00739	83,25	  -30,69	83,25	     0,4	
83,5	 0,00438	83,5	  -49,34	83,5	     0,2	
83,75	  0,0011	83,75	  -38,07	83,75	       0	
84	 0,00179	84	   49,02	84	     0,1	
84,25	 0,00264	84,25	   40,47	84,25	     0,1	
84,5	 0,00296	84,5	   35,31	84,5	     0,2	
84,75	 0,00296	84,75	   22,75	84,75	     0,3	
85	 0,00286	85	   14,72	85	     0,3	
85,25	 0,00294	85,25	  -21,82	85,25	     0,3	
85,5	 0,00209	85,5	  -80,54	85,5	     0,2	
85,75	 0,00193	85,75	  -128,5	85,75	     0,3	
86	 0,00304	86	  -159,6	86	     0,6	
86,25	  0,0042	86,25	   169,7	86,25	     0,7	
86,5	 0,00476	86,5	   157,5	86,5	     0,8	
86,75	 0,00615	86,75	   142,8	86,75	     0,8	
87	  0,0067	87	   126,2	87	     0,9	
87,25	 0,00704	87,25	   113,3	87,25	     0,9	
87,5	 0,00685	87,5	   104,7	87,5	     0,8	
87,75	 0,00743	87,75	    96,1	87,75	     0,9	
88	 0,00758	88	   80,65	88	     0,9	
88,25	 0,00652	88,25	   67,84	88,25	     0,9	
88,5	 0,00576	88,5	   60,12	88,5	     0,9	
88,75	   0,005	88,75	    52,9	88,75	     0,6	
89	 0,00395	89	   42,29	89	     0,5	
89,25	 0,00241	89,25	   47,19	89,25	     0,2	
89,5	 0,00266	89,5	   73,24	89,5	     0,3	
89,75	 0,00321	89,75	   66,24	89,75	     0,4	
90	 0,00349	90	   53,02	90	     0,5	
90,25	 0,00348	90,25	   33,36	90,25	     0,5	
90,5	 0,00316	90,5	   10,28	90,5	     0,4	
90,75	 0,00324	90,75	  -25,62	90,75	     0,3	
91	 0,00333	91	  -58,85	91	     0,3	
91,25	 0,00455	91,25	   -91,4	91,25	     0,4	
91,5	 0,00585	91,5	  -123,2	91,5	     0,5	
91,75	 0,00634	91,75	  -143,4	91,75	     0,5	
92	 0,00825	92	  -157,7	92	     0,6	
92,25	 0,00931	92,25	     180	92,25	     0,7	
92,5	 0,00879	92,5	   160,3	92,5	     0,6	
92,75	 0,00733	92,75	   153,5	92,75	     0,5	
93	 0,00729	93	   158,1	93	     0,6	
93,25	 0,00803	93,25	   155,4	93,25	     0,6	
93,5	 0,00872	93,5	   149,6	93,5	     0,6	
93,75	 0,00942	93,75	   144,1	93,75	     0,6	
94	 0,00992	94	   133,4	94	     0,7	
94,25	 0,00922	94,25	   117,5	94,25	     0,6	
94,5	 0,00385	94,5	   118,9	94,5	     0,2	
94,75	 0,00859	94,75	   147,6	94,75	     0,7	
95	 0,00816	95	   138,1	95	     0,7	
95,25	 0,00885	95,25	   137,5	95,25	     0,7	
95,5	 0,00939	95,5	   135,8	95,5	     0,7	
95,75	  0,0104	95,75	   132,7	95,75	     0,7	
96	  0,0113	96	   124,3	96	     0,7	
96,25	  0,0112	96,25	   115,7	96,25	     0,6	
96,5	  0,0101	96,5	   108,2	96,5	     0,6	
96,75	  0,0091	96,75	     106	96,75	     0,6	
97	  0,0081	97	   106,1	97	     0,6	
97,25	 0,00769	97,25	   110,6	97,25	     0,6	
97,5	 0,00763	97,5	     113	97,5	     0,6	
97,75	 0,00793	97,75	   118,1	97,75	     0,6	
98	 0,00878	98	   115,5	98	     0,6	
98,25	  0,0085	98,25	   111,5	98,25	     0,5	
98,5	 0,00837	98,5	   111,2	98,5	     0,5	
98,75	  0,0084	98,75	   108,9	98,75	     0,5	
99	 0,00803	99	   104,6	99	     0,4	
99,25	 0,00725	99,25	   102,2	99,25	     0,4	
99,5	 0,00617	99,5	     106	99,5	     0,3	
99,75	  0,0057	99,75	   114,5	99,75	     0,3	
100	 0,00601	100	   124,7	100	     0,3	
100,25	 0,00665	100,25	   128,7	100,25	     0,4	
100,5	   0,007	100,5	   130,2	100,5	     0,5	
100,75	  0,0075	100,75	   132,2	100,75	     0,6	
101	 0,00792	101	   132,7	101	     0,6	
101,25	 0,00845	101,25	   133,9	101,25	     0,7	
101,5	 0,00911	101,5	   132,4	101,5	     0,8	
101,75	 0,00927	101,75	   129,5	101,75	     0,8	
102	 0,00901	102	     126	102	     0,8	
102,25	 0,00793	102,25	   126,2	102,25	     0,7	
102,5	 0,00738	102,5	   136,2	102,5	     0,6	
102,75	 0,00794	102,75	   145,1	102,75	     0,6	
103	 0,00885	103	   149,9	103	     0,7	
103,25	 0,00966	103,25	   153,5	103,25	     0,7	
103,5	   0,011	103,5	   157,3	103,5	     0,7	
103,75	  0,0127	103,75	   158,6	103,75	     0,8	
104	  0,0144	104	   158,1	104	     0,8	
104,25	  0,0163	104,25	   156,2	104,25	     0,8	
104,5	  0,0178	104,5	   152,4	104,5	     0,8	
104,75	  0,0191	104,75	   149,7	104,75	     0,8	
105	  0,0204	105	   147,6	105	     0,8	
105,25	   0,022	105,25	     145	105,25	     0,8	
105,5	   0,023	105,5	   141,9	105,5	     0,8	
105,75	   0,024	105,75	   140,6	105,75	     0,8	
106	  0,0255	106	   140,1	106	     0,9	
106,25	  0,0283	106,25	   137,8	106,25	     0,9	
106,5	  0,0305	106,5	   133,4	106,5	     0,9	
106,75	  0,0322	106,75	   129,2	106,75	     0,9	
107	  0,0338	107	   125,1	107	     0,9	
107,25	  0,0351	107,25	   120,2	107,25	     0,9	
107,5	  0,0358	107,5	   116,5	107,5	     0,9	
107,75	  0,0367	107,75	   112,7	107,75	     0,9	
108	  0,0376	108	   108,8	108	     0,9	
108,25	  0,0381	108,25	     105	108,25	     0,9	
108,5	  0,0388	108,5	   101,5	108,5	     0,9	
108,75	  0,0394	108,75	   97,59	108,75	     0,9	
109	  0,0399	109	   93,43	109	     0,9	
109,25	  0,0395	109,25	   89,05	109,25	     0,9	
109,5	  0,0385	109,5	   85,35	109,5	     0,9	
109,75	  0,0375	109,75	   82,73	109,75	     0,9	
110	   0,037	110	   80,34	110	     0,9	
110,25	  0,0364	110,25	   78,33	110,25	     0,8	
110,5	   0,036	110,5	   75,92	110,5	     0,8	
110,75	  0,0353	110,75	   74,34	110,75	     0,9	
111	  0,0348	111	   72,44	111	     0,8	
111,25	  0,0344	111,25	   70,79	111,25	     0,8	
111,5	  0,0341	111,5	   69,59	111,5	     0,8	
111,75	  0,0343	111,75	   67,73	111,75	     0,8	
112	   0,034	112	   64,58	112	     0,8	
112,25	  0,0326	112,25	   62,03	112,25	     0,8	
112,5	  0,0311	112,5	   61,21	112,5	     0,8	
112,75	  0,0301	112,75	    61,4	112,75	     0,8	
113	  0,0297	113	    62,2	113	     0,8	
113,25	  0,0301	113,25	   62,42	113,25	     0,8	
113,5	  0,0304	113,5	   61,57	113,5	     0,8	
113,75	  0,0307	113,75	   60,09	113,75	     0,8	
114	  0,0305	114	   58,66	114	     0,8	
114,25	  0,0303	114,25	   57,06	114,25	     0,8	
114,5	  0,0299	114,5	   55,41	114,5	     0,8	
114,75	  0,0293	114,75	   54,05	114,75	     0,8	
115	  0,0286	115	   53,14	115	     0,8	
115,25	  0,0282	115,25	   52,78	115,25	     0,8	
115,5	  0,0279	115,5	   51,75	115,5	     0,8	
115,75	  0,0275	115,75	   50,46	115,75	     0,8	
116	  0,0263	116	   48,62	116	     0,8	
116,25	  0,0245	116,25	   48,89	116,25	     0,8	
116,5	  0,0235	116,5	   50,93	116,5	     0,8	
116,75	  0,0228	116,75	   53,83	116,75	     0,8	
117	  0,0225	117	    57,3	117	     0,8	
117,25	  0,0232	117,25	   60,33	117,25	     0,8	
117,5	  0,0238	117,5	   62,36	117,5	     0,8	
117,75	  0,0249	117,75	    63,7	117,75	     0,8	
118	  0,0259	118	    63,4	118	     0,8	
118,25	  0,0266	118,25	   62,94	118,25	     0,8	
118,5	  0,0268	118,5	   62,61	118,5	     0,8	
118,75	  0,0268	118,75	   62,81	118,75	     0,8	
119	  0,0267	119	   64,68	119	     0,8	
119,25	  0,0277	119,25	   66,85	119,25	     0,8	
119,5	   0,029	119,5	   69,16	119,5	     0,8	
119,75	  0,0322	119,75	   70,67	119,75	     0,8	
120	  0,0342	120	   66,91	120	     0,8	
120,25	  0,0352	120,25	   65,77	120,25	     0,8	
120,5	  0,0366	120,5	    64,6	120,5	     0,8	
120,75	  0,0382	120,75	   62,63	120,75	     0,8	
121	  0,0392	121	   60,44	121	     0,8	
121,25	  0,0398	121,25	   58,94	121,25	     0,8	
121,5	  0,0405	121,5	   57,68	121,5	     0,8	
121,75	  0,0414	121,75	   56,99	121,75	     0,8	
122	  0,0433	122	      56	122	     0,8	
122,25	  0,0449	122,25	   53,43	122,25	     0,8	
122,5	   0,046	122,5	   51,03	122,5	     0,8	
122,75	  0,0467	122,75	    48,6	122,75	     0,8	
123	  0,0473	123	   46,11	123	     0,8	
123,25	  0,0475	123,25	   43,99	123,25	     0,8	
123,5	  0,0479	123,5	   42,46	123,5	     0,8	
123,75	  0,0486	123,75	   40,69	123,75	     0,8	
124	  0,0491	124	   38,59	124	     0,8	
124,25	  0,0496	124,25	   36,58	124,25	     0,8	
124,5	  0,0499	124,5	    34,2	124,5	     0,8	
124,75	  0,0498	124,75	   32,07	124,75	     0,8	
125	  0,0497	125	   30,39	125	     0,8	
125,25	  0,0497	125,25	   28,69	125,25	     0,9	
125,5	  0,0499	125,5	   26,88	125,5	     0,9	
125,75	  0,0499	125,75	   24,81	125,75	     0,9	
