Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
30,5	  0,0182	30,5	  -125,8	30,5	       1	
30,75	  0,0176	30,75	  -131,4	30,75	       1	
31	  0,0177	31	  -137,1	31	       1	
31,25	  0,0183	31,25	  -145,2	31,25	       1	
31,5	  0,0175	31,5	    -152	31,5	       1	
31,75	   0,017	31,75	  -156,6	31,75	       1	
32	  0,0173	32	    -160	32	       1	
32,25	  0,0176	32,25	  -163,6	32,25	       1	
32,5	   0,018	32,5	  -168,7	32,5	       1	
32,75	   0,019	32,75	  -172,7	32,75	       1	
33	  0,0199	33	     178	33	       1	
33,25	  0,0196	33,25	   169,4	33,25	       1	
33,5	  0,0187	33,5	   164,3	33,5	       1	
33,75	   0,019	33,75	   158,9	33,75	       1	
34	  0,0195	34	   150,9	34	       1	
34,25	  0,0191	34,25	   144,9	34,25	       1	
34,5	  0,0187	34,5	   139,6	34,5	       1	
34,75	  0,0184	34,75	   135,5	34,75	       1	
35	  0,0188	35	   129,1	35	       1	
35,25	  0,0189	35,25	   121,7	35,25	       1	
35,5	  0,0183	35,5	   115,8	35,5	       1	
35,75	  0,0171	35,75	   109,8	35,75	       1	
36	  0,0166	36	   104,8	36	       1	
36,25	  0,0155	36,25	   103,1	36,25	     0,9	
36,5	  0,0158	36,5	   102,8	36,5	       1	
36,75	  0,0171	36,75	   98,83	36,75	       1	
37	  0,0185	37	   88,84	37	       1	
37,25	  0,0179	37,25	      78	37,25	       1	
37,5	  0,0164	37,5	   69,68	37,5	       1	
37,75	  0,0157	37,75	   64,66	37,75	       1	
38	  0,0153	38	   60,58	38	       1	
38,25	  0,0151	38,25	   53,37	38,25	       1	
38,5	  0,0147	38,5	   45,82	38,5	       1	
38,75	  0,0138	38,75	   35,22	38,75	       1	
39	  0,0121	39	   22,79	39	       1	
39,25	 0,00927	39,25	   1,665	39,25	     0,9	
39,5	 0,00364	39,5	  -76,09	39,5	     0,7	
39,75	  0,0174	39,75	   119,3	39,75	       1	
40	  0,0223	40	    60,1	40	       1	
40,25	  0,0195	40,25	   31,29	40,25	       1	
40,5	  0,0165	40,5	   18,15	40,5	       1	
40,75	  0,0151	40,75	   5,928	40,75	       1	
41	  0,0131	41	   -6,25	41	       1	
41,25	  0,0116	41,25	  -4,839	41,25	       1	
41,5	  0,0119	41,5	  -8,911	41,5	       1	
41,75	  0,0116	41,75	  -20,73	41,75	       1	
42	  0,0104	42	  -31,68	42	       1	
42,25	 0,00953	42,25	  -39,42	42,25	       1	
42,5	  0,0085	42,5	  -46,71	42,5	       1	
42,75	 0,00779	42,75	  -50,47	42,75	       1	
43	 0,00735	43	  -56,14	43	     0,9	
43,25	 0,00693	43,25	  -63,11	43,25	     0,9	
43,5	 0,00627	43,5	  -75,62	43,5	     0,9	
43,75	 0,00577	43,75	  -84,91	43,75	     0,9	
44	  0,0052	44	  -92,57	44	     0,9	
44,25	 0,00444	44,25	  -103,2	44,25	     0,9	
44,5	 0,00375	44,5	  -113,3	44,5	     0,9	
44,75	 0,00377	44,75	  -130,7	44,75	     0,9	
45	 0,00275	45	  -149,2	45	     0,7	
45,25	 0,00217	45,25	  -178,8	45,25	     0,7	
45,5	 0,00165	45,5	   153,6	45,5	     0,5	
45,75	 0,00118	45,75	   103,7	45,75	     0,4	
46	 0,00157	46	   75,46	46	     0,6	
46,25	 0,00246	46,25	   51,88	46,25	     0,7	
46,5	  0,0038	46,5	   13,41	46,5	     0,8	
46,75	 0,00471	46,75	  -32,53	46,75	     0,9	
47	 0,00247	47	  -49,77	47	     0,9	
47,25	  0,0036	47,25	  -31,63	47,25	     0,9	
47,5	  0,0051	47,5	  -67,48	47,5	     0,9	
47,75	 0,00516	47,75	  -93,55	47,75	     0,9	
48	 0,00478	48	  -118,8	48	     0,9	
48,25	 0,00463	48,25	  -139,6	48,25	     0,9	
48,5	 0,00401	48,5	  -152,9	48,5	       1	
48,75	 0,00375	48,75	  -169,7	48,75	     0,9	
49	 0,00368	49	     172	49	     0,9	
49,25	 0,00339	49,25	   160,7	49,25	     0,9	
49,5	 0,00349	49,5	   148,8	49,5	     0,9	
49,75	 0,00347	49,75	   130,8	49,75	     0,9	
50	 0,00346	50	   118,5	50	     0,9	
50,25	 0,00309	50,25	   108,8	50,25	     0,9	
50,5	 0,00292	50,5	   90,47	50,5	     0,8	
50,75	 0,00255	50,75	    82,4	50,75	     0,8	
51	 0,00217	51	   82,74	51	     0,7	
51,25	  0,0022	51,25	   72,07	51,25	     0,8	
51,5	 0,00207	51,5	   60,25	51,5	     0,8	
51,75	 0,00198	51,75	   51,25	51,75	     0,7	
52	 0,00137	52	   58,77	52	     0,5	
52,25	 0,00119	52,25	   54,38	52,25	     0,5	
52,5	  0,0015	52,5	   61,28	52,5	     0,7	
52,75	 0,00174	52,75	   57,11	52,75	     0,7	
53	 0,00154	53	   50,61	53	     0,7	
53,25	 0,00173	53,25	   46,81	53,25	     0,8	
53,5	 0,00214	53,5	    32,2	53,5	     0,8	
53,75	 0,00182	53,75	   23,57	53,75	     0,8	
54	0,000938	54	   6,193	54	     0,4	
54,25	 0,00128	54,25	   37,43	54,25	     0,5	
54,5	 0,00164	54,5	   19,32	54,5	     0,7	
54,75	 0,00134	54,75	   3,862	54,75	     0,5	
55	0,000503	55	  -29,99	55	     0,2	
55,25	0,000277	55,25	   19,27	55,25	     0,1	
55,5	 0,00044	55,5	   47,38	55,5	     0,1	
55,75	0,000363	55,75	    89,7	55,75	     0,1	
56	 0,00058	56	   93,13	56	     0,2	
56,25	0,000768	56,25	   95,24	56,25	     0,3	
56,5	0,000911	56,5	   110,2	56,5	     0,4	
56,75	 0,00131	56,75	     124	56,75	     0,6	
57	 0,00199	57	   107,1	57	     0,8	
57,25	 0,00242	57,25	   89,96	57,25	     0,9	
57,5	 0,00255	57,5	   79,52	57,5	     0,9	
57,75	 0,00256	57,75	   65,67	57,75	     0,9	
58	  0,0025	58	   57,22	58	     0,9	
58,25	 0,00212	58,25	   53,68	58,25	     0,8	
58,5	 0,00191	58,5	   65,62	58,5	     0,8	
58,75	 0,00241	58,75	    68,6	58,75	     0,9	
59	 0,00289	59	   59,56	59	     0,9	
59,25	 0,00334	59,25	   58,99	59,25	     0,9	
59,5	 0,00311	59,5	   47,73	59,5	     0,9	
59,75	 0,00311	59,75	   44,91	59,75	     0,8	
60	 0,00326	60	   45,92	60	     0,9	
60,25	 0,00377	60,25	   44,66	60,25	     0,8	
60,5	 0,00389	60,5	   36,74	60,5	     0,8	
60,75	  0,0038	60,75	   30,43	60,75	     0,8	
61	 0,00416	61	   23,45	61	     0,9	
61,25	 0,00399	61,25	   23,96	61,25	     0,8	
61,5	 0,00361	61,5	   21,46	61,5	     0,8	
61,75	 0,00413	61,75	   21,31	61,75	     0,9	
62	 0,00437	62	   20,34	62	     0,9	
62,25	 0,00458	62,25	   16,71	62,25	     0,8	
62,5	  0,0046	62,5	   8,822	62,5	     0,9	
62,75	 0,00492	62,75	   3,768	62,75	     0,9	
63	 0,00497	63	   2,178	63	     0,9	
63,25	 0,00502	63,25	  -2,518	63,25	     0,9	
63,5	 0,00521	63,5	  -12,05	63,5	     0,9	
63,75	  0,0052	63,75	  -17,93	63,75	       1	
64	   0,005	64	  -21,77	64	     0,9	
64,25	 0,00503	64,25	  -22,71	64,25	       1	
64,5	 0,00504	64,5	  -28,14	64,5	       1	
64,75	 0,00535	64,75	  -34,09	64,75	       1	
65	 0,00491	65	  -37,16	65	       1	
65,25	 0,00519	65,25	   -39,9	65,25	       1	
65,5	  0,0052	65,5	  -45,35	65,5	       1	
65,75	  0,0054	65,75	  -48,13	65,75	       1	
66	 0,00532	66	  -60,04	66	       1	
66,25	 0,00523	66,25	  -65,53	66,25	       1	
66,5	 0,00492	66,5	   -70,4	66,5	       1	
66,75	 0,00427	66,75	  -75,57	66,75	       1	
67	 0,00374	67	  -79,19	67	     0,9	
67,25	 0,00377	67,25	  -79,32	67,25	     0,9	
67,5	 0,00354	67,5	   -79,3	67,5	     0,9	
67,75	 0,00316	67,75	  -81,76	67,75	     0,9	
68	 0,00385	68	  -81,48	68	       1	
68,25	 0,00386	68,25	  -90,05	68,25	       1	
68,5	 0,00315	68,5	  -97,22	68,5	     0,9	
68,75	 0,00344	68,75	  -88,43	68,75	     0,9	
69	 0,00381	69	  -105,6	69	     0,9	
69,25	 0,00362	69,25	  -115,3	69,25	     0,9	
69,5	  0,0029	69,5	  -127,6	69,5	     0,9	
69,75	 0,00205	69,75	  -142,7	69,75	     0,8	
70	 0,00194	70	  -160,2	70	     0,8	
70,25	 0,00106	70,25	   136,8	70,25	     0,5	
70,5	 0,00375	70,5	   23,23	70,5	     0,9	
70,75	 0,00579	70,75	  -51,48	70,75	       1	
71	 0,00519	71	  -84,37	71	     0,9	
71,25	 0,00454	71,25	  -101,3	71,25	     0,9	
71,5	 0,00427	71,5	  -111,4	71,5	     0,9	
71,75	 0,00406	71,75	  -119,2	71,75	     0,9	
72	 0,00389	72	  -129,9	72	     0,9	
72,25	 0,00361	72,25	    -138	72,25	     0,9	
72,5	 0,00309	72,5	  -148,6	72,5	     0,9	
72,75	 0,00297	72,75	  -155,8	72,75	     0,9	
73	 0,00261	73	  -162,5	73	     0,9	
73,25	 0,00196	73,25	  -170,2	73,25	     0,8	
73,5	   0,002	73,5	  -162,2	73,5	     0,8	
73,75	 0,00171	73,75	  -163,9	73,75	     0,7	
74	 0,00168	74	  -167,8	74	     0,7	
74,25	 0,00162	74,25	  -167,7	74,25	     0,8	
74,5	  0,0016	74,5	  -175,8	74,5	     0,7	
74,75	 0,00153	74,75	   178,2	74,75	     0,8	
75	 0,00121	75	   171,4	75	     0,8	
75,25	 0,00124	75,25	   160,6	75,25	     0,8	
75,5	 0,00103	75,5	   152,3	75,5	     0,8	
75,75	0,000836	75,75	     152	75,75	     0,7	
76	0,000616	76	   146,2	76	     0,4	
76,25	0,000495	76,25	   148,7	76,25	     0,2	
76,5	0,000357	76,5	   155,4	76,5	     0,2	
76,75	0,000274	76,75	   128,6	76,75	     0,1	
77	0,000161	77	  -150,8	77	       0	
77,25	0,000152	77,25	   178,4	77,25	       0	
77,5	0,000452	77,5	  -120,6	77,5	     0,2	
77,75	0,000469	77,75	  -133,7	77,75	     0,2	
78	 0,00063	78	  -141,7	78	     0,3	
78,25	0,000482	78,25	  -169,4	78,25	     0,2	
78,5	0,000525	78,5	  -159,5	78,5	     0,2	
78,75	0,000523	78,75	  -171,4	78,75	     0,2	
79	0,000549	79	  -179,2	79	     0,1	
79,25	0,000666	79,25	  -171,3	79,25	     0,2	
79,5	 0,00044	79,5	   159,8	79,5	     0,1	
79,75	0,000627	79,75	   147,4	79,75	     0,2	
80	0,000628	80	   119,7	80	     0,2	
80,25	0,000425	80,25	   124,5	80,25	     0,1	
80,5	0,000477	80,5	   85,59	80,5	     0,1	
80,75	0,000639	80,75	   62,81	80,75	     0,2	
81	0,000603	81	   28,78	81	     0,2	
81,25	 0,00073	81,25	  -1,521	81,25	     0,2	
81,5	0,000531	81,5	  -15,01	81,5	     0,2	
81,75	0,000687	81,75	  -67,55	81,75	     0,3	
82	0,000421	82	  -100,4	82	     0,1	
82,25	0,000237	82,25	  -120,2	82,25	       0	
82,5	0,000346	82,5	  -176,3	82,5	     0,1	
82,75	0,000138	82,75	   91,27	82,75	       0	
83	0,000158	83	   61,27	83	       0	
83,25	0,000377	83,25	    18,2	83,25	     0,1	
83,5	0,000345	83,5	  -55,53	83,5	     0,1	
83,75	0,000391	83,75	  -31,07	83,75	     0,1	
84	0,000124	84	  -95,26	84	       0	
84,25	0,000309	84,25	   15,99	84,25	     0,1	
84,5	0,000498	84,5	   12,65	84,5	     0,2	
84,75	0,000651	84,75	 -0,9434	84,75	     0,3	
85	0,000792	85	  -32,11	85	     0,5	
85,25	 0,00064	85,25	  -33,22	85,25	     0,3	
85,5	0,000658	85,5	  -69,63	85,5	     0,4	
85,75	0,000612	85,75	   -71,5	85,75	     0,3	
86	 0,00054	86	  -85,16	86	     0,3	
86,25	0,000548	86,25	  -111,2	86,25	     0,3	
86,5	0,000578	86,5	  -129,4	86,5	     0,3	
86,75	0,000586	86,75	   170,3	86,75	     0,3	
87	0,000416	87	   133,9	87	     0,2	
87,25	0,000599	87,25	   106,3	87,25	     0,3	
87,5	0,000902	87,5	   66,99	87,5	     0,4	
87,75	 0,00118	87,75	   54,18	87,75	     0,7	
88	 0,00116	88	   42,69	88	     0,6	
88,25	 0,00113	88,25	   31,12	88,25	     0,5	
88,5	 0,00121	88,5	   20,82	88,5	     0,5	
88,75	 0,00127	88,75	   13,98	88,75	     0,5	
89	 0,00139	89	   13,15	89	     0,4	
89,25	 0,00136	89,25	   2,543	89,25	     0,4	
89,5	 0,00126	89,5	  -5,098	89,5	     0,4	
89,75	 0,00138	89,75	  -4,272	89,75	     0,5	
90	 0,00132	90	  -10,92	90	     0,5	
90,25	 0,00154	90,25	   3,699	90,25	     0,6	
90,5	 0,00175	90,5	   1,839	90,5	     0,8	
90,75	 0,00215	90,75	  -7,503	90,75	     0,8	
91	 0,00215	91	  -8,608	91	     0,7	
91,25	  0,0024	91,25	   -12,3	91,25	     0,8	
91,5	 0,00259	91,5	  -17,69	91,5	     0,9	
91,75	  0,0029	91,75	  -18,61	91,75	     0,8	
92	 0,00314	92	  -27,48	92	     0,9	
92,25	 0,00321	92,25	  -34,48	92,25	     0,9	
92,5	 0,00309	92,5	  -45,69	92,5	     0,9	
92,75	 0,00307	92,75	  -45,56	92,75	     0,8	
93	 0,00302	93	  -51,31	93	     0,8	
93,25	 0,00327	93,25	  -51,39	93,25	     0,9	
93,5	 0,00318	93,5	  -50,64	93,5	     0,9	
93,75	 0,00358	93,75	  -46,89	93,75	     0,9	
94	 0,00467	94	  -48,19	94	     0,9	
94,25	 0,00595	94,25	  -62,99	94,25	     0,9	
94,5	 0,00593	94,5	  -92,37	94,5	       1	
94,75	  0,0042	94,75	   -86,6	94,75	     0,9	
95	  0,0048	95	  -92,99	95	     0,9	
95,25	 0,00436	95,25	  -102,7	95,25	     0,9	
95,5	 0,00369	95,5	  -111,4	95,5	     0,8	
95,75	 0,00348	95,75	  -107,2	95,75	     0,8	
96	 0,00355	96	  -108,2	96	     0,8	
96,25	  0,0034	96,25	  -108,4	96,25	     0,9	
96,5	 0,00342	96,5	  -108,7	96,5	     0,9	
96,75	 0,00385	96,75	  -109,7	96,75	     0,9	
97	 0,00391	97	  -114,6	97	     0,9	
97,25	  0,0037	97,25	  -121,1	97,25	     0,8	
97,5	 0,00377	97,5	  -124,7	97,5	     0,8	
97,75	  0,0036	97,75	  -124,5	97,75	     0,8	
98	  0,0035	98	  -128,1	98	     0,7	
98,25	 0,00347	98,25	  -132,5	98,25	     0,7	
98,5	 0,00342	98,5	  -127,2	98,5	     0,6	
98,75	 0,00373	98,75	  -129,8	98,75	     0,7	
99	 0,00366	99	  -136,1	99	     0,7	
99,25	 0,00346	99,25	  -139,8	99,25	     0,7	
99,5	 0,00341	99,5	  -139,7	99,5	     0,7	
99,75	 0,00343	99,75	  -145,5	99,75	     0,7	
100	 0,00295	100	    -138	100	     0,7	
100,25	 0,00268	100,25	  -133,2	100,25	     0,6	
100,5	 0,00345	100,5	    -133	100,5	     0,7	
100,75	 0,00387	100,75	  -134,5	100,75	     0,7	
101	 0,00399	101	  -140,3	101	     0,8	
101,25	 0,00437	101,25	  -143,5	101,25	     0,7	
101,5	 0,00491	101,5	  -147,7	101,5	     0,8	
101,75	 0,00488	101,75	  -155,4	101,75	     0,8	
102	 0,00476	102	  -161,8	102	     0,8	
102,25	 0,00472	102,25	  -166,4	102,25	     0,7	
102,5	 0,00424	102,5	  -169,8	102,5	     0,7	
102,75	 0,00429	102,75	  -165,6	102,75	     0,7	
103	 0,00474	103	  -174,1	103	     0,7	
103,25	 0,00503	103,25	    -180	103,25	     0,7	
103,5	 0,00501	103,5	   172,9	103,5	     0,7	
103,75	  0,0045	103,75	     169	103,75	     0,6	
104	  0,0045	104	   161,1	104	     0,6	
104,25	 0,00444	104,25	   156,4	104,25	     0,6	
104,5	 0,00419	104,5	   159,8	104,5	     0,6	
104,75	 0,00423	104,75	   156,5	104,75	     0,7	
105	 0,00458	105	   152,6	105	     0,6	
105,25	 0,00443	105,25	   147,3	105,25	     0,7	
105,5	 0,00423	105,5	   139,3	105,5	     0,7	
105,75	 0,00379	105,75	     135	105,75	     0,6	
106	 0,00349	106	   131,8	106	     0,6	
106,25	 0,00337	106,25	   129,1	106,25	     0,6	
106,5	 0,00279	106,5	   132,3	106,5	     0,6	
106,75	 0,00308	106,75	   132,3	106,75	     0,7	
107	 0,00326	107	   132,4	107	     0,6	
107,25	 0,00323	107,25	     128	107,25	     0,7	
107,5	 0,00327	107,5	   123,1	107,5	     0,7	
107,75	 0,00331	107,75	   118,9	107,75	     0,7	
108	 0,00316	108	   117,3	108	     0,7	
108,25	 0,00305	108,25	   111,4	108,25	     0,7	
108,5	 0,00313	108,5	   111,7	108,5	     0,8	
108,75	  0,0032	108,75	   103,8	108,75	     0,7	
109	 0,00297	109	   98,74	109	     0,8	
109,25	 0,00262	109,25	   91,14	109,25	     0,7	
109,5	 0,00274	109,5	   88,99	109,5	     0,7	
109,75	 0,00246	109,75	   85,03	109,75	     0,7	
110	 0,00214	110	   87,26	110	     0,7	
110,25	 0,00189	110,25	   81,16	110,25	     0,6	
110,5	 0,00201	110,5	    85,3	110,5	     0,7	
110,75	 0,00191	110,75	   83,41	110,75	     0,7	
111	 0,00188	111	   80,26	111	     0,7	
111,25	 0,00188	111,25	   78,91	111,25	     0,8	
111,5	 0,00171	111,5	   76,71	111,5	     0,8	
111,75	 0,00172	111,75	   71,05	111,75	     0,7	
112	 0,00156	112	   68,75	112	     0,6	
112,25	 0,00143	112,25	   79,68	112,25	     0,6	
112,5	 0,00158	112,5	   74,43	112,5	     0,6	
112,75	 0,00118	112,75	    78,6	112,75	     0,6	
113	 0,00124	113	   70,35	113	     0,6	
113,25	 0,00144	113,25	   80,99	113,25	     0,8	
113,5	 0,00126	113,5	   76,94	113,5	     0,9	
113,75	 0,00131	113,75	   85,06	113,75	     0,8	
114	 0,00165	114	   78,93	114	     0,9	
114,25	 0,00166	114,25	   74,16	114,25	     0,9	
114,5	 0,00151	114,5	   73,47	114,5	     0,9	
114,75	 0,00149	114,75	   61,69	114,75	     0,9	
115	 0,00156	115	   60,45	115	     0,9	
115,25	 0,00157	115,25	    61,5	115,25	     0,9	
115,5	 0,00161	115,5	   49,57	115,5	     0,9	
115,75	 0,00157	115,75	   48,34	115,75	     0,8	
116	  0,0015	116	   56,96	116	     0,7	
116,25	 0,00152	116,25	   42,31	116,25	     0,7	
116,5	 0,00157	116,5	   35,27	116,5	     0,7	
116,75	 0,00117	116,75	   29,35	116,75	     0,5	
117	 0,00123	117	   36,78	117	     0,6	
117,25	 0,00107	117,25	    27,8	117,25	     0,6	
117,5	 0,00118	117,5	   24,05	117,5	     0,6	
117,75	 0,00143	117,75	   15,28	117,75	     0,7	
118	 0,00115	118	   9,716	118	     0,6	
118,25	0,000994	118,25	  -8,299	118,25	     0,5	
118,5	0,000925	118,5	   -6,43	118,5	     0,5	
118,75	0,000793	118,75	  -16,25	118,75	     0,5	
119	0,000613	119	  -23,88	119	     0,3	
119,25	 0,00061	119,25	  -34,83	119,25	     0,3	
119,5	0,000565	119,5	  -43,78	119,5	     0,3	
119,75	0,000305	119,75	    9,87	119,75	     0,1	
120	0,000402	120	   -1,41	120	     0,3	
120,25	0,000339	120,25	  -42,71	120,25	     0,1	
120,5	0,000539	120,5	  -12,58	120,5	     0,3	
120,75	 0,00025	120,75	  -27,67	120,75	     0,1	
121	0,000225	121	  -105,4	121	     0,1	
121,25	0,000401	121,25	  -115,2	121,25	     0,2	
121,5	0,000163	121,5	   164,3	121,5	       0	
121,75	 0,00022	121,75	  -161,4	121,75	       0	
122	0,000395	122	   154,3	122	     0,1	
122,25	0,000114	122,25	    -175	122,25	       0	
122,5	0,000219	122,5	   151,6	122,5	       0	
122,75	0,000526	122,75	   142,3	122,75	     0,1	
123	0,000606	123	   127,1	123	     0,2	
123,25	0,000743	123,25	   97,45	123,25	     0,2	
123,5	0,000427	123,5	   98,42	123,5	     0,1	
123,75	0,000754	123,75	   105,1	123,75	     0,2	
124	 0,00079	124	   106,8	124	     0,2	
124,25	0,000984	124,25	   85,12	124,25	     0,4	
124,5	 0,00112	124,5	   74,41	124,5	     0,4	
124,75	 0,00101	124,75	   69,28	124,75	     0,4	
125	 0,00107	125	   53,55	125	     0,5	
125,25	 0,00095	125,25	   50,97	125,25	     0,5	
125,5	 0,00115	125,5	   39,62	125,5	     0,5	
