Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
62,75	  0,0115	62,75	   171,9	62,75	     0,8	
63	  0,0117	63	   172,4	63	     0,8	
63,25	  0,0119	63,25	     173	63,25	     0,8	
63,5	  0,0121	63,5	   174,2	63,5	     0,8	
63,75	  0,0124	63,75	   175,3	63,75	     0,8	
64	  0,0127	64	   175,8	64	     0,8	
64,25	  0,0131	64,25	   176,8	64,25	     0,8	
64,5	  0,0133	64,5	   177,9	64,5	     0,8	
64,75	  0,0137	64,75	   178,4	64,75	     0,8	
65	  0,0139	65	   178,9	65	     0,8	
65,25	  0,0142	65,25	   179,9	65,25	     0,9	
65,5	  0,0147	65,5	  -178,2	65,5	     0,9	
65,75	  0,0153	65,75	  -176,9	65,75	     0,9	
66	   0,016	66	  -176,3	66	     0,9	
66,25	   0,017	66,25	  -176,2	66,25	     0,9	
66,5	  0,0179	66,5	  -176,4	66,5	       1	
66,75	  0,0188	66,75	  -177,5	66,75	       1	
67	  0,0195	67	  -178,1	67	       1	
67,25	  0,0204	67,25	  -179,3	67,25	       1	
67,5	  0,0212	67,5	   179,1	67,5	       1	
67,75	  0,0219	67,75	   176,9	67,75	       1	
68	  0,0223	68	   174,8	68	       1	
68,25	  0,0225	68,25	   173,4	68,25	       1	
68,5	  0,0226	68,5	   172,4	68,5	     0,9	
68,75	  0,0227	68,75	   171,7	68,75	     0,9	
69	  0,0229	69	   170,9	69	     0,9	
69,25	  0,0233	69,25	   170,8	69,25	     0,9	
69,5	  0,0238	69,5	   170,5	69,5	     0,9	
69,75	  0,0242	69,75	   169,7	69,75	     0,9	
70	  0,0249	70	   168,6	70	       1	
70,25	  0,0253	70,25	   167,6	70,25	       1	
70,5	  0,0256	70,5	   166,6	70,5	       1	
70,75	   0,026	70,75	   165,8	70,75	       1	
71	  0,0265	71	   164,9	71	       1	
71,25	  0,0272	71,25	   163,9	71,25	       1	
71,5	  0,0278	71,5	   162,6	71,5	       1	
71,75	  0,0285	71,75	   161,1	71,75	       1	
72	   0,029	72	   159,3	72	       1	
72,25	  0,0295	72,25	   157,4	72,25	       1	
72,5	  0,0299	72,5	   155,3	72,5	       1	
72,75	  0,0301	72,75	   153,1	72,75	       1	
73	  0,0305	73	   150,8	73	       1	
73,25	  0,0306	73,25	   148,4	73,25	       1	
73,5	  0,0306	73,5	   145,8	73,5	       1	
73,75	  0,0303	73,75	   143,1	73,75	       1	
74	  0,0298	74	   140,3	74	       1	
74,25	  0,0289	74,25	   137,9	74,25	       1	
74,5	   0,028	74,5	   135,6	74,5	       1	
74,75	  0,0269	74,75	   133,9	74,75	       1	
75	  0,0258	75	   132,5	75	       1	
75,25	  0,0247	75,25	   131,6	75,25	       1	
75,5	  0,0235	75,5	   130,9	75,5	       1	
75,75	  0,0225	75,75	   130,9	75,75	       1	
76	  0,0214	76	     131	76	       1	
76,25	  0,0204	76,25	   132,1	76,25	       1	
76,5	  0,0194	76,5	   133,4	76,5	       1	
76,75	  0,0188	76,75	   136,1	76,75	       1	
77	  0,0183	77	   138,8	77	       1	
77,25	  0,0182	77,25	     142	77,25	       1	
77,5	  0,0182	77,5	   144,7	77,5	       1	
77,75	  0,0186	77,75	   147,2	77,75	       1	
78	  0,0191	78	     149	78	       1	
78,25	  0,0196	78,25	   150,5	78,25	       1	
78,5	  0,0204	78,5	   152,1	78,5	       1	
78,75	  0,0212	78,75	   152,1	78,75	       1	
79	  0,0219	79	   152,4	79	       1	
79,25	  0,0226	79,25	   152,3	79,25	       1	
79,5	  0,0232	79,5	   151,6	79,5	       1	
79,75	  0,0237	79,75	   150,7	79,75	       1	
80	  0,0241	80	   150,1	80	       1	
80,25	  0,0244	80,25	   149,2	80,25	       1	
80,5	  0,0246	80,5	   148,9	80,5	       1	
80,75	  0,0249	80,75	   148,2	80,75	       1	
81	  0,0254	81	   147,6	81	       1	
81,25	  0,0258	81,25	   146,7	81,25	       1	
81,5	  0,0261	81,5	   145,3	81,5	       1	
81,75	  0,0261	81,75	   143,8	81,75	       1	
82	  0,0259	82	     143	82	       1	
82,25	  0,0258	82,25	   142,6	82,25	       1	
82,5	  0,0258	82,5	   142,2	82,5	       1	
82,75	  0,0258	82,75	   141,5	82,75	       1	
83	  0,0258	83	   141,1	83	       1	
83,25	  0,0259	83,25	   140,8	83,25	       1	
83,5	  0,0258	83,5	   140,4	83,5	       1	
83,75	  0,0257	83,75	   140,2	83,75	       1	
84	  0,0257	84	   140,2	84	       1	
84,25	  0,0257	84,25	   140,1	84,25	       1	
84,5	  0,0258	84,5	     140	84,5	       1	
84,75	  0,0258	84,75	   140,1	84,75	       1	
85	   0,026	85	   140,1	85	       1	
85,25	  0,0263	85,25	   139,9	85,25	       1	
85,5	  0,0264	85,5	   139,9	85,5	       1	
85,75	  0,0265	85,75	   139,6	85,75	       1	
86	  0,0267	86	   139,4	86	       1	
86,25	  0,0271	86,25	   139,4	86,25	       1	
86,5	  0,0273	86,5	     139	86,5	       1	
86,75	  0,0276	86,75	   138,6	86,75	       1	
87	  0,0279	87	   138,4	87	       1	
87,25	  0,0283	87,25	   137,8	87,25	       1	
87,5	  0,0285	87,5	   137,2	87,5	       1	
87,75	  0,0288	87,75	   136,6	87,75	       1	
88	  0,0291	88	   136,3	88	       1	
88,25	  0,0294	88,25	   135,6	88,25	       1	
88,5	  0,0296	88,5	     135	88,5	       1	
88,75	  0,0298	88,75	   134,2	88,75	       1	
89	  0,0301	89	   133,4	89	       1	
89,25	  0,0304	89,25	   132,5	89,25	       1	
89,5	  0,0306	89,5	   131,6	89,5	       1	
89,75	  0,0306	89,75	   130,6	89,75	       1	
90	  0,0308	90	   130,3	90	       1	
90,25	  0,0308	90,25	   129,6	90,25	       1	
90,5	  0,0312	90,5	   129,1	90,5	       1	
90,75	  0,0314	90,75	   128,5	90,75	       1	
91	  0,0318	91	   127,8	91	       1	
91,25	  0,0321	91,25	   126,9	91,25	       1	
91,5	  0,0326	91,5	     126	91,5	       1	
91,75	  0,0329	91,75	   124,8	91,75	       1	
92	  0,0332	92	   123,5	92	       1	
92,25	  0,0335	92,25	   122,3	92,25	       1	
92,5	  0,0337	92,5	   120,6	92,5	       1	
92,75	  0,0338	92,75	     119	92,75	       1	
93	  0,0337	93	   117,5	93	       1	
93,25	  0,0336	93,25	   115,8	93,25	       1	
93,5	  0,0336	93,5	   114,3	93,5	       1	
93,75	  0,0334	93,75	     113	93,75	       1	
94	  0,0331	94	   111,5	94	       1	
94,25	  0,0329	94,25	   110,1	94,25	       1	
94,5	  0,0325	94,5	   108,8	94,5	       1	
94,75	  0,0324	94,75	   107,6	94,75	       1	
95	   0,032	95	   106,2	95	       1	
95,25	  0,0317	95,25	   104,9	95,25	       1	
95,5	  0,0314	95,5	   103,3	95,5	       1	
95,75	   0,031	95,75	   101,8	95,75	       1	
96	  0,0306	96	   100,3	96	       1	
96,25	    0,03	96,25	   98,79	96,25	       1	
96,5	  0,0294	96,5	   97,27	96,5	       1	
96,75	  0,0287	96,75	   95,77	96,75	       1	
97	  0,0278	97	   94,65	97	       1	
97,25	   0,027	97,25	   93,27	97,25	       1	
97,5	   0,026	97,5	   92,31	97,5	       1	
97,75	  0,0252	97,75	   91,73	97,75	       1	
98	  0,0243	98	   91,19	98	       1	
98,25	  0,0235	98,25	   91,02	98,25	       1	
98,5	  0,0226	98,5	   90,77	98,5	       1	
98,75	  0,0218	98,75	   91,06	98,75	       1	
99	  0,0212	99	   91,61	99	       1	
99,25	  0,0206	99,25	   92,04	99,25	       1	
99,5	  0,0201	99,5	   92,75	99,5	       1	
99,75	  0,0195	99,75	   93,63	99,75	     0,9	
100	  0,0191	100	   94,51	100	     0,9	
100,25	  0,0188	100,25	   95,11	100,25	     0,9	
100,5	  0,0185	100,5	   95,72	100,5	     0,9	
100,75	  0,0182	100,75	   96,45	100,75	     0,9	
101	  0,0179	101	   97,16	101	     0,9	
101,25	  0,0176	101,25	   97,55	101,25	     0,9	
101,5	  0,0173	101,5	   97,87	101,5	     0,9	
101,75	   0,017	101,75	   98,43	101,75	     0,8	
102	  0,0167	102	   99,53	102	     0,8	
102,25	  0,0164	102,25	   100,2	102,25	     0,8	
102,5	   0,016	102,5	   101,4	102,5	     0,8	
102,75	  0,0157	102,75	   102,3	102,75	     0,8	
103	  0,0155	103	   104,1	103	     0,8	
103,25	  0,0153	103,25	   105,4	103,25	     0,8	
103,5	   0,015	103,5	   106,7	103,5	     0,8	
103,75	  0,0149	103,75	   109,1	103,75	     0,8	
104	  0,0148	104	   111,1	104	     0,8	
104,25	  0,0147	104,25	     113	104,25	     0,8	
104,5	  0,0149	104,5	   115,1	104,5	     0,8	
104,75	  0,0151	104,75	   117,1	104,75	     0,8	
105	  0,0153	105	   118,9	105	     0,8	
105,25	  0,0154	105,25	   120,4	105,25	     0,8	
105,5	  0,0158	105,5	   122,1	105,5	     0,8	
105,75	  0,0161	105,75	   123,7	105,75	     0,8	
106	  0,0166	106	   125,2	106	     0,8	
106,25	  0,0171	106,25	     126	106,25	     0,9	
106,5	  0,0177	106,5	   126,5	106,5	     0,9	
106,75	  0,0183	106,75	   126,8	106,75	     0,9	
107	  0,0189	107	   126,8	107	     0,9	
107,25	  0,0193	107,25	   126,7	107,25	     0,9	
107,5	  0,0197	107,5	   126,4	107,5	     0,9	
107,75	  0,0201	107,75	   126,1	107,75	     0,9	
108	  0,0205	108	   125,9	108	     0,9	
108,25	  0,0211	108,25	   125,5	108,25	     0,9	
108,5	  0,0214	108,5	   125,2	108,5	     0,9	
108,75	  0,0217	108,75	   124,5	108,75	     0,9	
109	   0,022	109	   123,8	109	     0,9	
109,25	  0,0223	109,25	   123,8	109,25	     0,9	
109,5	  0,0226	109,5	   123,5	109,5	     0,9	
109,75	  0,0228	109,75	   123,3	109,75	     0,9	
110	  0,0231	110	     123	110	     0,9	
110,25	  0,0235	110,25	   122,8	110,25	     0,9	
110,5	  0,0237	110,5	   122,7	110,5	     0,9	
110,75	  0,0241	110,75	   122,2	110,75	     0,9	
111	  0,0243	111	     122	111	     0,9	
111,25	  0,0248	111,25	   121,6	111,25	     0,9	
111,5	  0,0254	111,5	   120,9	111,5	     0,9	
111,75	  0,0257	111,75	   120,1	111,75	     0,9	
112	   0,026	112	   119,2	112	     0,9	
112,25	  0,0262	112,25	   118,4	112,25	     0,9	
112,5	  0,0266	112,5	   117,5	112,5	     0,9	
112,75	  0,0267	112,75	   116,7	112,75	     0,9	
113	  0,0269	113	   115,7	113	     0,9	
113,25	   0,027	113,25	   115,1	113,25	     0,9	
113,5	  0,0272	113,5	   114,2	113,5	     0,9	
113,75	  0,0274	113,75	   113,5	113,75	     0,9	
114	  0,0274	114	   113,2	114	     0,9	
114,25	  0,0275	114,25	   112,5	114,25	     0,9	
114,5	  0,0277	114,5	   111,9	114,5	       1	
114,75	  0,0277	114,75	   111,3	114,75	       1	
115	  0,0279	115	   110,9	115	       1	
115,25	  0,0281	115,25	   110,6	115,25	       1	
115,5	  0,0282	115,5	   110,1	115,5	       1	
115,75	  0,0285	115,75	   109,6	115,75	       1	
116	  0,0287	116	   109,2	116	       1	
116,25	  0,0291	116,25	   108,5	116,25	       1	
116,5	  0,0294	116,5	   108,1	116,5	       1	
116,75	  0,0297	116,75	   107,2	116,75	       1	
117	  0,0301	117	   106,4	117	       1	
117,25	  0,0303	117,25	   105,4	117,25	       1	
117,5	  0,0307	117,5	   104,3	117,5	       1	
117,75	  0,0309	117,75	   103,2	117,75	       1	
118	  0,0311	118	   101,6	118	       1	
118,25	  0,0311	118,25	   100,5	118,25	       1	
118,5	  0,0312	118,5	   99,54	118,5	       1	
118,75	  0,0311	118,75	   98,18	118,75	       1	
119	  0,0311	119	   97,01	119	       1	
119,25	  0,0309	119,25	   95,87	119,25	       1	
119,5	  0,0307	119,5	   94,82	119,5	       1	
119,75	  0,0306	119,75	   93,86	119,75	       1	
120	  0,0304	120	   93,22	120	       1	
120,25	  0,0302	120,25	   92,57	120,25	       1	
120,5	    0,03	120,5	   91,84	120,5	       1	
120,75	  0,0298	120,75	   91,41	120,75	       1	
121	  0,0299	121	   90,94	121	       1	
121,25	  0,0298	121,25	   90,51	121,25	       1	
121,5	  0,0298	121,5	   90,03	121,5	       1	
121,75	  0,0299	121,75	   89,22	121,75	       1	
122	    0,03	122	   88,57	122	       1	
122,25	    0,03	122,25	   87,97	122,25	       1	
122,5	  0,0301	122,5	   87,17	122,5	       1	
122,75	  0,0303	122,75	   86,52	122,75	       1	
123	  0,0304	123	   85,34	123	       1	
123,25	  0,0304	123,25	   84,42	123,25	     0,9	
123,5	  0,0306	123,5	   83,04	123,5	     0,9	
123,75	  0,0304	123,75	      82	123,75	     0,9	
124	  0,0304	124	   80,81	124	     0,9	
124,25	  0,0303	124,25	   79,74	124,25	     0,9	
124,5	  0,0301	124,5	   78,82	124,5	     0,9	
124,75	  0,0301	124,75	   77,61	124,75	     0,9	
125	  0,0299	125	   76,51	125	     0,9	
125,25	  0,0297	125,25	   75,38	125,25	     0,9	
125,5	  0,0296	125,5	   74,18	125,5	     0,9	
125,75	  0,0295	125,75	   73,02	125,75	     0,9	
126	  0,0293	126	   71,82	126	     0,9	
126,25	  0,0291	126,25	   71,15	126,25	     0,9	
126,5	  0,0289	126,5	   69,55	126,5	     0,9	
126,75	  0,0287	126,75	   68,34	126,75	     0,9	
127	  0,0286	127	   67,15	127	     0,9	
127,25	  0,0283	127,25	   65,33	127,25	     0,9	
127,5	  0,0281	127,5	   63,92	127,5	     0,8	
127,75	  0,0277	127,75	   62,23	127,75	     0,8	
128	  0,0272	128	   60,35	128	     0,8	
128,25	  0,0268	128,25	   58,78	128,25	     0,8	
128,5	   0,026	128,5	   56,85	128,5	     0,8	
128,75	  0,0255	128,75	   55,14	128,75	     0,8	
129	  0,0247	129	   53,37	129	     0,8	
129,25	   0,024	129,25	   51,72	129,25	     0,8	
129,5	   0,023	129,5	   50,62	129,5	     0,8	
129,75	  0,0219	129,75	   49,64	129,75	     0,8	
130	   0,021	130	   48,57	130	     0,8	
