Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
22,25	  0,0195	22,25	  -149,1	22,25	       1	
22,5	  0,0229	22,5	  -159,9	22,5	       1	
22,75	  0,0238	22,75	  -166,8	22,75	       1	
23	  0,0239	23	  -171,2	23	       1	
23,25	  0,0239	23,25	  -172,4	23,25	       1	
23,5	  0,0235	23,5	  -173,5	23,5	       1	
23,75	  0,0234	23,75	  -174,2	23,75	       1	
24	  0,0234	24	  -174,2	24	       1	
24,25	   0,024	24,25	  -173,1	24,25	       1	
24,5	  0,0243	24,5	    -173	24,5	       1	
24,75	  0,0249	24,75	  -172,2	24,75	       1	
25	  0,0256	25	  -171,7	25	       1	
25,25	  0,0268	25,25	  -172,8	25,25	       1	
25,5	  0,0282	25,5	  -173,6	25,5	       1	
25,75	  0,0292	25,75	  -175,1	25,75	       1	
26	  0,0295	26	  -177,2	26	       1	
26,25	  0,0302	26,25	  -179,2	26,25	       1	
26,5	  0,0301	26,5	   178,4	26,5	       1	
26,75	  0,0301	26,75	   176,2	26,75	       1	
27	  0,0296	27	   173,2	27	       1	
27,25	  0,0286	27,25	   171,5	27,25	       1	
27,5	  0,0273	27,5	   170,5	27,5	       1	
27,75	  0,0257	27,75	   170,3	27,75	       1	
28	   0,024	28	   173,1	28	       1	
28,25	  0,0236	28,25	   178,6	28,25	       1	
28,5	  0,0243	28,5	  -176,1	28,5	       1	
28,75	  0,0263	28,75	  -173,8	28,75	       1	
29	  0,0281	29	  -172,6	29	       1	
29,25	  0,0299	29,25	  -172,9	29,25	       1	
29,5	  0,0316	29,5	  -173,3	29,5	       1	
29,75	  0,0329	29,75	    -175	29,75	       1	
30	  0,0341	30	  -176,4	30	       1	
30,25	  0,0349	30,25	  -178,8	30,25	       1	
30,5	  0,0354	30,5	     180	30,5	       1	
30,75	  0,0357	30,75	   178,5	30,75	       1	
31	  0,0359	31	   177,4	31	       1	
31,25	   0,036	31,25	     177	31,25	       1	
31,5	  0,0363	31,5	   176,6	31,5	       1	
31,75	  0,0366	31,75	   176,7	31,75	       1	
32	  0,0372	32	   176,8	32	       1	
32,25	   0,038	32,25	   176,7	32,25	       1	
32,5	   0,039	32,5	   176,2	32,5	       1	
32,75	  0,0401	32,75	   175,6	32,75	       1	
33	  0,0415	33	   174,7	33	       1	
33,25	  0,0423	33,25	   173,2	33,25	       1	
33,5	  0,0432	33,5	   171,6	33,5	       1	
33,75	   0,044	33,75	   170,1	33,75	       1	
34	  0,0443	34	   168,3	34	       1	
34,25	  0,0446	34,25	   167,1	34,25	       1	
34,5	  0,0446	34,5	   165,8	34,5	       1	
34,75	  0,0448	34,75	   164,3	34,75	       1	
35	  0,0448	35	   163,7	35	       1	
35,25	  0,0454	35,25	   162,4	35,25	       1	
35,5	  0,0453	35,5	   161,2	35,5	       1	
35,75	  0,0452	35,75	   159,8	35,75	       1	
36	  0,0447	36	   158,9	36	       1	
36,25	  0,0442	36,25	   158,2	36,25	       1	
36,5	  0,0434	36,5	   157,9	36,5	       1	
36,75	   0,043	36,75	   157,9	36,75	       1	
37	  0,0426	37	   157,5	37	       1	
37,25	  0,0423	37,25	   158,7	37,25	       1	
37,5	  0,0421	37,5	   159,5	37,5	       1	
37,75	  0,0427	37,75	   160,2	37,75	       1	
38	  0,0431	38	   160,8	38	       1	
38,25	   0,044	38,25	   161,4	38,25	       1	
38,5	  0,0448	38,5	   161,8	38,5	       1	
38,75	  0,0454	38,75	   162,5	38,75	       1	
39	  0,0463	39	   162,9	39	       1	
39,25	  0,0477	39,25	   163,8	39,25	       1	
39,5	  0,0495	39,5	   164,3	39,5	       1	
39,75	  0,0519	39,75	   164,4	39,75	       1	
40	  0,0544	40	   163,9	40	       1	
40,25	   0,057	40,25	   162,6	40,25	       1	
40,5	  0,0593	40,5	   161,4	40,5	       1	
40,75	  0,0619	40,75	   159,3	40,75	       1	
41	  0,0636	41	   157,2	41	       1	
41,25	  0,0656	41,25	   154,8	41,25	       1	
41,5	  0,0671	41,5	   152,1	41,5	       1	
41,75	   0,068	41,75	   149,9	41,75	       1	
42	  0,0687	42	   147,3	42	       1	
42,25	  0,0695	42,25	   144,9	42,25	       1	
42,5	  0,0706	42,5	   142,4	42,5	       1	
42,75	  0,0716	42,75	   139,4	42,75	       1	
43	  0,0726	43	   134,9	43	       1	
43,25	   0,072	43,25	   128,5	43,25	       1	
43,5	  0,0673	43,5	   122,5	43,5	       1	
43,75	  0,0625	43,75	   108,9	43,75	       1	
44	  0,0324	44	   104,5	44	       1	
44,25	   0,032	44,25	   148,3	44,25	       1	
44,5	  0,0441	44,5	   154,1	44,5	       1	
44,75	   0,051	44,75	   153,2	44,75	       1	
45	  0,0557	45	   151,5	45	       1	
45,25	  0,0593	45,25	   149,9	45,25	       1	
45,5	  0,0626	45,5	   147,7	45,5	       1	
45,75	  0,0645	45,75	   145,5	45,75	       1	
46	  0,0666	46	   143,7	46	       1	
46,25	   0,068	46,25	   142,1	46,25	       1	
46,5	  0,0692	46,5	   140,1	46,5	       1	
46,75	  0,0703	46,75	   138,2	46,75	       1	
47	  0,0707	47	   136,7	47	       1	
47,25	  0,0714	47,25	   134,9	47,25	       1	
47,5	  0,0719	47,5	   133,6	47,5	       1	
47,75	  0,0724	47,75	   132,3	47,75	       1	
48	  0,0727	48	   130,6	48	       1	
48,25	  0,0728	48,25	     129	48,25	       1	
48,5	  0,0726	48,5	   127,9	48,5	       1	
48,75	   0,072	48,75	   126,5	48,75	       1	
49	  0,0719	49	   125,4	49	       1	
49,25	  0,0714	49,25	   124,6	49,25	       1	
49,5	  0,0712	49,5	   123,8	49,5	       1	
49,75	  0,0708	49,75	   123,2	49,75	       1	
50	  0,0709	50	   122,2	50	       1	
50,25	  0,0707	50,25	   121,8	50,25	       1	
50,5	  0,0706	50,5	     121	50,5	       1	
50,75	  0,0704	50,75	   120,5	50,75	       1	
51	  0,0704	51	     120	51	       1	
51,25	  0,0705	51,25	   119,3	51,25	       1	
51,5	  0,0704	51,5	   118,6	51,5	       1	
51,75	  0,0708	51,75	     118	51,75	       1	
52	  0,0706	52	   117,2	52	       1	
52,25	  0,0707	52,25	   116,4	52,25	       1	
52,5	  0,0702	52,5	   115,6	52,5	       1	
52,75	  0,0696	52,75	   115,2	52,75	       1	
53	  0,0689	53	   114,9	53	       1	
53,25	  0,0685	53,25	   114,8	53,25	       1	
53,5	  0,0685	53,5	     115	53,5	       1	
53,75	  0,0683	53,75	     115	53,75	       1	
54	  0,0686	54	     115	54	       1	
54,25	   0,069	54,25	     115	54,25	       1	
54,5	  0,0696	54,5	   114,7	54,5	       1	
54,75	    0,07	54,75	   114,7	54,75	       1	
55	  0,0711	55	   114,7	55	       1	
55,25	   0,072	55,25	   114,2	55,25	       1	
55,5	  0,0731	55,5	   113,5	55,5	       1	
55,75	  0,0737	55,75	   112,8	55,75	       1	
56	  0,0742	56	   111,6	56	       1	
56,25	  0,0746	56,25	     111	56,25	       1	
56,5	  0,0747	56,5	   110,1	56,5	       1	
56,75	  0,0747	56,75	   109,1	56,75	       1	
57	  0,0745	57	   108,6	57	       1	
57,25	  0,0743	57,25	   108,1	57,25	       1	
57,5	  0,0743	57,5	   107,6	57,5	       1	
57,75	  0,0743	57,75	   107,3	57,75	       1	
58	  0,0743	58	   107,3	58	       1	
58,25	  0,0744	58,25	     107	58,25	       1	
58,5	  0,0754	58,5	   106,7	58,5	       1	
58,75	  0,0757	58,75	   106,4	58,75	       1	
59	  0,0762	59	   105,8	59	       1	
59,25	  0,0765	59,25	   105,2	59,25	       1	
59,5	  0,0768	59,5	   104,6	59,5	       1	
59,75	  0,0773	59,75	   104,3	59,75	       1	
60	  0,0777	60	   103,8	60	       1	
60,25	  0,0783	60,25	   103,4	60,25	       1	
60,5	   0,079	60,5	     103	60,5	       1	
60,75	  0,0796	60,75	   101,9	60,75	       1	
61	  0,0799	61	   101,3	61	       1	
61,25	  0,0801	61,25	   100,7	61,25	       1	
61,5	  0,0805	61,5	   100,4	61,5	       1	
61,75	  0,0811	61,75	   99,73	61,75	       1	
62	  0,0823	62	   99,05	62	       1	
62,25	  0,0829	62,25	   98,15	62,25	       1	
62,5	  0,0831	62,5	   96,93	62,5	       1	
62,75	  0,0836	62,75	   95,97	62,75	       1	
63	  0,0843	63	   94,81	63	       1	
63,25	  0,0848	63,25	   93,42	63,25	       1	
63,5	  0,0852	63,5	   91,89	63,5	       1	
63,75	  0,0851	63,75	   90,03	63,75	       1	
64	  0,0843	64	   88,08	64	       1	
64,25	  0,0836	64,25	   85,44	64,25	       1	
64,5	  0,0816	64,5	    82,9	64,5	       1	
64,75	  0,0782	64,75	   79,93	64,75	       1	
65	   0,073	65	   76,74	65	       1	
65,25	  0,0649	65,25	   75,34	65,25	       1	
65,5	   0,057	65,5	    78,2	65,5	       1	
65,75	  0,0523	65,75	   84,28	65,75	       1	
66	  0,0502	66	   89,42	66	       1	
66,25	  0,0476	66,25	   95,65	66,25	       1	
66,5	  0,0465	66,5	   108,1	66,5	       1	
66,75	  0,0564	66,75	   119,3	66,75	       1	
67	  0,0694	67	   119,2	67	       1	
67,25	  0,0778	67,25	   115,3	67,25	       1	
67,5	  0,0823	67,5	   112,2	67,5	       1	
67,75	  0,0863	67,75	   110,1	67,75	       1	
68	  0,0895	68	   107,5	68	       1	
68,25	  0,0915	68,25	   105,3	68,25	       1	
68,5	  0,0929	68,5	   103,2	68,5	       1	
68,75	  0,0938	68,75	     102	68,75	       1	
69	  0,0945	69	     101	69	       1	
69,25	  0,0956	69,25	     100	69,25	       1	
69,5	  0,0963	69,5	   99,04	69,5	       1	
69,75	  0,0976	69,75	   98,26	69,75	       1	
70	  0,0986	70	   97,72	70	       1	
70,25	  0,0997	70,25	   96,72	70,25	       1	
70,5	   0,101	70,5	   96,16	70,5	       1	
70,75	   0,102	70,75	   95,32	70,75	       1	
71	   0,103	71	   94,75	71	       1	
71,25	   0,105	71,25	   94,08	71,25	       1	
71,5	   0,106	71,5	   93,29	71,5	       1	
71,75	   0,107	71,75	   92,78	71,75	       1	
72	   0,109	72	   91,99	72	       1	
72,25	   0,111	72,25	   91,22	72,25	       1	
72,5	   0,112	72,5	   90,15	72,5	       1	
72,75	   0,113	72,75	   89,14	72,75	       1	
73	   0,114	73	   88,46	73	       1	
73,25	   0,116	73,25	   87,58	73,25	       1	
73,5	   0,117	73,5	   86,85	73,5	       1	
73,75	   0,118	73,75	   85,94	73,75	       1	
74	   0,119	74	      85	74	       1	
74,25	   0,121	74,25	   84,34	74,25	       1	
74,5	   0,123	74,5	   83,23	74,5	       1	
74,75	   0,124	74,75	   82,35	74,75	       1	
75	   0,125	75	      81	75	       1	
75,25	   0,127	75,25	   79,89	75,25	       1	
75,5	   0,128	75,5	    78,5	75,5	       1	
75,75	    0,13	75,75	   77,15	75,75	       1	
76	    0,13	76	   75,61	76	       1	
76,25	   0,131	76,25	   74,32	76,25	       1	
76,5	   0,131	76,5	    72,9	76,5	       1	
76,75	   0,131	76,75	   71,58	76,75	       1	
77	   0,131	77	   70,42	77	       1	
77,25	   0,131	77,25	    69,2	77,25	       1	
77,5	   0,131	77,5	   68,18	77,5	       1	
77,75	    0,13	77,75	      67	77,75	       1	
78	    0,13	78	   65,99	78	       1	
78,25	    0,13	78,25	   65,03	78,25	       1	
78,5	   0,129	78,5	   64,19	78,5	       1	
78,75	   0,129	78,75	   63,11	78,75	       1	
79	   0,128	79	   62,23	79	       1	
79,25	   0,128	79,25	   61,45	79,25	       1	
79,5	   0,127	79,5	   60,58	79,5	       1	
79,75	   0,126	79,75	   59,89	79,75	       1	
80	   0,125	80	   59,49	80	       1	
80,25	   0,125	80,25	   59,03	80,25	       1	
80,5	   0,125	80,5	   58,33	80,5	       1	
80,75	   0,125	80,75	   57,91	80,75	       1	
81	   0,125	81	    57,5	81	       1	
81,25	   0,125	81,25	   57,09	81,25	       1	
81,5	   0,125	81,5	   56,58	81,5	       1	
81,75	   0,126	81,75	   55,94	81,75	       1	
82	   0,126	82	    55,3	82	       1	
82,25	   0,127	82,25	   54,68	82,25	       1	
82,5	   0,128	82,5	   53,92	82,5	       1	
82,75	   0,128	82,75	   53,06	82,75	       1	
83	   0,129	83	   52,14	83	       1	
83,25	   0,129	83,25	   51,28	83,25	       1	
83,5	   0,129	83,5	   50,13	83,5	       1	
83,75	   0,129	83,75	   49,11	83,75	       1	
84	   0,128	84	   48,22	84	       1	
84,25	   0,128	84,25	   47,42	84,25	       1	
84,5	   0,127	84,5	   46,76	84,5	       1	
84,75	   0,127	84,75	   46,19	84,75	       1	
85	   0,127	85	   45,42	85	       1	
85,25	   0,127	85,25	    44,8	85,25	       1	
85,5	   0,128	85,5	   43,85	85,5	       1	
85,75	   0,128	85,75	   42,44	85,75	       1	
86	   0,128	86	   41,03	86	       1	
86,25	   0,127	86,25	   39,73	86,25	       1	
86,5	   0,125	86,5	   38,36	86,5	       1	
86,75	   0,123	86,75	   37,45	86,75	       1	
87	   0,121	87	   37,03	87	       1	
87,25	   0,118	87,25	   37,25	87,25	       1	
87,5	   0,119	87,5	   37,85	87,5	       1	
87,75	   0,122	87,75	   38,66	87,75	       1	
88	   0,128	88	   37,34	88	       1	
88,25	   0,136	88,25	   32,68	88,25	       1	
88,5	   0,135	88,5	   24,65	88,5	       1	
88,75	   0,122	88,75	   15,94	88,75	       1	
89	  0,0986	89	   9,016	89	       1	
89,25	   0,068	89,25	   11,07	89,25	       1	
89,5	  0,0499	89,5	   39,63	89,5	       1	
89,75	  0,0723	89,75	   66,35	89,75	       1	
90	   0,105	90	   64,97	90	       1	
90,25	   0,126	90,25	   56,71	90,25	       1	
90,5	   0,136	90,5	   48,94	90,5	       1	
90,75	   0,138	90,75	   42,76	90,75	       1	
91	   0,137	91	   38,21	91	       1	
91,25	   0,135	91,25	   34,49	91,25	       1	
91,5	   0,132	91,5	   31,83	91,5	       1	
91,75	   0,129	91,75	    29,2	91,75	       1	
92	   0,125	92	   27,19	92	       1	
92,25	   0,121	92,25	   25,75	92,25	       1	
92,5	   0,118	92,5	   24,53	92,5	       1	
92,75	   0,114	92,75	   23,65	92,75	       1	
93	    0,11	93	   23,36	93	       1	
93,25	   0,107	93,25	   23,32	93,25	       1	
93,5	   0,104	93,5	   23,33	93,5	       1	
93,75	   0,102	93,75	   23,63	93,75	       1	
94	     0,1	94	   24,11	94	       1	
94,25	  0,0986	94,25	   24,44	94,25	       1	
94,5	  0,0975	94,5	   24,62	94,5	       1	
94,75	  0,0963	94,75	   25,12	94,75	       1	
95	  0,0951	95	   25,31	95	       1	
95,25	  0,0933	95,25	   25,57	95,25	       1	
95,5	  0,0911	95,5	   26,71	95,5	       1	
95,75	  0,0898	95,75	   27,37	95,75	       1	
96	  0,0897	96	   29,21	96	       1	
96,25	  0,0897	96,25	   30,49	96,25	       1	
96,5	  0,0903	96,5	   31,69	96,5	       1	
96,75	  0,0913	96,75	   32,76	96,75	       1	
97	  0,0926	97	   33,89	97	       1	
97,25	  0,0944	97,25	   34,61	97,25	       1	
97,5	  0,0963	97,5	   34,92	97,5	       1	
97,75	  0,0983	97,75	   34,95	97,75	       1	
98	  0,0998	98	   34,56	98	       1	
98,25	   0,101	98,25	   34,51	98,25	       1	
98,5	   0,103	98,5	   34,26	98,5	       1	
98,75	   0,103	98,75	   34,18	98,75	       1	
99	   0,105	99	   33,84	99	       1	
99,25	   0,106	99,25	   33,68	99,25	       1	
99,5	   0,107	99,5	   33,38	99,5	       1	
99,75	   0,109	99,75	   33,08	99,75	       1	
100	    0,11	100	   32,51	100	       1	
100,25	   0,112	100,25	   31,99	100,25	       1	
100,5	   0,114	100,5	   31,36	100,5	       1	
100,75	   0,115	100,75	   30,21	100,75	       1	
101	   0,116	101	   29,32	101	       1	
101,25	   0,117	101,25	   28,12	101,25	       1	
101,5	   0,117	101,5	   26,92	101,5	       1	
101,75	   0,117	101,75	   26,21	101,75	       1	
102	   0,117	102	   25,76	102	       1	
102,25	   0,117	102,25	   25,11	102,25	       1	
102,5	   0,118	102,5	   24,41	102,5	       1	
102,75	    0,12	102,75	   23,22	102,75	       1	
103	    0,12	103	   21,95	103	       1	
103,25	   0,121	103,25	   20,77	103,25	       1	
103,5	   0,121	103,5	   19,01	103,5	       1	
103,75	   0,121	103,75	   17,47	103,75	       1	
104	   0,119	104	    15,7	104	       1	
104,25	   0,118	104,25	   13,78	104,25	       1	
104,5	   0,115	104,5	   11,94	104,5	       1	
104,75	   0,113	104,75	    10,1	104,75	       1	
105	   0,109	105	   8,761	105	       1	
105,25	   0,105	105,25	   7,714	105,25	       1	
105,5	     0,1	105,5	   7,178	105,5	       1	
105,75	  0,0961	105,75	   6,826	105,75	       1	
106	  0,0929	106	   7,409	106	       1	
106,25	    0,09	106,25	   7,794	106,25	       1	
106,5	  0,0876	106,5	   7,564	106,5	       1	
106,75	  0,0838	106,75	   7,524	106,75	     0,9	
107	    0,08	107	   7,692	107	     0,9	
107,25	  0,0761	107,25	   8,338	107,25	     0,9	
107,5	  0,0721	107,5	   9,628	107,5	     0,9	
107,75	  0,0681	107,75	   11,47	107,75	     0,9	
108	  0,0643	108	   13,94	108	     0,9	
108,25	  0,0605	108,25	   17,52	108,25	     0,9	
108,5	  0,0572	108,5	   21,23	108,5	     0,9	
108,75	  0,0549	108,75	   26,53	108,75	     0,9	
109	  0,0525	109	   32,46	109	     0,9	
109,25	  0,0517	109,25	   39,23	109,25	     0,9	
109,5	  0,0521	109,5	   48,58	109,5	     0,9	
109,75	  0,0562	109,75	   59,02	109,75	     0,9	
110	  0,0654	110	   65,94	110	     0,9	
110,25	  0,0773	110,25	   68,47	110,25	     0,9	
110,5	  0,0879	110,5	   67,13	110,5	     0,9	
110,75	  0,0954	110,75	   65,41	110,75	     0,9	
111	  0,0995	111	    63,7	111	     0,9	
111,25	   0,102	111,25	   63,96	111,25	     0,9	
111,5	   0,103	111,5	   65,97	111,5	     0,9	
111,75	   0,108	111,75	    69,6	111,75	     0,9	
112	   0,117	112	   74,28	112	     0,9	
112,25	   0,135	112,25	    78,1	112,25	     0,9	
112,5	    0,16	112,5	   78,14	112,5	     0,9	
112,75	   0,187	112,75	   74,87	112,75	       1	
113	    0,21	113	    69,7	113	       1	
113,25	   0,227	113,25	   64,11	113,25	       1	
113,5	   0,239	113,5	   58,96	113,5	       1	
113,75	   0,249	113,75	   54,48	113,75	       1	
114	   0,258	114	   50,44	114	       1	
114,25	   0,266	114,25	   46,29	114,25	       1	
114,5	   0,272	114,5	   42,53	114,5	       1	
114,75	   0,277	114,75	    38,8	114,75	       1	
115	   0,281	115	    35,4	115	       1	
115,25	   0,284	115,25	   32,16	115,25	       1	
115,5	   0,287	115,5	   28,91	115,5	       1	
115,75	   0,289	115,75	   25,84	115,75	       1	
116	    0,29	116	   22,88	116	       1	
116,25	    0,29	116,25	    20,2	116,25	       1	
116,5	    0,29	116,5	   17,54	116,5	       1	
116,75	    0,29	116,75	   15,05	116,75	       1	
117	    0,29	117	   12,53	117	       1	
117,25	    0,29	117,25	   10,11	117,25	       1	
117,5	   0,289	117,5	   7,627	117,5	       1	
117,75	   0,287	117,75	   5,184	117,75	       1	
118	   0,285	118	   2,652	118	       1	
118,25	   0,283	118,25	   0,305	118,25	       1	
118,5	    0,28	118,5	  -2,001	118,5	       1	
118,75	   0,276	118,75	  -4,201	118,75	     0,9	
119	   0,272	119	  -6,128	119	     0,9	
119,25	   0,267	119,25	  -8,119	119,25	     0,9	
119,5	   0,263	119,5	  -9,841	119,5	     0,9	
119,75	   0,259	119,75	  -11,48	119,75	     0,9	
120	   0,256	120	  -13,09	120	     0,9	
120,25	   0,253	120,25	  -14,69	120,25	     0,9	
120,5	    0,25	120,5	  -16,14	120,5	     0,9	
120,75	   0,247	120,75	  -17,85	120,75	     0,9	
121	   0,243	121	  -19,47	121	     0,9	
121,25	   0,239	121,25	  -21,11	121,25	     0,9	
121,5	   0,235	121,5	  -22,71	121,5	     0,9	
121,75	    0,23	121,75	  -24,14	121,75	     0,9	
122	   0,226	122	  -25,54	122	     0,9	
122,25	   0,221	122,25	  -26,94	122,25	     0,9	
122,5	   0,217	122,5	  -28,23	122,5	     0,9	
122,75	   0,212	122,75	   -29,5	122,75	     0,9	
123	   0,207	123	  -30,82	123	     0,9	
123,25	   0,201	123,25	  -31,99	123,25	     0,9	
123,5	   0,195	123,5	  -32,92	123,5	     0,9	
123,75	    0,19	123,75	  -33,64	123,75	     0,9	
124	   0,184	124	  -34,27	124	     0,9	
124,25	   0,178	124,25	  -34,51	124,25	     0,9	
124,5	   0,173	124,5	  -34,59	124,5	     0,9	
124,75	   0,169	124,75	  -34,62	124,75	     0,9	
125	   0,165	125	  -34,47	125	     0,9	
125,25	   0,162	125,25	  -34,25	125,25	     0,9	
125,5	   0,159	125,5	  -34,14	125,5	     0,9	
125,75	   0,157	125,75	   -34,3	125,75	     0,9	
126	   0,154	126	  -34,35	126	     0,9	
126,25	   0,151	126,25	  -34,05	126,25	     0,9	
126,5	   0,148	126,5	  -33,81	126,5	     0,9	
126,75	   0,145	126,75	  -33,95	126,75	     0,9	
127	   0,143	127	  -33,89	127	     0,9	
127,25	   0,139	127,25	  -33,56	127,25	     0,9	
127,5	   0,137	127,5	  -32,89	127,5	     0,9	
127,75	   0,135	127,75	  -32,18	127,75	     0,9	
128	   0,132	128	  -32,01	128	     0,9	
128,25	   0,129	128,25	  -30,78	128,25	     0,9	
128,5	   0,127	128,5	  -29,96	128,5	     0,9	
128,75	   0,124	128,75	  -27,94	128,75	     0,9	
129	   0,123	129	  -26,24	129	     0,9	
129,25	   0,122	129,25	  -24,47	129,25	     0,9	
129,5	   0,122	129,5	  -22,31	129,5	     0,9	
129,75	   0,123	129,75	  -20,33	129,75	     0,9	
130	   0,126	130	  -18,51	130	     0,9	
130,25	   0,129	130,25	  -16,77	130,25	     0,9	
130,5	   0,132	130,5	  -15,31	130,5	     0,9	
130,75	   0,136	130,75	  -13,56	130,75	     0,9	
131	   0,143	131	  -12,68	131	     0,9	
131,25	   0,149	131,25	     -12	131,25	     0,9	
131,5	   0,157	131,5	  -11,76	131,5	     0,9	
131,75	   0,165	131,75	  -12,14	131,75	     0,9	
132	   0,174	132	   -13,3	132	     0,9	
132,25	   0,182	132,25	  -15,31	132,25	     0,9	
132,5	   0,188	132,5	  -17,25	132,5	     0,9	
132,75	   0,195	132,75	  -19,42	132,75	     0,9	
133	   0,201	133	  -22,22	133	       1	
133,25	   0,205	133,25	  -25,79	133,25	       1	
133,5	   0,205	133,5	  -29,31	133,5	       1	
133,75	   0,202	133,75	  -32,66	133,75	       1	
