Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
8,75	 0,00408	8,75	    80,7	8,75	     0,1	
9	 0,00267	9	  -156,2	9	     0,1	
9,25	 0,00542	9,25	  -48,62	9,25	     0,2	
9,5	 0,00332	9,5	  -109,8	9,5	     0,3	
9,75	 0,00144	9,75	   165,6	9,75	     0,1	
10	  0,0071	10	   88,77	10	     0,5	
10,25	 0,00376	10,25	  -173,1	10,25	     0,3	
10,5	  0,0088	10,5	   49,83	10,5	     0,5	
10,75	 0,00819	10,75	   72,51	10,75	     0,6	
11	  0,0107	11	   3,583	11	     0,9	
11,25	  0,0094	11,25	  -7,589	11,25	     0,6	
11,5	 0,00779	11,5	  -55,19	11,5	     0,6	
11,75	 0,00834	11,75	  -28,83	11,75	     0,5	
12	 0,00603	12	  -84,02	12	     0,4	
12,25	 0,00763	12,25	   -78,4	12,25	     0,5	
12,5	 0,00325	12,5	   25,71	12,5	     0,1	
12,75	 0,00819	12,75	    -126	12,75	     0,4	
13	 0,00713	13	  -149,2	13	     0,6	
13,25	 0,00409	13,25	   179,5	13,25	     0,5	
13,5	 0,00369	13,5	  -177,3	13,5	     0,4	
13,75	 0,00402	13,75	   43,18	13,75	     0,3	
14	 0,00738	14	  -126,4	14	     0,6	
14,25	 0,00449	14,25	  -141,4	14,25	     0,4	
14,5	 0,00521	14,5	   143,5	14,5	     0,6	
14,75	 0,00262	14,75	   157,5	14,75	     0,4	
15	  0,0012	15	   119,7	15	     0,1	
15,25	  0,0026	15,25	    -179	15,25	     0,4	
15,5	0,000906	15,5	   74,94	15,5	     0,1	
15,75	 0,00232	15,75	     136	15,75	     0,3	
16	 0,00191	16	   145,8	16	     0,2	
16,25	0,000272	16,25	  -13,74	16,25	       0	
16,5	 0,00224	16,5	  -172,9	16,5	     0,1	
16,75	 0,00298	16,75	  -168,8	16,75	     0,4	
17	 0,00223	17	   154,5	17	     0,3	
17,25	 0,00448	17,25	  -168,4	17,25	     0,5	
17,5	 0,00522	17,5	   178,8	17,5	     0,4	
17,75	 0,00434	17,75	   114,3	17,75	     0,3	
18	 0,00599	18	   136,2	18	     0,6	
18,25	 0,00571	18,25	   138,9	18,25	     0,7	
18,5	 0,00619	18,5	   110,9	18,5	     0,5	
18,75	 0,00716	18,75	   102,3	18,75	     0,6	
19	 0,00726	19	   96,36	19	     0,8	
19,25	 0,00669	19,25	   90,25	19,25	     0,7	
19,5	 0,00731	19,5	   77,43	19,5	     0,6	
19,75	 0,00869	19,75	   67,23	19,75	     0,7	
20	 0,00824	20	   65,89	20	     0,6	
20,25	 0,00862	20,25	   37,74	20,25	     0,6	
20,5	   0,011	20,5	   34,28	20,5	     0,8	
20,75	  0,0101	20,75	   19,07	20,75	     0,6	
21	 0,00791	21	   2,553	21	     0,5	
21,25	 0,00865	21,25	   -18,7	21,25	     0,7	
21,5	 0,00769	21,5	  -21,76	21,5	     0,8	
21,75	 0,00659	21,75	  -36,55	21,75	     0,5	
22	 0,00635	22	  -53,26	22	     0,6	
22,25	 0,00556	22,25	  -49,38	22,25	     0,7	
22,5	 0,00443	22,5	  -66,77	22,5	     0,8	
22,75	  0,0056	22,75	  -57,94	22,75	     0,7	
23	 0,00442	23	  -82,11	23	     0,6	
23,25	 0,00516	23,25	   -88,7	23,25	     0,8	
23,5	  0,0028	23,5	  -81,91	23,5	     0,3	
23,75	 0,00489	23,75	  -106,6	23,75	     0,6	
24	 0,00294	24	  -88,23	24	     0,3	
24,25	 0,00449	24,25	    -123	24,25	     0,6	
24,5	 0,00597	24,5	  -122,9	24,5	     0,7	
24,75	 0,00395	24,75	    -136	24,75	     0,3	
25	 0,00468	25	  -149,4	25	     0,4	
25,25	 0,00379	25,25	  -170,8	25,25	     0,5	
25,5	 0,00436	25,5	  -179,8	25,5	     0,7	
25,75	 0,00246	25,75	  -174,9	25,75	     0,3	
26	 0,00289	26	   155,1	26	     0,6	
26,25	  0,0023	26,25	  -146,9	26,25	     0,7	
26,5	 0,00387	26,5	   179,6	26,5	     0,5	
26,75	 0,00616	26,75	   143,3	26,75	     0,5	
27	  0,0028	27	   130,9	27	     0,3	
27,25	 0,00529	27,25	   164,4	27,25	     0,7	
27,5	 0,00169	27,5	  -174,9	27,5	     0,1	
27,75	 0,00532	27,75	   158,4	27,75	     0,3	
28	 0,00877	28	   158,7	28	     0,6	
28,25	   0,006	28,25	   142,2	28,25	     0,2	
28,5	 0,00742	28,5	   114,9	28,5	     0,3	
28,75	 0,00573	28,75	   84,17	28,75	     0,4	
29	  0,0047	29	   95,57	29	     0,4	
29,25	 0,00436	29,25	   136,3	29,25	     0,4	
29,5	 0,00554	29,5	     104	29,5	     0,8	
29,75	 0,00849	29,75	   126,3	29,75	     0,7	
30	 0,00284	30	   108,4	30	     0,2	
30,25	 0,00942	30,25	   96,93	30,25	     0,6	
30,5	  0,0067	30,5	   110,5	30,5	     0,4	
30,75	 0,00733	30,75	   68,85	30,75	     0,5	
31	  0,0105	31	   86,86	31	     0,7	
31,25	 0,00678	31,25	   70,78	31,25	     0,6	
31,5	 0,00972	31,5	   53,23	31,5	     0,7	
31,75	  0,0057	31,75	   70,68	31,75	     0,4	
32	 0,00715	32	   38,47	32	     0,7	
32,25	 0,00577	32,25	   45,04	32,25	     0,4	
32,5	 0,00357	32,5	    16,9	32,5	     0,3	
32,75	 0,00663	32,75	    45,1	32,75	     0,7	
33	  0,0039	33	   103,8	33	     0,3	
33,25	 0,00431	33,25	   33,05	33,25	     0,4	
33,5	 0,00848	33,5	    58,7	33,5	     0,7	
33,75	 0,00431	33,75	      62	33,75	     0,5	
34	 0,00526	34	   44,63	34	     0,5	
34,25	 0,00635	34,25	   66,36	34,25	     0,7	
34,5	 0,00728	34,5	    69,6	34,5	     0,8	
34,75	 0,00697	34,75	   70,18	34,75	     0,5	
35	 0,00601	35	   49,81	35	     0,4	
35,25	 0,00964	35,25	   41,14	35,25	     0,8	
35,5	 0,00816	35,5	   41,42	35,5	     0,7	
35,75	 0,00811	35,75	   22,61	35,75	     0,5	
36	 0,00934	36	   15,32	36	     0,6	
36,25	 0,00681	36,25	    5,99	36,25	     0,6	
36,5	 0,00763	36,5	   12,18	36,5	     0,7	
36,75	 0,00725	36,75	   15,82	36,75	     0,6	
37	 0,00541	37	   9,927	37	     0,5	
37,25	 0,00806	37,25	    9,93	37,25	     0,7	
37,5	 0,00737	37,5	   13,79	37,5	     0,6	
37,75	 0,00602	37,75	   6,937	37,75	     0,5	
38	 0,00608	38	   1,487	38	     0,6	
38,25	 0,00772	38,25	   1,157	38,25	     0,8	
38,5	 0,00735	38,5	   5,215	38,5	     0,6	
38,75	 0,00565	38,75	  -13,06	38,75	     0,5	
39	 0,00793	39	  -20,26	39	     0,8	
39,25	 0,00735	39,25	  -18,08	39,25	     0,8	
39,5	 0,00404	39,5	  -20,62	39,5	     0,3	
39,75	 0,00432	39,75	  -35,31	39,75	     0,5	
40	 0,00418	40	  -19,25	40	     0,7	
40,25	 0,00417	40,25	  -6,415	40,25	     0,5	
40,5	 0,00403	40,5	  -17,71	40,5	     0,5	
40,75	 0,00491	40,75	  -33,06	40,75	     0,8	
41	 0,00482	41	  -18,19	41	     0,7	
41,25	 0,00307	41,25	  -21,76	41,25	     0,3	
41,5	 0,00305	41,5	  -46,78	41,5	     0,4	
41,75	 0,00232	41,75	  -3,856	41,75	     0,6	
42	 0,00294	42	   30,72	42	     0,6	
42,25	 0,00448	42,25	    27,2	42,25	     0,5	
42,5	 0,00635	42,5	   18,35	42,5	     0,7	
42,75	 0,00695	42,75	   24,35	42,75	     0,7	
43	 0,00809	43	    16,6	43	     0,7	
43,25	 0,00832	43,25	   4,302	43,25	     0,6	
43,5	  0,0105	43,5	   -9,74	43,5	     0,7	
43,75	  0,0109	43,75	  -18,04	43,75	     0,7	
44	    0,01	44	  -21,67	44	     0,7	
44,25	 0,00988	44,25	  -30,13	44,25	     0,6	
44,5	 0,00878	44,5	  -36,97	44,5	     0,7	
44,75	 0,00953	44,75	  -45,32	44,75	     0,9	
45	 0,00747	45	  -38,91	45	     0,7	
45,25	 0,00564	45,25	  -52,21	45,25	     0,4	
45,5	  0,0081	45,5	  -40,62	45,5	     0,7	
45,75	 0,00799	45,75	  -21,25	45,75	     0,6	
46	 0,00711	46	  -33,36	46	     0,3	
46,25	 0,00938	46,25	  -48,89	46,25	     0,5	
46,5	  0,0111	46,5	  -45,08	46,5	     0,7	
46,75	  0,0117	46,75	  -54,33	46,75	     0,7	
47	  0,0101	47	  -64,21	47	     0,6	
47,25	  0,0116	47,25	  -76,44	47,25	     0,8	
47,5	  0,0109	47,5	  -72,59	47,5	     0,8	
47,75	  0,0074	47,75	  -80,16	47,75	     0,6	
48	 0,00902	48	  -92,36	48	     0,7	
48,25	 0,00846	48,25	  -75,07	48,25	     0,7	
48,5	 0,00721	48,5	  -85,89	48,5	     0,6	
48,75	 0,00785	48,75	  -76,99	48,75	     0,6	
49	  0,0103	49	   -88,5	49	     0,8	
49,25	    0,01	49,25	  -98,92	49,25	     0,8	
49,5	 0,00883	49,5	  -93,59	49,5	     0,8	
49,75	 0,00715	49,75	  -119,4	49,75	     0,6	
50	 0,00584	50	  -92,63	50	     0,5	
50,25	 0,00522	50,25	  -93,83	50,25	     0,4	
50,5	 0,00472	50,5	  -107,6	50,5	     0,3	
50,75	 0,00566	50,75	   -90,2	50,75	     0,4	
51	 0,00395	51	  -96,03	51	     0,2	
51,25	 0,00647	51,25	  -76,54	51,25	     0,6	
51,5	 0,00694	51,5	  -75,76	51,5	     0,5	
51,75	 0,00865	51,75	  -66,31	51,75	     0,4	
52	  0,0139	52	  -80,24	52	     0,6	
52,25	  0,0186	52,25	  -89,93	52,25	     0,7	
52,5	   0,021	52,5	  -109,6	52,5	     0,7	
52,75	    0,02	52,75	    -138	52,75	     0,6	
53	  0,0193	53	  -159,8	53	     0,7	
53,25	  0,0173	53,25	  -168,3	53,25	     0,8	
53,5	   0,015	53,5	  -175,3	53,5	     0,7	
53,75	  0,0154	53,75	   162,4	53,75	     0,8	
54	   0,013	54	   151,7	54	     0,8	
54,25	  0,0134	54,25	   135,9	54,25	     0,9	
54,5	  0,0118	54,5	   110,5	54,5	     0,8	
54,75	 0,00806	54,75	   99,44	54,75	     0,6	
55	 0,00922	55	   80,82	55	     0,8	
55,25	 0,00749	55,25	   71,46	55,25	     0,6	
55,5	 0,00556	55,5	   61,27	55,5	     0,5	
55,75	 0,00557	55,75	   26,02	55,75	     0,5	
56	  0,0042	56	   11,92	56	     0,4	
56,25	 0,00468	56,25	   6,843	56,25	     0,4	
56,5	 0,00382	56,5	  -17,32	56,5	     0,3	
56,75	 0,00313	56,75	  -25,29	56,75	     0,4	
57	 0,00414	57	  -28,51	57	     0,6	
57,25	 0,00288	57,25	  -23,91	57,25	     0,3	
57,5	 0,00359	57,5	  -42,51	57,5	     0,3	
57,75	 0,00593	57,75	  -57,82	57,75	     0,6	
58	   0,005	58	  -66,63	58	     0,4	
58,25	 0,00575	58,25	  -95,35	58,25	     0,4	
58,5	 0,00548	58,5	  -104,9	58,5	     0,4	
58,75	 0,00616	58,75	  -117,3	58,75	     0,5	
59	 0,00555	59	  -117,4	59	     0,5	
59,25	 0,00402	59,25	    -156	59,25	     0,3	
59,5	 0,00467	59,5	  -171,8	59,5	     0,6	
59,75	 0,00133	59,75	   167,4	59,75	     0,1	
60	 0,00158	60	   156,6	60	     0,4	
60,25	 0,00101	60,25	  -51,98	60,25	     0,2	
60,5	 0,00232	60,5	  -31,74	60,5	     0,4	
60,75	 0,00215	60,75	  -75,11	60,75	     0,2	
61	 0,00329	61	  -59,85	61	     0,2	
61,25	 0,00468	61,25	  -98,98	61,25	     0,4	
61,5	 0,00524	61,5	  -109,6	61,5	     0,6	
61,75	  0,0051	61,75	  -109,5	61,75	     0,6	
62	  0,0054	62	  -133,2	62	     0,7	
62,25	 0,00443	62,25	  -147,5	62,25	     0,7	
62,5	 0,00429	62,5	  -163,9	62,5	     0,6	
62,75	 0,00338	62,75	  -168,2	62,75	     0,4	
63	 0,00245	63	    -165	63	     0,2	
63,25	 0,00378	63,25	  -151,2	63,25	     0,3	
63,5	 0,00432	63,5	  -146,4	63,5	     0,3	
63,75	 0,00483	63,75	  -169,1	63,75	     0,4	
64	 0,00482	64	   171,9	64	     0,4	
64,25	 0,00357	64,25	   174,2	64,25	     0,2	
64,5	 0,00313	64,5	   169,4	64,5	     0,2	
64,75	 0,00353	64,75	   151,3	64,75	     0,4	
65	  0,0039	65	   134,7	65	     0,4	
65,25	  0,0035	65,25	   126,9	65,25	     0,4	
65,5	 0,00353	65,5	   119,9	65,5	     0,4	
65,75	  0,0026	65,75	   103,6	65,75	     0,5	
66	 0,00333	66	   112,8	66	     0,5	
66,25	 0,00274	66,25	   83,24	66,25	     0,3	
66,5	 0,00183	66,5	   52,55	66,5	     0,2	
66,75	 0,00152	66,75	   27,96	66,75	     0,2	
67	 0,00117	67	    41,7	67	     0,1	
67,25	 0,00165	67,25	   71,19	67,25	     0,2	
67,5	 0,00154	67,5	   3,637	67,5	     0,3	
67,75	 0,00172	67,75	   33,31	67,75	     0,7	
68	 0,00104	68	    1,06	68	     0,1	
68,25	0,000892	68,25	   46,25	68,25	     0,1	
68,5	 0,00128	68,5	   9,893	68,5	     0,2	
68,75	0,000779	68,75	  -17,71	68,75	     0,1	
69	0,000967	69	   16,83	69	     0,2	
69,25	0,000666	69,25	  -43,97	69,25	       0	
69,5	 0,00126	69,5	   37,13	69,5	     0,2	
69,75	 0,00164	69,75	   45,22	69,75	     0,3	
70	 0,00191	70	   6,092	70	     0,3	
70,25	  0,0031	70,25	   14,49	70,25	     0,5	
70,5	 0,00308	70,5	 -0,1268	70,5	     0,6	
70,75	 0,00383	70,75	  -20,77	70,75	     0,7	
71	 0,00334	71	  -48,38	71	     0,8	
71,25	 0,00353	71,25	  -55,36	71,25	     0,8	
71,5	 0,00246	71,5	  -71,32	71,5	     0,5	
71,75	  0,0018	71,75	  -100,4	71,75	     0,4	
72	 0,00134	72	   -73,9	72	     0,2	
72,25	0,000455	72,25	  -80,22	72,25	       0	
72,5	 0,00122	72,5	  -68,81	72,5	     0,5	
72,75	 0,00154	72,75	  -25,14	72,75	     0,5	
73	 0,00158	73	  -59,33	73	     0,6	
73,25	 0,00142	73,25	  -90,19	73,25	     0,3	
73,5	0,000733	73,5	  -53,73	73,5	     0,2	
73,75	0,000473	73,75	  -69,88	73,75	     0,1	
74	  0,0011	74	   4,699	74	     0,2	
74,25	0,000745	74,25	  -17,66	74,25	     0,1	
74,5	 0,00123	74,5	  -48,09	74,5	     0,3	
74,75	 0,00225	74,75	  -36,62	74,75	     0,6	
75	 0,00207	75	  -42,52	75	     0,4	
75,25	 0,00191	75,25	   -55,9	75,25	     0,3	
75,5	 0,00286	75,5	  -68,97	75,5	     0,7	
75,75	 0,00304	75,75	  -72,21	75,75	     0,8	
76	 0,00213	76	   -63,9	76	     0,5	
76,25	 0,00226	76,25	   -83,4	76,25	     0,5	
76,5	 0,00262	76,5	  -88,43	76,5	     0,7	
76,75	 0,00206	76,75	  -66,21	76,75	     0,8	
77	 0,00212	77	  -74,01	77	     0,4	
77,25	 0,00233	77,25	  -87,87	77,25	     0,7	
77,5	 0,00192	77,5	   -90,3	77,5	     0,8	
77,75	 0,00246	77,75	   -96,3	77,75	     0,7	
78	 0,00202	78	  -97,91	78	     0,5	
78,25	  0,0022	78,25	    -104	78,25	     0,7	
78,5	 0,00239	78,5	   -82,6	78,5	     0,7	
78,75	 0,00198	78,75	   -88,3	78,75	     0,5	
79	 0,00241	79	  -115,6	79	     0,5	
79,25	 0,00254	79,25	  -98,52	79,25	     0,7	
79,5	 0,00227	79,5	  -84,09	79,5	     0,6	
79,75	 0,00221	79,75	  -112,6	79,75	     0,5	
80	 0,00191	80	  -117,2	80	     0,4	
80,25	 0,00213	80,25	  -119,7	80,25	     0,4	
80,5	 0,00196	80,5	  -100,8	80,5	     0,5	
80,75	  0,0018	80,75	  -105,3	80,75	     0,3	
81	 0,00231	81	  -121,3	81	     0,5	
81,25	 0,00237	81,25	  -111,1	81,25	     0,6	
81,5	 0,00205	81,5	  -119,2	81,5	     0,6	
81,75	 0,00179	81,75	  -125,7	81,75	     0,4	
82	 0,00216	82	  -129,4	82	     0,6	
82,25	 0,00231	82,25	  -136,1	82,25	     0,7	
82,5	  0,0015	82,5	  -143,8	82,5	     0,5	
82,75	 0,00172	82,75	  -134,3	82,75	     0,4	
83	 0,00175	83	  -133,4	83	     0,6	
83,25	 0,00142	83,25	  -143,1	83,25	     0,6	
83,5	 0,00124	83,5	  -133,7	83,5	     0,6	
83,75	 0,00159	83,75	  -128,7	83,75	     0,6	
84	 0,00161	84	  -137,3	84	     0,6	
84,25	 0,00162	84,25	  -136,7	84,25	     0,5	
84,5	 0,00165	84,5	  -134,4	84,5	     0,6	
84,75	 0,00202	84,75	  -139,7	84,75	     0,7	
85	 0,00134	85	  -127,1	85	     0,6	
85,25	 0,00118	85,25	  -137,8	85,25	     0,6	
85,5	 0,00201	85,5	  -134,5	85,5	     0,7	
85,75	 0,00134	85,75	  -137,7	85,75	     0,4	
86	 0,00151	86	  -126,8	86	     0,7	
86,25	 0,00166	86,25	  -115,2	86,25	     0,6	
86,5	 0,00135	86,5	  -132,9	86,5	     0,6	
86,75	  0,0023	86,75	  -111,1	86,75	     0,8	
87	  0,0018	87	  -110,2	87	     0,8	
87,25	 0,00221	87,25	  -136,6	87,25	     0,7	
87,5	 0,00231	87,5	  -124,6	87,5	     0,7	
87,75	 0,00188	87,75	  -137,4	87,75	     0,7	
88	 0,00206	88	  -139,2	88	     0,7	
88,25	 0,00182	88,25	  -134,9	88,25	     0,6	
88,5	 0,00187	88,5	  -143,5	88,5	     0,5	
88,75	 0,00208	88,75	    -128	88,75	     0,6	
89	 0,00166	89	  -150,3	89	     0,5	
89,25	 0,00238	89,25	  -150,4	89,25	     0,6	
89,5	 0,00192	89,5	  -137,5	89,5	     0,4	
89,75	 0,00206	89,75	  -157,8	89,75	     0,5	
90	 0,00182	90	  -163,6	90	     0,6	
90,25	 0,00144	90,25	  -171,1	90,25	     0,6	
90,5	  0,0014	90,5	  -169,4	90,5	     0,5	
90,75	 0,00107	90,75	  -158,1	90,75	     0,7	
91	 0,00136	91	    -155	91	     0,6	
91,25	 0,00127	91,25	  -165,9	91,25	     0,3	
91,5	 0,00115	91,5	  -170,5	91,5	     0,3	
91,75	  0,0011	91,75	  -166,7	91,75	     0,3	
92	0,000963	92	  -159,4	92	     0,2	
92,25	0,000839	92,25	  -139,3	92,25	     0,2	
92,5	 0,00076	92,5	  -124,7	92,5	     0,2	
92,75	 0,00112	92,75	  -127,1	92,75	     0,4	
93	  0,0016	93	  -121,7	93	     0,5	
93,25	 0,00146	93,25	    -119	93,25	     0,5	
93,5	 0,00169	93,5	  -121,5	93,5	     0,6	
93,75	 0,00153	93,75	  -118,7	93,75	     0,4	
94	  0,0021	94	  -136,7	94	     0,6	
94,25	 0,00227	94,25	  -122,8	94,25	     0,7	
94,5	 0,00248	94,5	  -135,2	94,5	     0,7	
94,75	 0,00291	94,75	    -146	94,75	     0,7	
95	 0,00264	95	  -143,1	95	     0,7	
95,25	 0,00275	95,25	  -159,8	95,25	     0,7	
95,5	 0,00261	95,5	  -156,2	95,5	     0,7	
95,75	  0,0028	95,75	  -169,9	95,75	     0,7	
96	 0,00304	96	  -166,7	96	     0,7	
96,25	  0,0032	96,25	  -169,1	96,25	     0,7	
96,5	 0,00298	96,5	  -178,1	96,5	     0,7	
96,75	 0,00272	96,75	  -179,9	96,75	     0,7	
97	 0,00293	97	   173,1	97	     0,7	
97,25	 0,00318	97,25	   166,9	97,25	     0,8	
97,5	 0,00272	97,5	   165,6	97,5	     0,8	
97,75	 0,00273	97,75	     164	97,75	     0,8	
98	  0,0024	98	   158,8	98	     0,6	
98,25	 0,00253	98,25	   156,5	98,25	     0,7	
98,5	 0,00192	98,5	   149,5	98,5	     0,7	
98,75	 0,00252	98,75	   152,6	98,75	     0,7	
99	 0,00259	99	   161,5	99	     0,7	
99,25	 0,00219	99,25	   152,4	99,25	     0,6	
99,5	 0,00249	99,5	     132	99,5	     0,7	
99,75	 0,00237	99,75	   150,4	99,75	     0,7	
100	 0,00263	100	   145,3	100	     0,7	
100,25	 0,00202	100,25	   133,2	100,25	     0,7	
100,5	 0,00235	100,5	   127,6	100,5	     0,9	
100,75	 0,00237	100,75	   134,2	100,75	     0,7	
101	 0,00174	101	   118,3	101	     0,6	
101,25	 0,00185	101,25	   123,1	101,25	     0,8	
101,5	 0,00187	101,5	   119,6	101,5	     0,8	
101,75	 0,00151	101,75	   120,2	101,75	     0,6	
102	 0,00159	102	   112,1	102	     0,6	
102,25	 0,00152	102,25	   106,2	102,25	     0,8	
102,5	  0,0016	102,5	     110	102,5	     0,7	
102,75	 0,00118	102,75	     104	102,75	     0,4	
103	  0,0011	103	   112,4	103	     0,5	
103,25	 0,00115	103,25	   114,9	103,25	     0,6	
103,5	 0,00116	103,5	   100,1	103,5	     0,4	
103,75	 0,00109	103,75	   123,9	103,75	     0,3	
104	 0,00111	104	   121,6	104	     0,5	
104,25	 0,00116	104,25	   104,2	104,25	     0,4	
104,5	 0,00133	104,5	   111,8	104,5	     0,6	
104,75	 0,00113	104,75	   113,4	104,75	     0,4	
105	 0,00127	105	   103,5	105	     0,6	
105,25	 0,00121	105,25	   106,2	105,25	     0,6	
105,5	  0,0014	105,5	    98,2	105,5	     0,6	
105,75	  0,0013	105,75	   93,04	105,75	     0,4	
106	 0,00125	106	   90,64	106	     0,6	
106,25	 0,00134	106,25	    94,7	106,25	     0,6	
106,5	 0,00109	106,5	    97,5	106,5	     0,5	
106,75	0,000823	106,75	   66,81	106,75	     0,3	
107	 0,00121	107	   86,44	107	     0,7	
107,25	 0,00126	107,25	   96,55	107,25	     0,7	
107,5	0,000992	107,5	   89,58	107,5	     0,4	
107,75	 0,00112	107,75	   108,5	107,75	     0,4	
108	 0,00117	108	    94,9	108	     0,7	
108,25	 0,00107	108,25	   86,83	108,25	     0,5	
108,5	 0,00119	108,5	   81,16	108,5	     0,5	
108,75	 0,00139	108,75	   90,24	108,75	     0,6	
109	 0,00144	109	   82,19	109	     0,8	
109,25	 0,00115	109,25	   84,58	109,25	     0,6	
109,5	 0,00125	109,5	   60,05	109,5	     0,4	
109,75	 0,00117	109,75	   67,23	109,75	     0,6	
110	 0,00139	110	   58,59	110	     0,7	
110,25	 0,00138	110,25	   74,07	110,25	     0,6	
110,5	0,000962	110,5	   51,07	110,5	     0,3	
110,75	 0,00147	110,75	    52,5	110,75	     0,6	
111	 0,00124	111	   52,41	111	     0,4	
111,25	 0,00146	111,25	   55,81	111,25	     0,5	
111,5	 0,00103	111,5	   54,53	111,5	     0,3	
111,75	 0,00109	111,75	   51,54	111,75	     0,7	
112	 0,00135	112	   38,89	112	     0,6	
112,25	 0,00105	112,25	   32,98	112,25	     0,4	
112,5	 0,00131	112,5	   60,31	112,5	     0,5	
112,75	 0,00145	112,75	   42,66	112,75	     0,7	
113	 0,00144	113	   43,31	113	     0,6	
113,25	 0,00185	113,25	   35,87	113,25	     0,5	
113,5	 0,00136	113,5	   36,62	113,5	     0,4	
113,75	 0,00172	113,75	   16,38	113,75	     0,8	
114	 0,00144	114	   30,03	114	     0,6	
114,25	 0,00136	114,25	   27,66	114,25	     0,5	
114,5	 0,00155	114,5	    27,8	114,5	     0,6	
114,75	 0,00135	114,75	   20,12	114,75	     0,8	
115	 0,00173	115	   18,96	115	     0,7	
115,25	 0,00157	115,25	   6,123	115,25	     0,5	
115,5	 0,00155	115,5	   11,96	115,5	     0,6	
115,75	 0,00177	115,75	   5,883	115,75	     0,7	
116	 0,00172	116	   11,07	116	     0,5	
116,25	 0,00166	116,25	  -2,823	116,25	     0,5	
116,5	 0,00147	116,5	  -8,763	116,5	     0,5	
116,75	 0,00151	116,75	  -1,371	116,75	     0,6	
117	 0,00165	117	  -14,86	117	     0,5	
117,25	 0,00187	117,25	  -25,79	117,25	     0,6	
117,5	 0,00205	117,5	  -15,05	117,5	     0,7	
117,75	  0,0018	117,75	  -13,48	117,75	     0,6	
118	 0,00201	118	  -28,75	118	     0,6	
118,25	 0,00227	118,25	  -25,97	118,25	     0,7	
118,5	 0,00219	118,5	  -33,41	118,5	     0,8	
118,75	 0,00198	118,75	  -40,89	118,75	     0,7	
119	 0,00149	119	  -35,66	119	     0,4	
119,25	 0,00187	119,25	  -42,54	119,25	     0,6	
119,5	 0,00212	119,5	  -36,92	119,5	     0,8	
119,75	 0,00203	119,75	  -40,99	119,75	     0,6	
120	 0,00216	120	  -47,14	120	     0,6	
120,25	 0,00217	120,25	  -63,74	120,25	     0,7	
120,5	 0,00244	120,5	  -59,03	120,5	     0,8	
120,75	 0,00197	120,75	  -63,51	120,75	     0,6	
121	 0,00202	121	     -86	121	     0,6	
121,25	 0,00225	121,25	  -74,46	121,25	     0,8	
121,5	 0,00179	121,5	  -77,78	121,5	     0,8	
121,75	 0,00183	121,75	  -85,26	121,75	     0,7	
122	 0,00183	122	  -80,26	122	     0,6	
122,25	 0,00195	122,25	  -80,87	122,25	     0,8	
122,5	 0,00198	122,5	  -81,95	122,5	     0,7	
122,75	  0,0016	122,75	  -88,49	122,75	     0,5	
