Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
22	  0,0415	22	   84,15	22	       1	
22,25	  0,0392	22,25	   79,72	22,25	       1	
22,5	  0,0384	22,5	   77,42	22,5	       1	
22,75	  0,0382	22,75	   73,77	22,75	       1	
23	  0,0383	23	   69,39	23	       1	
23,25	  0,0389	23,25	   63,48	23,25	       1	
23,5	  0,0386	23,5	   55,16	23,5	       1	
23,75	  0,0355	23,75	   45,23	23,75	       1	
24	  0,0325	24	    38,5	24	       1	
24,25	  0,0288	24,25	   31,51	24,25	       1	
24,5	  0,0248	24,5	   25,31	24,5	       1	
24,75	  0,0207	24,75	   20,24	24,75	       1	
25	  0,0161	25	   18,32	25	     0,9	
25,25	  0,0128	25,25	   23,24	25,25	     0,9	
25,5	  0,0111	25,5	   33,11	25,5	     0,9	
25,75	  0,0104	25,75	   42,17	25,75	     0,9	
26	  0,0105	26	   52,02	26	     0,9	
26,25	  0,0115	26,25	   57,42	26,25	     0,9	
26,5	  0,0126	26,5	   57,21	26,5	       1	
26,75	   0,013	26,75	   53,69	26,75	       1	
27	  0,0125	27	   51,88	27	       1	
27,25	  0,0119	27,25	   52,14	27,25	     0,9	
27,5	  0,0114	27,5	   55,65	27,5	     0,9	
27,75	  0,0118	27,75	   59,97	27,75	     0,9	
28	  0,0126	28	   60,53	28	     0,9	
28,25	  0,0131	28,25	   60,46	28,25	     0,9	
28,5	  0,0139	28,5	   59,48	28,5	     0,9	
28,75	  0,0143	28,75	   57,68	28,75	     0,9	
29	  0,0152	29	   56,38	29	     0,9	
29,25	   0,016	29,25	   53,03	29,25	     0,9	
29,5	  0,0172	29,5	   47,94	29,5	       1	
29,75	  0,0174	29,75	   40,84	29,75	       1	
30	  0,0174	30	   34,76	30	       1	
30,25	  0,0169	30,25	   27,45	30,25	       1	
30,5	   0,016	30,5	   21,93	30,5	     0,9	
30,75	  0,0151	30,75	   16,72	30,75	     0,9	
31	  0,0144	31	   11,79	31	     0,9	
31,25	  0,0137	31,25	   6,835	31,25	     0,9	
31,5	  0,0129	31,5	  0,4911	31,5	     0,9	
31,75	   0,012	31,75	  -6,655	31,75	     0,9	
32	  0,0107	32	  -14,83	32	     0,8	
32,25	 0,00905	32,25	  -20,21	32,25	     0,7	
32,5	 0,00753	32,5	  -24,64	32,5	     0,6	
32,75	 0,00601	32,75	  -27,64	32,75	     0,5	
33	 0,00454	33	  -33,86	33	     0,3	
33,25	  0,0027	33,25	  -30,81	33,25	     0,2	
33,5	  0,0013	33,5	   8,506	33,5	       0	
33,75	 0,00297	33,75	   72,64	33,75	     0,2	
34	 0,00611	34	   66,16	34	     0,5	
34,25	 0,00938	34,25	   53,62	34,25	     0,7	
34,5	  0,0124	34,5	   37,07	34,5	     0,8	
34,75	  0,0152	34,75	   21,19	34,75	     0,9	
35	  0,0176	35	   5,311	35	     0,9	
35,25	  0,0201	35,25	  -10,22	35,25	     0,9	
35,5	  0,0225	35,5	  -26,19	35,5	       1	
35,75	  0,0247	35,75	  -41,01	35,75	       1	
36	  0,0269	36	  -55,88	36	       1	
36,25	  0,0291	36,25	  -69,57	36,25	       1	
36,5	  0,0316	36,5	  -83,03	36,5	       1	
36,75	   0,034	36,75	   -95,4	36,75	       1	
37	  0,0368	37	  -107,1	37	       1	
37,25	    0,04	37,25	    -119	37,25	       1	
37,5	  0,0431	37,5	  -130,9	37,5	       1	
37,75	   0,046	37,75	  -142,2	37,75	       1	
38	  0,0486	38	  -154,4	38	       1	
38,25	  0,0497	38,25	  -165,7	38,25	       1	
38,5	  0,0498	38,5	  -175,7	38,5	       1	
38,75	  0,0496	38,75	   175,7	38,75	       1	
39	  0,0495	39	   168,7	39	       1	
39,25	  0,0499	39,25	   162,8	39,25	       1	
39,5	  0,0511	39,5	   157,2	39,5	       1	
39,75	  0,0529	39,75	   151,7	39,75	       1	
40	  0,0552	40	   145,1	40	       1	
40,25	  0,0568	40,25	   138,1	40,25	       1	
40,5	  0,0578	40,5	   131,1	40,5	       1	
40,75	  0,0577	40,75	   124,3	40,75	       1	
41	  0,0571	41	   118,2	41	       1	
41,25	  0,0565	41,25	   112,9	41,25	       1	
41,5	  0,0557	41,5	   108,2	41,5	       1	
41,75	  0,0552	41,75	   104,2	41,75	       1	
42	  0,0552	42	   100,3	42	       1	
42,25	  0,0553	42,25	   97,08	42,25	       1	
42,5	  0,0564	42,5	    93,5	42,5	       1	
42,75	  0,0574	42,75	    89,3	42,75	       1	
43	  0,0584	43	   84,76	43	       1	
43,25	  0,0589	43,25	   80,14	43,25	       1	
43,5	  0,0594	43,5	   75,42	43,5	       1	
43,75	  0,0594	43,75	   70,66	43,75	       1	
44	  0,0593	44	   65,78	44	       1	
44,25	  0,0588	44,25	   61,06	44,25	       1	
44,5	   0,058	44,5	    56,3	44,5	       1	
44,75	   0,057	44,75	   52,04	44,75	       1	
45	  0,0559	45	   47,75	45	       1	
45,25	  0,0545	45,25	   43,96	45,25	       1	
45,5	  0,0532	45,5	   40,43	45,5	       1	
45,75	  0,0521	45,75	   37,13	45,75	       1	
46	  0,0511	46	   33,81	46	       1	
46,25	  0,0501	46,25	   30,56	46,25	       1	
46,5	  0,0492	46,5	   27,28	46,5	       1	
46,75	  0,0483	46,75	   23,86	46,75	       1	
47	  0,0472	47	   20,38	47	       1	
47,25	  0,0459	47,25	   16,95	47,25	       1	
47,5	  0,0445	47,5	   13,82	47,5	       1	
47,75	  0,0429	47,75	   10,68	47,75	       1	
48	  0,0411	48	   8,257	48	       1	
48,25	  0,0393	48,25	   6,474	48,25	       1	
48,5	  0,0381	48,5	   5,573	48,5	       1	
48,75	  0,0376	48,75	   4,604	48,75	       1	
49	  0,0373	49	   2,986	49	       1	
49,25	  0,0369	49,25	   1,236	49,25	       1	
49,5	  0,0365	49,5	 -0,6407	49,5	       1	
49,75	  0,0361	49,75	  -2,296	49,75	       1	
50	  0,0358	50	   -3,76	50	       1	
50,25	  0,0358	50,25	  -5,383	50,25	       1	
50,5	   0,036	50,5	  -7,317	50,5	       1	
50,75	  0,0362	50,75	  -9,438	50,75	       1	
51	  0,0364	51	  -11,67	51	       1	
51,25	  0,0367	51,25	  -13,96	51,25	       1	
51,5	  0,0373	51,5	  -16,65	51,5	       1	
51,75	   0,038	51,75	  -19,98	51,75	       1	
52	  0,0388	52	     -24	52	       1	
52,25	  0,0389	52,25	  -28,77	52,25	     0,9	
52,5	  0,0386	52,5	  -34,11	52,5	     0,9	
52,75	  0,0374	52,75	  -39,93	52,75	     0,9	
53	  0,0349	53	  -44,81	53	     0,9	
53,25	  0,0316	53,25	  -46,66	53,25	     0,9	
53,5	  0,0304	53,5	  -42,34	53,5	     0,9	
53,75	  0,0338	53,75	  -41,98	53,75	     0,9	
54	  0,0362	54	  -48,02	54	     0,9	
54,25	  0,0367	54,25	  -54,64	54,25	     0,9	
54,5	  0,0364	54,5	  -61,09	54,5	     0,9	
54,75	  0,0353	54,75	  -67,16	54,75	     0,9	
55	  0,0342	55	  -72,16	55	     0,9	
55,25	  0,0333	55,25	  -77,25	55,25	     0,9	
55,5	  0,0321	55,5	  -82,38	55,5	     0,9	
55,75	   0,031	55,75	  -87,02	55,75	     0,9	
56	  0,0299	56	  -91,91	56	     0,9	
56,25	   0,029	56,25	  -96,91	56,25	     0,9	
56,5	  0,0281	56,5	  -102,3	56,5	     0,9	
56,75	  0,0271	56,75	  -107,8	56,75	     0,9	
57	  0,0261	57	  -114,1	57	     0,9	
57,25	  0,0247	57,25	  -120,5	57,25	     0,9	
57,5	  0,0234	57,5	    -127	57,5	     0,9	
57,75	  0,0218	57,75	  -133,7	57,75	       1	
58	  0,0201	58	  -140,7	58	       1	
58,25	  0,0183	58,25	  -146,9	58,25	       1	
58,5	  0,0168	58,5	  -152,5	58,5	       1	
58,75	  0,0153	58,75	    -159	58,75	     0,9	
59	  0,0137	59	  -165,4	59	     0,9	
59,25	  0,0122	59,25	  -171,8	59,25	     0,9	
59,5	  0,0107	59,5	  -177,1	59,5	     0,8	
59,75	 0,00928	59,75	   177,7	59,75	     0,7	
60	 0,00827	60	   174,7	60	     0,6	
60,25	 0,00755	60,25	     170	60,25	     0,6	
60,5	  0,0068	60,5	     164	60,5	     0,5	
60,75	 0,00614	60,75	   159,1	60,75	     0,4	
61	  0,0055	61	   152,7	61	     0,3	
61,25	 0,00502	61,25	   146,3	61,25	     0,3	
61,5	 0,00453	61,5	   138,9	61,5	     0,2	
61,75	 0,00422	61,75	   131,9	61,75	     0,2	
62	 0,00392	62	   120,6	62	     0,2	
62,25	 0,00358	62,25	   108,1	62,25	     0,1	
62,5	 0,00326	62,5	   97,09	62,5	     0,1	
62,75	 0,00284	62,75	   87,38	62,75	     0,1	
63	 0,00284	63	   80,53	63	     0,1	
63,25	 0,00278	63,25	   73,13	63,25	     0,1	
63,5	 0,00303	63,5	   65,32	63,5	     0,1	
63,75	 0,00339	63,75	   54,29	63,75	     0,1	
64	 0,00357	64	   43,91	64	     0,1	
64,25	 0,00383	64,25	   36,29	64,25	     0,1	
64,5	 0,00418	64,5	   27,72	64,5	     0,2	
64,75	 0,00469	64,75	   19,42	64,75	     0,2	
65	 0,00522	65	   11,38	65	     0,3	
65,25	 0,00582	65,25	   1,041	65,25	     0,3	
65,5	 0,00631	65,5	  -9,872	65,5	     0,4	
65,75	  0,0067	65,75	   -20,4	65,75	     0,4	
66	 0,00689	66	  -29,91	66	     0,4	
66,25	 0,00698	66,25	  -38,84	66,25	     0,4	
66,5	  0,0072	66,5	  -47,23	66,5	     0,5	
66,75	 0,00709	66,75	  -56,32	66,75	     0,4	
67	 0,00694	67	  -64,36	67	     0,4	
67,25	 0,00665	67,25	  -69,96	67,25	     0,4	
67,5	 0,00642	67,5	  -75,51	67,5	     0,4	
67,75	 0,00625	67,75	  -79,56	67,75	     0,4	
68	 0,00621	68	  -82,31	68	     0,4	
68,25	 0,00622	68,25	  -84,75	68,25	     0,4	
68,5	 0,00642	68,5	  -87,47	68,5	     0,4	
68,75	 0,00651	68,75	  -92,01	68,75	     0,4	
69	 0,00665	69	     -96	69	     0,4	
69,25	 0,00688	69,25	  -100,7	69,25	     0,5	
69,5	 0,00708	69,5	  -105,3	69,5	     0,5	
69,75	 0,00707	69,75	    -110	69,75	     0,5	
70	 0,00732	70	    -114	70	     0,5	
70,25	 0,00744	70,25	  -119,6	70,25	     0,5	
70,5	 0,00751	70,5	  -123,9	70,5	     0,5	
70,75	 0,00766	70,75	  -129,4	70,75	     0,6	
71	 0,00754	71	    -135	71	     0,6	
71,25	 0,00758	71,25	  -139,4	71,25	     0,6	
71,5	 0,00744	71,5	  -144,2	71,5	     0,7	
71,75	 0,00739	71,75	  -149,2	71,75	     0,7	
72	 0,00725	72	  -153,6	72	     0,7	
72,25	 0,00683	72,25	  -158,2	72,25	     0,7	
72,5	 0,00664	72,5	  -160,4	72,5	     0,8	
72,75	 0,00647	72,75	  -163,1	72,75	     0,8	
73	 0,00635	73	  -165,7	73	     0,8	
73,25	 0,00616	73,25	  -167,3	73,25	     0,8	
73,5	 0,00603	73,5	  -169,2	73,5	     0,8	
73,75	 0,00586	73,75	  -170,2	73,75	     0,8	
74	 0,00585	74	  -171,8	74	     0,8	
74,25	 0,00584	74,25	  -172,5	74,25	     0,8	
74,5	 0,00579	74,5	  -172,5	74,5	     0,7	
74,75	 0,00586	74,75	  -173,2	74,75	     0,7	
75	 0,00597	75	  -174,6	75	     0,7	
75,25	 0,00607	75,25	  -175,9	75,25	     0,6	
75,5	 0,00613	75,5	  -177,3	75,5	     0,5	
75,75	 0,00631	75,75	  -179,1	75,75	     0,5	
76	 0,00653	76	   179,1	76	     0,5	
76,25	 0,00672	76,25	     176	76,25	     0,4	
76,5	  0,0068	76,5	   171,6	76,5	     0,4	
76,75	 0,00673	76,75	   167,5	76,75	     0,4	
77	 0,00653	77	   164,2	77	     0,4	
77,25	 0,00617	77,25	   162,1	77,25	     0,3	
77,5	 0,00591	77,5	   160,5	77,5	     0,3	
77,75	 0,00571	77,75	   160,8	77,75	     0,3	
78	 0,00564	78	   161,1	78	     0,3	
78,25	 0,00577	78,25	   160,5	78,25	     0,4	
78,5	 0,00577	78,5	   158,8	78,5	     0,4	
78,75	  0,0058	78,75	   155,4	78,75	     0,4	
79	 0,00575	79	   152,7	79	     0,5	
79,25	 0,00549	79,25	   145,7	79,25	     0,5	
79,5	 0,00507	79,5	   141,4	79,5	     0,5	
79,75	 0,00431	79,75	   137,1	79,75	     0,5	
80	 0,00331	80	   135,6	80	     0,4	
80,25	 0,00248	80,25	   143,9	80,25	     0,3	
80,5	   0,002	80,5	   163,3	80,5	     0,2	
80,75	 0,00214	80,75	  -168,6	80,75	     0,3	
81	 0,00284	81	  -154,5	81	     0,4	
81,25	 0,00342	81,25	  -152,5	81,25	     0,5	
81,5	  0,0042	81,5	  -149,3	81,5	     0,7	
81,75	 0,00491	81,75	  -149,3	81,75	     0,8	
82	 0,00551	82	  -150,6	82	     0,9	
82,25	 0,00598	82,25	  -153,3	82,25	     0,9	
82,5	 0,00637	82,5	  -155,1	82,5	     0,9	
82,75	 0,00658	82,75	  -153,8	82,75	     0,9	
83	 0,00703	83	  -151,9	83	     0,9	
83,25	  0,0076	83,25	  -151,1	83,25	     0,9	
83,5	 0,00845	83,5	  -150,7	83,5	     0,9	
83,75	 0,00923	83,75	  -151,5	83,75	       1	
84	    0,01	84	    -153	84	       1	
84,25	   0,011	84,25	  -154,5	84,25	       1	
84,5	  0,0118	84,5	    -156	84,5	       1	
84,75	  0,0128	84,75	  -157,2	84,75	       1	
85	  0,0139	85	    -160	85	       1	
85,25	  0,0149	85,25	  -162,5	85,25	       1	
85,5	  0,0159	85,5	  -165,5	85,5	       1	
85,75	  0,0167	85,75	  -168,9	85,75	       1	
86	  0,0177	86	  -171,4	86	     0,9	
86,25	  0,0188	86,25	  -174,8	86,25	     0,9	
86,5	  0,0196	86,5	  -178,5	86,5	       1	
86,75	  0,0202	86,75	   178,4	86,75	       1	
87	   0,021	87	     175	87	       1	
87,25	  0,0215	87,25	   172,2	87,25	       1	
87,5	   0,022	87,5	   169,3	87,5	     0,9	
87,75	  0,0225	87,75	   166,5	87,75	     0,9	
88	   0,023	88	   163,8	88	     0,9	
88,25	  0,0237	88,25	   160,8	88,25	     0,9	
88,5	  0,0241	88,5	   158,1	88,5	     0,9	
88,75	  0,0245	88,75	     155	88,75	     0,9	
89	  0,0249	89	   152,1	89	     0,9	
89,25	   0,025	89,25	   149,3	89,25	     0,9	
89,5	  0,0253	89,5	   146,7	89,5	     0,9	
89,75	  0,0256	89,75	   143,7	89,75	     0,9	
90	  0,0255	90	     141	90	     0,9	
90,25	  0,0255	90,25	   138,6	90,25	     0,9	
90,5	  0,0253	90,5	   136,5	90,5	     0,9	
90,75	  0,0253	90,75	   134,6	90,75	       1	
91	  0,0251	91	   132,9	91	       1	
91,25	  0,0252	91,25	     131	91,25	       1	
91,5	  0,0251	91,5	     129	91,5	       1	
91,75	  0,0249	91,75	   127,2	91,75	       1	
92	  0,0247	92	   125,7	92	       1	
92,25	  0,0246	92,25	   124,3	92,25	       1	
92,5	  0,0244	92,5	   123,2	92,5	       1	
92,75	  0,0243	92,75	   122,4	92,75	       1	
93	  0,0242	93	   121,4	93	     0,9	
93,25	   0,024	93,25	   120,9	93,25	     0,9	
93,5	  0,0241	93,5	   120,8	93,5	     0,9	
93,75	  0,0244	93,75	   120,6	93,75	     0,9	
94	   0,025	94	   120,2	94	     0,9	
94,25	  0,0255	94,25	   119,4	94,25	     0,9	
94,5	  0,0263	94,5	   118,2	94,5	     0,9	
94,75	  0,0269	94,75	   116,8	94,75	     0,9	
95	  0,0276	95	   115,1	95	     0,9	
95,25	  0,0283	95,25	   113,1	95,25	     0,9	
95,5	  0,0289	95,5	   110,6	95,5	     0,9	
95,75	  0,0293	95,75	   107,9	95,75	     0,9	
96	  0,0296	96	   105,2	96	     0,9	
96,25	  0,0297	96,25	   102,3	96,25	     0,9	
96,5	  0,0298	96,5	   99,71	96,5	     0,9	
96,75	  0,0296	96,75	   97,02	96,75	     0,9	
97	  0,0295	97	   94,41	97	     0,9	
97,25	  0,0293	97,25	   91,68	97,25	     0,9	
97,5	  0,0288	97,5	   88,97	97,5	     0,9	
97,75	  0,0284	97,75	   86,55	97,75	     0,9	
98	   0,028	98	   83,92	98	     0,9	
98,25	  0,0274	98,25	   81,31	98,25	     0,9	
98,5	  0,0267	98,5	   78,56	98,5	     0,9	
98,75	  0,0257	98,75	   75,66	98,75	     0,9	
99	  0,0246	99	   73,03	99	     0,9	
99,25	  0,0232	99,25	   70,65	99,25	     0,9	
99,5	  0,0218	99,5	   68,99	99,5	     0,9	
99,75	  0,0202	99,75	   68,12	99,75	     0,8	
100	  0,0187	100	    68,3	100	     0,8	
100,25	  0,0175	100,25	   69,73	100,25	     0,8	
100,5	  0,0165	100,5	   71,82	100,5	     0,8	
100,75	  0,0159	100,75	   74,54	100,75	     0,8	
101	  0,0156	101	   77,65	101	     0,8	
101,25	  0,0155	101,25	   80,13	101,25	     0,8	
101,5	  0,0154	101,5	   82,57	101,5	     0,8	
101,75	  0,0157	101,75	   84,15	101,75	     0,8	
102	  0,0157	102	   85,57	102	     0,8	
102,25	  0,0161	102,25	   86,64	102,25	     0,8	
102,5	  0,0163	102,5	   87,68	102,5	     0,8	
102,75	  0,0165	102,75	   88,27	102,75	     0,8	
103	  0,0168	103	   89,29	103	     0,8	
103,25	  0,0172	103,25	   89,59	103,25	     0,8	
103,5	  0,0177	103,5	   89,06	103,5	     0,8	
103,75	  0,0181	103,75	   89,06	103,75	     0,8	
104	  0,0185	104	   87,46	104	     0,8	
104,25	  0,0187	104,25	   86,22	104,25	     0,8	
104,5	  0,0189	104,5	   85,19	104,5	     0,9	
104,75	  0,0189	104,75	   83,45	104,75	     0,9	
105	  0,0188	105	   81,86	105	     0,9	
105,25	  0,0186	105,25	   80,29	105,25	     0,9	
105,5	  0,0182	105,5	   78,82	105,5	     0,9	
105,75	  0,0175	105,75	   77,75	105,75	     0,9	
106	  0,0169	106	   77,05	106	     0,9	
106,25	  0,0163	106,25	   76,98	106,25	     0,9	
106,5	  0,0156	106,5	      78	106,5	     0,8	
106,75	   0,015	106,75	   79,59	106,75	     0,8	
107	  0,0144	107	   81,87	107	     0,8	
107,25	  0,0143	107,25	   84,68	107,25	     0,8	
107,5	  0,0143	107,5	   88,18	107,5	     0,8	
107,75	  0,0145	107,75	   90,98	107,75	     0,9	
108	  0,0149	108	   92,91	108	     0,9	
108,25	  0,0155	108,25	    94,7	108,25	     0,9	
108,5	  0,0161	108,5	   95,89	108,5	     0,9	
108,75	  0,0167	108,75	   96,19	108,75	     0,9	
109	  0,0173	109	   96,43	109	     0,9	
109,25	  0,0178	109,25	    96,3	109,25	     0,9	
109,5	  0,0183	109,5	   95,67	109,5	     0,9	
109,75	  0,0188	109,75	    95,2	109,75	     0,9	
110	  0,0191	110	   94,85	110	     0,9	
110,25	  0,0196	110,25	   94,38	110,25	     0,9	
110,5	    0,02	110,5	   93,42	110,5	     0,9	
110,75	  0,0204	110,75	   92,44	110,75	     0,9	
111	  0,0208	111	   91,08	111	     0,8	
111,25	  0,0208	111,25	   89,23	111,25	     0,8	
111,5	  0,0209	111,5	   87,82	111,5	     0,8	
111,75	  0,0207	111,75	   86,13	111,75	     0,8	
112	  0,0203	112	   84,89	112	     0,8	
112,25	  0,0199	112,25	   84,01	112,25	     0,8	
112,5	  0,0193	112,5	   84,31	112,5	     0,8	
112,75	  0,0188	112,75	   84,21	112,75	     0,8	
113	  0,0183	113	   85,15	113	     0,8	
113,25	  0,0178	113,25	   86,82	113,25	     0,8	
113,5	  0,0177	113,5	      89	113,5	     0,8	
113,75	  0,0177	113,75	   91,26	113,75	     0,8	
114	  0,0179	114	   93,43	114	     0,8	
114,25	  0,0184	114,25	   95,02	114,25	     0,8	
114,5	  0,0189	114,5	   96,73	114,5	     0,8	
114,75	  0,0195	114,75	   97,68	114,75	     0,8	
115	  0,0202	115	   98,42	115	     0,9	
115,25	  0,0209	115,25	   98,53	115,25	     0,9	
115,5	  0,0216	115,5	   98,59	115,5	     0,9	
115,75	  0,0222	115,75	   98,44	115,75	     0,9	
116	  0,0227	116	   98,09	116	     0,9	
116,25	  0,0233	116,25	   97,59	116,25	     0,9	
116,5	  0,0238	116,5	   97,08	116,5	     0,9	
116,75	  0,0242	116,75	   96,73	116,75	     0,9	
117	  0,0245	117	   96,07	117	     0,9	
117,25	  0,0249	117,25	   95,44	117,25	     0,9	
117,5	  0,0252	117,5	   95,13	117,5	     0,9	
117,75	  0,0256	117,75	   95,07	117,75	     0,9	
118	   0,026	118	   94,78	118	     0,9	
118,25	  0,0263	118,25	   94,37	118,25	     0,9	
118,5	  0,0267	118,5	   93,92	118,5	     0,9	
118,75	   0,027	118,75	   93,63	118,75	     0,9	
119	  0,0274	119	    93,2	119	     0,9	
119,25	  0,0276	119,25	   93,11	119,25	     0,9	
119,5	  0,0279	119,5	   92,91	119,5	     0,9	
119,75	  0,0281	119,75	      93	119,75	     0,9	
120	  0,0284	120	   93,35	120	     0,9	
120,25	  0,0288	120,25	    93,4	120,25	     0,9	
120,5	  0,0293	120,5	   94,08	120,5	     0,9	
120,75	  0,0299	120,75	   94,54	120,75	     0,9	
121	  0,0308	121	   95,01	121	     0,9	
121,25	  0,0318	121,25	   95,03	121,25	     0,9	
121,5	  0,0329	121,5	   95,16	121,5	     0,9	
121,75	  0,0341	121,75	    94,8	121,75	     0,9	
122	  0,0353	122	    94,2	122	     0,9	
122,25	  0,0368	122,25	   93,22	122,25	     0,9	
122,5	  0,0381	122,5	   92,35	122,5	     0,9	
122,75	  0,0394	122,75	   90,71	122,75	       1	
123	  0,0406	123	   89,07	123	       1	
123,25	  0,0416	123,25	   87,19	123,25	       1	
123,5	  0,0424	123,5	   85,45	123,5	       1	
123,75	  0,0433	123,75	   83,68	123,75	       1	
124	   0,044	124	   81,83	124	       1	
124,25	  0,0446	124,25	   80,04	124,25	       1	
124,5	   0,045	124,5	   78,23	124,5	       1	
124,75	  0,0454	124,75	   76,58	124,75	       1	
125	  0,0458	125	   74,66	125	       1	
125,25	  0,0461	125,25	   72,87	125,25	       1	
125,5	  0,0464	125,5	   71,18	125,5	       1	
125,75	  0,0466	125,75	   69,25	125,75	       1	
126	  0,0465	126	   67,33	126	       1	
126,25	  0,0464	126,25	   65,53	126,25	       1	
126,5	   0,046	126,5	    63,7	126,5	       1	
126,75	  0,0455	126,75	   62,18	126,75	       1	
127	   0,045	127	   60,66	127	       1	
127,25	  0,0444	127,25	   59,51	127,25	       1	
127,5	  0,0437	127,5	   58,44	127,5	       1	
127,75	  0,0431	127,75	   57,79	127,75	       1	
