Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
12,75	 0,00535	12,75	   118,7	12,75	       1	
13	 0,00502	13	   115,7	13	       1	
13,25	 0,00456	13,25	   106,4	13,25	       1	
13,5	 0,00395	13,5	   101,7	13,5	       1	
13,75	 0,00364	13,75	   96,89	13,75	       1	
14	 0,00334	14	   91,48	14	       1	
14,25	 0,00293	14,25	      89	14,25	       1	
14,5	 0,00306	14,5	   87,16	14,5	       1	
14,75	 0,00321	14,75	   76,91	14,75	       1	
15	 0,00372	15	   64,34	15	       1	
15,25	 0,00372	15,25	   39,04	15,25	       1	
15,5	 0,00309	15,5	    20,5	15,5	       1	
15,75	 0,00289	15,75	   6,656	15,75	       1	
16	 0,00262	16	  -19,56	16	     0,9	
16,25	 0,00228	16,25	  -31,73	16,25	     0,9	
16,5	 0,00206	16,5	  -41,27	16,5	     0,9	
16,75	 0,00218	16,75	  -57,24	16,75	     0,9	
17	 0,00202	17	  -75,92	17	     0,9	
17,25	 0,00199	17,25	  -75,73	17,25	     0,9	
17,5	 0,00226	17,5	  -81,61	17,5	     0,9	
17,75	 0,00228	17,75	  -93,78	17,75	     0,9	
18	 0,00226	18	  -101,2	18	     0,9	
18,25	 0,00266	18,25	  -102,5	18,25	     0,9	
18,5	  0,0031	18,5	  -114,1	18,5	       1	
18,75	  0,0031	18,75	  -128,8	18,75	       1	
19	 0,00272	19	    -143	19	       1	
19,25	 0,00203	19,25	  -140,1	19,25	       1	
19,5	 0,00229	19,5	  -127,9	19,5	     0,9	
19,75	 0,00251	19,75	  -126,3	19,75	     0,9	
20	 0,00282	20	  -124,9	20	     0,9	
20,25	 0,00335	20,25	  -128,9	20,25	     0,9	
20,5	 0,00376	20,5	  -134,4	20,5	     0,9	
20,75	 0,00404	20,75	  -144,8	20,75	     0,9	
21	 0,00423	21	    -151	21	       1	
21,25	 0,00408	21,25	  -158,4	21,25	     0,9	
21,5	 0,00432	21,5	  -166,9	21,5	     0,9	
21,75	 0,00347	21,75	  -159,6	21,75	     0,9	
22	 0,00386	22	  -167,5	22	     0,8	
22,25	 0,00428	22,25	  -173,4	22,25	     0,9	
22,5	 0,00439	22,5	  -175,6	22,5	     0,9	
22,75	 0,00476	22,75	   177,3	22,75	       1	
23	 0,00464	23	     170	23	     0,9	
23,25	 0,00464	23,25	   160,8	23,25	     0,9	
23,5	 0,00422	23,5	     148	23,5	     0,9	
23,75	 0,00345	23,75	     153	23,75	       1	
24	 0,00334	24	   144,8	24	     0,9	
24,25	 0,00312	24,25	   133,1	24,25	     0,9	
24,5	 0,00257	24,5	   129,8	24,5	     0,9	
24,75	 0,00218	24,75	     115	24,75	     0,8	
25	 0,00109	25	   87,37	25	     0,4	
25,25	0,000441	25,25	   13,81	25,25	     0,1	
25,5	 0,00131	25,5	  -75,75	25,5	     0,4	
25,75	 0,00267	25,75	  -91,58	25,75	     0,7	
26	 0,00381	26	  -113,3	26	     0,9	
26,25	 0,00465	26,25	    -124	26,25	     0,9	
26,5	 0,00556	26,5	  -137,1	26,5	       1	
26,75	 0,00597	26,75	  -147,1	26,75	       1	
27	 0,00594	27	  -151,3	27	       1	
27,25	 0,00664	27,25	  -155,8	27,25	       1	
27,5	 0,00703	27,5	  -161,4	27,5	       1	
27,75	 0,00776	27,75	  -164,1	27,75	       1	
28	 0,00842	28	    -171	28	       1	
28,25	 0,00867	28,25	  -176,3	28,25	       1	
28,5	 0,00946	28,5	   179,8	28,5	       1	
28,75	    0,01	28,75	   172,6	28,75	       1	
29	  0,0104	29	   167,2	29	       1	
29,25	  0,0107	29,25	   161,5	29,25	       1	
29,5	  0,0111	29,5	   155,6	29,5	       1	
29,75	  0,0114	29,75	   149,6	29,75	       1	
30	  0,0116	30	   142,7	30	       1	
30,25	  0,0115	30,25	   137,4	30,25	       1	
30,5	  0,0116	30,5	   132,2	30,5	       1	
30,75	  0,0113	30,75	   125,6	30,75	       1	
31	  0,0112	31	     122	31	       1	
31,25	  0,0112	31,25	   116,8	31,25	       1	
31,5	  0,0106	31,5	   112,1	31,5	       1	
31,75	  0,0106	31,75	   109,1	31,75	       1	
32	  0,0107	32	   103,4	32	       1	
32,25	  0,0102	32,25	   97,54	32,25	       1	
32,5	 0,00961	32,5	   93,96	32,5	       1	
32,75	 0,00908	32,75	   91,25	32,75	       1	
33	 0,00872	33	   90,97	33	       1	
33,25	   0,009	33,25	   88,22	33,25	       1	
33,5	 0,00863	33,5	   84,37	33,5	       1	
33,75	 0,00883	33,75	   81,11	33,75	       1	
34	 0,00838	34	   74,91	34	       1	
34,25	 0,00807	34,25	   71,31	34,25	       1	
34,5	 0,00763	34,5	   67,81	34,5	       1	
34,75	 0,00734	34,75	   65,92	34,75	       1	
35	 0,00709	35	   62,13	35	       1	
35,25	 0,00677	35,25	   58,11	35,25	       1	
35,5	 0,00641	35,5	   55,25	35,5	       1	
35,75	 0,00603	35,75	   50,75	35,75	       1	
36	 0,00543	36	   48,37	36	       1	
36,25	 0,00489	36,25	   47,14	36,25	       1	
36,5	 0,00462	36,5	   47,71	36,5	       1	
36,75	 0,00445	36,75	   46,49	36,75	       1	
37	 0,00411	37	   44,97	37	       1	
37,25	 0,00375	37,25	   42,01	37,25	     0,9	
37,5	 0,00353	37,5	   42,38	37,5	       1	
37,75	 0,00344	37,75	   42,62	37,75	       1	
38	 0,00287	38	   40,31	38	       1	
38,25	 0,00251	38,25	   44,24	38,25	       1	
38,5	 0,00235	38,5	   44,29	38,5	     0,9	
38,75	 0,00225	38,75	   51,34	38,75	       1	
39	 0,00202	39	   53,64	39	     0,9	
39,25	 0,00203	39,25	   50,01	39,25	     0,9	
39,5	 0,00159	39,5	   61,53	39,5	     0,9	
39,75	 0,00162	39,75	   75,86	39,75	     0,9	
40	 0,00177	40	   87,41	40	     0,9	
40,25	  0,0021	40,25	   93,97	40,25	     0,9	
40,5	 0,00255	40,5	   92,73	40,5	       1	
40,75	 0,00275	40,75	   92,36	40,75	       1	
41	 0,00309	41	   90,91	41	       1	
41,25	 0,00337	41,25	   85,15	41,25	       1	
41,5	 0,00344	41,5	   79,22	41,5	       1	
41,75	 0,00354	41,75	   73,54	41,75	     0,9	
42	 0,00349	42	   68,09	42	     0,9	
42,25	 0,00353	42,25	   62,17	42,25	     0,9	
42,5	 0,00354	42,5	   55,81	42,5	     0,9	
42,75	 0,00334	42,75	   46,87	42,75	     0,9	
43	 0,00293	43	   37,39	43	     0,9	
43,25	  0,0025	43,25	   26,44	43,25	     0,8	
43,5	 0,00202	43,5	   24,15	43,5	     0,6	
43,75	 0,00149	43,75	   16,03	43,75	     0,5	
44	 0,00115	44	   12,31	44	     0,4	
44,25	0,000743	44,25	  -5,533	44,25	     0,2	
44,5	0,000377	44,5	  -35,98	44,5	       0	
44,75	0,000399	44,75	  -114,2	44,75	     0,1	
45	0,000876	45	  -144,5	45	     0,2	
45,25	 0,00122	45,25	  -163,4	45,25	     0,3	
45,5	 0,00183	45,5	  -165,6	45,5	     0,5	
45,75	 0,00249	45,75	  -178,3	45,75	     0,6	
46	  0,0028	46	   176,3	46	     0,6	
46,25	 0,00351	46,25	   168,3	46,25	     0,7	
46,5	 0,00372	46,5	   163,7	46,5	     0,7	
46,75	 0,00426	46,75	   161,6	46,75	     0,8	
47	 0,00485	47	   157,6	47	     0,8	
47,25	 0,00535	47,25	     153	47,25	     0,8	
47,5	 0,00593	47,5	   148,4	47,5	     0,9	
47,75	  0,0065	47,75	   143,3	47,75	     0,9	
48	 0,00704	48	   138,2	48	     0,9	
48,25	 0,00739	48,25	     132	48,25	     0,9	
48,5	 0,00769	48,5	   127,8	48,5	     0,9	
48,75	 0,00796	48,75	   124,4	48,75	     0,9	
49	 0,00844	49	   120,5	49	     0,9	
49,25	 0,00889	49,25	   115,7	49,25	       1	
49,5	 0,00925	49,5	   110,9	49,5	       1	
49,75	 0,00956	49,75	   105,6	49,75	       1	
50	 0,00983	50	   101,1	50	       1	
50,25	  0,0101	50,25	   96,76	50,25	       1	
50,5	  0,0103	50,5	   90,19	50,5	       1	
50,75	  0,0102	50,75	   84,56	50,75	       1	
51	  0,0101	51	    79,6	51	       1	
51,25	  0,0097	51,25	   74,39	51,25	       1	
51,5	 0,00949	51,5	   70,93	51,5	       1	
51,75	 0,00924	51,75	   65,62	51,75	       1	
52	 0,00869	52	   62,63	52	       1	
52,25	 0,00822	52,25	   60,79	52,25	       1	
52,5	  0,0081	52,5	    57,9	52,5	       1	
52,75	 0,00768	52,75	   54,14	52,75	       1	
53	 0,00706	53	   51,84	53	       1	
53,25	 0,00652	53,25	   50,59	53,25	     0,9	
53,5	 0,00609	53,5	   52,84	53,5	     0,9	
53,75	 0,00593	53,75	   53,29	53,75	     0,9	
54	 0,00569	54	   54,26	54	     0,9	
54,25	 0,00566	54,25	   54,65	54,25	       1	
54,5	 0,00541	54,5	   54,75	54,5	       1	
54,75	  0,0053	54,75	   56,35	54,75	       1	
55	 0,00526	55	      55	55	       1	
55,25	 0,00501	55,25	   57,52	55,25	       1	
55,5	 0,00507	55,5	   59,56	55,5	       1	
55,75	 0,00498	55,75	   59,94	55,75	       1	
56	 0,00496	56	   65,55	56	       1	
56,25	 0,00532	56,25	   67,84	56,25	       1	
56,5	 0,00577	56,5	   66,92	56,5	       1	
56,75	 0,00607	56,75	   62,31	56,75	       1	
57	 0,00606	57	   57,35	57	       1	
57,25	  0,0057	57,25	   56,38	57,25	       1	
57,5	 0,00554	57,5	   53,93	57,5	       1	
57,75	 0,00524	57,75	   54,68	57,75	       1	
58	  0,0052	58	   55,33	58	       1	
58,25	 0,00509	58,25	   53,66	58,25	       1	
58,5	 0,00474	58,5	    54,1	58,5	     0,9	
58,75	 0,00445	58,75	   56,85	58,75	     0,9	
59	 0,00416	59	   60,95	59	     0,9	
59,25	 0,00412	59,25	   68,89	59,25	     0,8	
59,5	 0,00435	59,5	   74,38	59,5	     0,8	
59,75	 0,00462	59,75	   79,29	59,75	     0,9	
60	 0,00516	60	   82,22	60	     0,9	
60,25	 0,00588	60,25	   81,65	60,25	     0,9	
60,5	 0,00635	60,5	   80,74	60,5	       1	
60,75	 0,00684	60,75	   78,22	60,75	       1	
61	 0,00701	61	    76,7	61	       1	
61,25	 0,00745	61,25	   74,68	61,25	       1	
61,5	 0,00783	61,5	   71,91	61,5	       1	
61,75	 0,00796	61,75	   69,99	61,75	       1	
62	 0,00817	62	   68,16	62	       1	
62,25	 0,00819	62,25	   66,01	62,25	       1	
62,5	 0,00841	62,5	    66,1	62,5	       1	
62,75	 0,00861	62,75	   62,58	62,75	       1	
63	 0,00868	63	   62,55	63	       1	
63,25	 0,00915	63,25	   60,71	63,25	       1	
63,5	  0,0094	63,5	   58,36	63,5	       1	
63,75	 0,00961	63,75	   55,29	63,75	       1	
64	 0,00957	64	   51,59	64	       1	
64,25	 0,00928	64,25	   49,11	64,25	       1	
64,5	 0,00906	64,5	   48,12	64,5	       1	
64,75	 0,00888	64,75	   46,71	64,75	       1	
65	 0,00865	65	   47,36	65	       1	
65,25	 0,00867	65,25	   48,15	65,25	       1	
65,5	 0,00879	65,5	   48,18	65,5	       1	
65,75	 0,00909	65,75	   48,34	65,75	       1	
66	 0,00925	66	   47,44	66	       1	
66,25	 0,00933	66,25	   46,87	66,25	       1	
66,5	 0,00957	66,5	   46,45	66,5	       1	
66,75	 0,00975	66,75	   45,78	66,75	       1	
67	    0,01	67	   44,55	67	       1	
67,25	  0,0105	67,25	   42,33	67,25	       1	
67,5	  0,0104	67,5	   40,64	67,5	       1	
67,75	  0,0106	67,75	   40,05	67,75	       1	
68	  0,0108	68	   38,49	68	       1	
68,25	  0,0109	68,25	    36,7	68,25	       1	
68,5	  0,0112	68,5	   35,39	68,5	       1	
68,75	  0,0114	68,75	   32,96	68,75	       1	
69	  0,0115	69	   31,45	69	       1	
69,25	  0,0117	69,25	   27,91	69,25	       1	
69,5	  0,0114	69,5	   25,69	69,5	       1	
69,75	  0,0114	69,75	   24,41	69,75	       1	
70	  0,0114	70	   22,06	70	       1	
70,25	  0,0112	70,25	   21,49	70,25	       1	
70,5	  0,0114	70,5	   20,26	70,5	       1	
70,75	  0,0112	70,75	   18,59	70,75	       1	
71	  0,0112	71	   17,87	71	       1	
71,25	  0,0113	71,25	   16,81	71,25	       1	
71,5	  0,0115	71,5	   14,59	71,5	       1	
71,75	  0,0116	71,75	   12,63	71,75	       1	
72	  0,0116	72	   10,35	72	       1	
72,25	  0,0115	72,25	   8,789	72,25	       1	
72,5	  0,0116	72,5	   5,897	72,5	       1	
72,75	  0,0112	72,75	   3,324	72,75	       1	
73	   0,011	73	   1,764	73	       1	
73,25	  0,0107	73,25	  0,8938	73,25	       1	
73,5	  0,0105	73,5	  0,2305	73,5	       1	
73,75	  0,0105	73,75	-0,09431	73,75	       1	
74	  0,0104	74	  -1,984	74	       1	
74,25	  0,0105	74,25	  -2,352	74,25	       1	
74,5	  0,0105	74,5	  -4,044	74,5	       1	
74,75	  0,0105	74,75	  -5,729	74,75	       1	
75	  0,0105	75	  -7,887	75	       1	
75,25	  0,0103	75,25	  -10,76	75,25	       1	
75,5	  0,0102	75,5	  -12,65	75,5	       1	
75,75	  0,0101	75,75	  -15,13	75,75	       1	
76	 0,00961	76	  -18,89	76	     0,9	
76,25	 0,00929	76,25	  -20,26	76,25	     0,9	
76,5	 0,00884	76,5	  -22,93	76,5	     0,9	
76,75	 0,00825	76,75	  -22,59	76,75	     0,9	
77	 0,00791	77	  -22,86	77	     0,9	
77,25	 0,00751	77,25	  -23,26	77,25	     0,9	
77,5	 0,00722	77,5	   -21,6	77,5	     0,9	
77,75	 0,00708	77,75	  -20,98	77,75	     0,9	
78	 0,00693	78	  -20,65	78	     0,9	
78,25	 0,00701	78,25	  -20,79	78,25	     0,9	
78,5	 0,00684	78,5	  -22,71	78,5	     0,9	
78,75	 0,00651	78,75	  -22,34	78,75	       1	
79	 0,00634	79	  -24,29	79	       1	
79,25	 0,00598	79,25	  -25,71	79,25	       1	
79,5	 0,00546	79,5	  -25,91	79,5	       1	
79,75	 0,00501	79,75	  -25,35	79,75	       1	
80	 0,00464	80	   -21,3	80	       1	
80,25	  0,0044	80,25	  -17,64	80,25	       1	
80,5	 0,00409	80,5	  -14,32	80,5	       1	
80,75	 0,00404	80,75	  -5,992	80,75	     0,9	
81	 0,00414	81	  -1,615	81	     0,9	
81,25	 0,00402	81,25	   4,462	81,25	     0,9	
81,5	 0,00435	81,5	   9,049	81,5	     0,9	
81,75	 0,00456	81,75	   10,99	81,75	     0,9	
82	 0,00473	82	   14,77	82	     0,9	
82,25	 0,00514	82,25	   15,78	82,25	     0,9	
82,5	  0,0053	82,5	   17,61	82,5	     0,9	
82,75	 0,00561	82,75	   20,38	82,75	     0,9	
83	 0,00587	83	   22,15	83	       1	
83,25	  0,0062	83,25	   24,61	83,25	     0,9	
83,5	 0,00682	83,5	   24,23	83,5	     0,9	
83,75	 0,00705	83,75	   24,58	83,75	       1	
84	 0,00769	84	    24,8	84	       1	
84,25	 0,00823	84,25	   24,06	84,25	       1	
84,5	 0,00872	84,5	   23,25	84,5	       1	
84,75	 0,00936	84,75	   21,33	84,75	       1	
85	 0,00973	85	    18,2	85	       1	
85,25	  0,0101	85,25	   16,78	85,25	       1	
85,5	  0,0104	85,5	    14,7	85,5	       1	
85,75	  0,0108	85,75	   13,18	85,75	       1	
86	  0,0112	86	   10,93	86	       1	
86,25	  0,0114	86,25	    9,49	86,25	       1	
86,5	  0,0118	86,5	   7,464	86,5	       1	
86,75	  0,0123	86,75	   4,656	86,75	       1	
87	  0,0124	87	   1,613	87	       1	
87,25	  0,0126	87,25	 -0,5848	87,25	       1	
87,5	  0,0126	87,5	   -3,73	87,5	       1	
87,75	  0,0126	87,75	  -4,804	87,75	       1	
88	  0,0126	88	  -7,185	88	       1	
88,25	  0,0126	88,25	  -8,846	88,25	       1	
88,5	  0,0126	88,5	  -9,884	88,5	       1	
88,75	  0,0126	88,75	  -12,11	88,75	       1	
89	  0,0126	89	  -12,97	89	       1	
89,25	  0,0126	89,25	  -14,03	89,25	       1	
89,5	  0,0124	89,5	  -16,08	89,5	       1	
89,75	  0,0123	89,75	  -15,64	89,75	       1	
90	  0,0124	90	  -16,75	90	       1	
90,25	  0,0124	90,25	  -17,51	90,25	       1	
90,5	  0,0125	90,5	   -18,1	90,5	       1	
90,75	  0,0127	90,75	  -18,95	90,75	       1	
91	  0,0126	91	  -18,93	91	       1	
91,25	  0,0128	91,25	  -19,96	91,25	       1	
91,5	  0,0128	91,5	  -19,74	91,5	       1	
91,75	  0,0131	91,75	  -19,37	91,75	       1	
92	  0,0135	92	  -20,09	92	       1	
92,25	  0,0138	92,25	  -20,31	92,25	       1	
92,5	  0,0145	92,5	  -21,94	92,5	       1	
92,75	  0,0147	92,75	  -23,75	92,75	       1	
93	  0,0151	93	  -24,79	93	       1	
93,25	  0,0154	93,25	  -26,56	93,25	       1	
93,5	  0,0157	93,5	  -28,34	93,5	       1	
93,75	  0,0161	93,75	  -29,59	93,75	       1	
94	  0,0163	94	  -31,75	94	       1	
94,25	  0,0169	94,25	  -33,21	94,25	       1	
94,5	  0,0173	94,5	  -35,53	94,5	       1	
94,75	  0,0176	94,75	  -38,46	94,75	       1	
95	  0,0181	95	  -40,74	95	       1	
95,25	  0,0183	95,25	   -43,7	95,25	       1	
95,5	  0,0187	95,5	  -46,73	95,5	       1	
95,75	  0,0189	95,75	  -49,87	95,75	       1	
96	  0,0191	96	  -53,74	96	       1	
96,25	  0,0191	96,25	  -57,01	96,25	       1	
96,5	  0,0189	96,5	  -60,21	96,5	       1	
96,75	  0,0186	96,75	  -63,81	96,75	       1	
97	  0,0186	97	  -66,89	97	       1	
97,25	   0,018	97,25	  -70,64	97,25	       1	
97,5	  0,0177	97,5	  -73,93	97,5	       1	
97,75	  0,0172	97,75	   -76,7	97,75	       1	
98	  0,0166	98	  -79,97	98	       1	
98,25	  0,0161	98,25	  -82,96	98,25	       1	
98,5	  0,0154	98,5	  -85,62	98,5	       1	
98,75	  0,0144	98,75	   -87,6	98,75	       1	
99	   0,014	99	  -89,46	99	       1	
99,25	  0,0131	99,25	  -90,45	99,25	       1	
99,5	  0,0125	99,5	  -91,25	99,5	       1	
99,75	  0,0121	99,75	  -92,07	99,75	       1	
100	  0,0113	100	  -92,53	100	       1	
100,25	  0,0109	100,25	  -92,33	100,25	       1	
100,5	  0,0105	100,5	  -91,73	100,5	       1	
100,75	 0,00998	100,75	  -92,47	100,75	       1	
101	 0,00974	101	  -91,52	101	       1	
101,25	 0,00932	101,25	  -90,06	101,25	       1	
101,5	 0,00904	101,5	  -89,04	101,5	       1	
101,75	 0,00888	101,75	  -87,45	101,75	       1	
102	 0,00876	102	  -84,74	102	     0,9	
102,25	 0,00884	102,25	  -83,72	102,25	     0,9	
102,5	 0,00897	102,5	  -82,85	102,5	     0,9	
102,75	 0,00917	102,75	  -80,65	102,75	     0,9	
103	  0,0094	103	  -81,14	103	     0,9	
103,25	 0,00959	103,25	   -80,5	103,25	       1	
103,5	 0,00972	103,5	  -80,74	103,5	       1	
103,75	    0,01	103,75	  -81,71	103,75	       1	
104	  0,0102	104	  -82,17	104	       1	
104,25	  0,0105	104,25	  -84,43	104,25	       1	
104,5	  0,0105	104,5	  -84,95	104,5	       1	
104,75	  0,0106	104,75	  -85,97	104,75	       1	
105	  0,0107	105	  -87,65	105	       1	
105,25	  0,0107	105,25	  -88,33	105,25	       1	
105,5	  0,0108	105,5	  -89,97	105,5	       1	
105,75	  0,0108	105,75	  -90,51	105,75	       1	
106	   0,011	106	  -91,88	106	       1	
106,25	   0,011	106,25	  -93,22	106,25	       1	
106,5	  0,0112	106,5	  -94,23	106,5	       1	
106,75	  0,0113	106,75	  -96,54	106,75	       1	
107	  0,0114	107	  -98,13	107	       1	
107,25	  0,0115	107,25	  -100,6	107,25	       1	
107,5	  0,0115	107,5	  -102,1	107,5	       1	
107,75	  0,0114	107,75	  -104,4	107,75	       1	
108	  0,0114	108	  -106,2	108	       1	
108,25	  0,0113	108,25	  -108,6	108,25	       1	
108,5	  0,0113	108,5	  -110,9	108,5	       1	
108,75	  0,0112	108,75	  -112,7	108,75	       1	
109	  0,0109	109	  -115,1	109	       1	
109,25	  0,0107	109,25	  -117,2	109,25	       1	
109,5	  0,0105	109,5	  -118,4	109,5	       1	
109,75	  0,0102	109,75	  -120,6	109,75	       1	
110	 0,00993	110	    -121	110	       1	
110,25	 0,00988	110,25	  -122,1	110,25	       1	
110,5	 0,00985	110,5	  -123,4	110,5	       1	
110,75	 0,00972	110,75	  -124,5	110,75	       1	
111	 0,00958	111	  -126,4	111	       1	
111,25	 0,00945	111,25	  -127,1	111,25	       1	
111,5	 0,00924	111,5	  -129,6	111,5	       1	
111,75	 0,00912	111,75	    -131	111,75	       1	
112	 0,00895	112	  -132,3	112	       1	
112,25	 0,00876	112,25	  -133,8	112,25	       1	
112,5	  0,0086	112,5	  -135,4	112,5	       1	
112,75	 0,00836	112,75	  -136,7	112,75	       1	
113	 0,00813	113	  -137,5	113	       1	
113,25	 0,00803	113,25	    -139	113,25	       1	
113,5	 0,00779	113,5	  -139,3	113,5	       1	
113,75	 0,00772	113,75	  -140,6	113,75	       1	
114	  0,0076	114	    -141	114	       1	
114,25	 0,00749	114,25	  -141,7	114,25	       1	
114,5	 0,00727	114,5	  -143,7	114,5	       1	
114,75	 0,00728	114,75	  -143,9	114,75	       1	
115	 0,00711	115	  -145,5	115	       1	
115,25	 0,00711	115,25	  -147,6	115,25	       1	
115,5	 0,00691	115,5	  -149,2	115,5	       1	
115,75	 0,00657	115,75	  -150,8	115,75	       1	
116	 0,00639	116	  -150,4	116	       1	
116,25	 0,00614	116,25	  -151,3	116,25	       1	
116,5	 0,00601	116,5	  -151,2	116,5	       1	
116,75	 0,00596	116,75	  -150,9	116,75	       1	
117	 0,00594	117	  -150,7	117	       1	
117,25	 0,00597	117,25	  -152,3	117,25	     0,9	
117,5	 0,00587	117,5	  -151,3	117,5	     0,9	
117,75	 0,00581	117,75	  -152,2	117,75	     0,9	
118	 0,00591	118	  -153,1	118	     0,9	
118,25	   0,006	118,25	  -153,6	118,25	     0,9	
118,5	 0,00612	118,5	  -155,9	118,5	       1	
118,75	 0,00623	118,75	  -157,5	118,75	       1	
119	 0,00617	119	  -159,7	119	       1	
119,25	 0,00611	119,25	  -162,8	119,25	       1	
119,5	 0,00619	119,5	  -164,7	119,5	       1	
119,75	 0,00612	119,75	  -167,9	119,75	       1	
120	 0,00614	120	  -170,9	120	       1	
120,25	 0,00606	120,25	  -173,3	120,25	       1	
120,5	 0,00594	120,5	  -177,4	120,5	       1	
120,75	 0,00602	120,75	     179	120,75	       1	
121	 0,00584	121	   176,4	121	       1	
121,25	 0,00585	121,25	   171,7	121,25	       1	
121,5	 0,00578	121,5	   167,2	121,5	       1	
121,75	 0,00549	121,75	   161,8	121,75	       1	
122	 0,00534	122	   157,6	122	       1	
122,25	 0,00522	122,25	   152,9	122,25	       1	
122,5	 0,00494	122,5	   146,6	122,5	       1	
122,75	 0,00452	122,75	   141,4	122,75	       1	
123	 0,00437	123	   134,5	123	       1	
123,25	 0,00395	123,25	     128	123,25	       1	
123,5	 0,00367	123,5	   122,2	123,5	       1	
123,75	 0,00335	123,75	   117,7	123,75	       1	
124	 0,00294	124	   111,5	124	     0,9	
124,25	  0,0027	124,25	   108,4	124,25	     0,9	
124,5	 0,00249	124,5	     104	124,5	     0,9	
124,75	 0,00234	124,75	   98,93	124,75	     0,8	
125	 0,00224	125	   93,75	125	     0,8	
125,25	 0,00206	125,25	   83,53	125,25	     0,8	
125,5	 0,00202	125,5	   75,24	125,5	     0,8	
125,75	 0,00198	125,75	   59,92	125,75	     0,8	
126	 0,00197	126	   47,82	126	     0,8	
126,25	 0,00195	126,25	   33,18	126,25	     0,8	
126,5	 0,00183	126,5	   17,87	126,5	     0,8	
126,75	 0,00201	126,75	   3,254	126,75	     0,9	
127	 0,00198	127	  -10,54	127	     0,9	
127,25	 0,00208	127,25	  -22,81	127,25	     0,9	
127,5	 0,00209	127,5	  -36,51	127,5	     0,9	
127,75	 0,00209	127,75	  -45,79	127,75	     0,9	
128	 0,00215	128	  -54,82	128	     0,9	
128,25	 0,00199	128,25	  -66,14	128,25	     0,9	
128,5	 0,00202	128,5	  -68,75	128,5	     0,8	
128,75	 0,00199	128,75	  -71,23	128,75	     0,8	
129	 0,00202	129	  -74,46	129	     0,7	
129,25	 0,00204	129,25	  -79,15	129,25	     0,7	
129,5	   0,002	129,5	   -79,2	129,5	     0,7	
