Frequency (Hz) - Wvfm 0->Plot 0	Magnitude (response/impact) - Wvfm 0->Plot 0	Frequency (Hz) - Wvfm 1->Plot 0	Phase (deg) - Wvfm 1->Plot 0	Frequency (Hz) - Wvfm 2->Plot 0	Coherence - Wvfm 2->Plot 0	
13,75	  0,0261	13,75	  -66,66	13,75	     0,2	
14	  0,0313	14	   116,3	14	     0,2	
14,25	  0,0097	14,25	   118,2	14,25	     0,2	
14,5	 0,00523	14,5	   124,4	14,5	     0,2	
14,75	  0,0039	14,75	   126,3	14,75	     0,2	
15	  0,0037	15	   144,5	15	     0,3	
15,25	 0,00301	15,25	   122,6	15,25	     0,3	
15,5	 0,00194	15,5	   137,2	15,5	     0,2	
15,75	 0,00181	15,75	     127	15,75	     0,2	
16	0,000944	16	   97,29	16	     0,1	
16,25	  0,0021	16,25	   150,4	16,25	     0,3	
16,5	 0,00141	16,5	   129,3	16,5	     0,2	
16,75	 0,00164	16,75	   171,5	16,75	     0,3	
17	 0,00185	17	   148,7	17	     0,4	
17,25	 0,00167	17,25	   142,1	17,25	     0,4	
17,5	 0,00234	17,5	   144,8	17,5	     0,5	
17,75	 0,00224	17,75	   162,1	17,75	     0,4	
18	 0,00313	18	   146,2	18	     0,4	
18,25	 0,00465	18,25	     148	18,25	     0,5	
18,5	  0,0631	18,5	   144,4	18,5	     0,4	
18,75	 0,00408	18,75	  -40,98	18,75	     0,4	
19	 0,00157	19	  -63,31	19	     0,3	
19,25	0,000482	19,25	   24,48	19,25	     0,1	
19,5	 0,00054	19,5	  -11,57	19,5	     0,1	
19,75	 0,00067	19,75	    -154	19,75	     0,1	
20	 0,00105	20	  -175,4	20	     0,2	
20,25	 0,00102	20,25	  -83,66	20,25	     0,3	
20,5	 0,00118	20,5	  -176,8	20,5	     0,2	
20,75	0,000555	20,75	   163,8	20,75	       0	
21	 0,00204	21	    -176	21	     0,5	
21,25	 0,00116	21,25	  -170,6	21,25	     0,1	
21,5	 0,00193	21,5	     173	21,5	     0,2	
21,75	  0,0023	21,75	   174,1	21,75	     0,3	
22	 0,00315	22	     179	22	     0,2	
22,25	 0,00365	22,25	   156,6	22,25	     0,2	
22,5	 0,00424	22,5	   168,2	22,5	     0,2	
22,75	 0,00731	22,75	   174,6	22,75	     0,2	
23	  0,0208	23	   169,6	23	     0,2	
23,25	  0,0276	23,25	  -11,99	23,25	     0,2	
23,5	 0,00813	23,5	  -9,517	23,5	     0,2	
23,75	 0,00473	23,75	  -16,42	23,75	     0,2	
24	 0,00332	24	  -18,72	24	     0,1	
24,25	 0,00252	24,25	   4,378	24,25	     0,1	
24,5	 0,00246	24,5	  -9,505	24,5	     0,2	
24,75	  0,0011	24,75	  -26,52	24,75	       0	
25	  0,0019	25	   5,796	25	     0,2	
25,25	  0,0013	25,25	   15,35	25,25	     0,1	
25,5	0,000864	25,5	  -4,866	25,5	       0	
25,75	 0,00124	25,75	   -68,6	25,75	     0,2	
26	0,000511	26	   2,522	26	       0	
26,25	0,000375	26,25	   30,58	26,25	       0	
26,5	 0,00041	26,5	   124,8	26,5	     0,1	
26,75	0,000508	26,75	    61,9	26,75	       0	
27	0,000333	27	   40,53	27	       0	
27,25	 0,00244	27,25	   106,1	27,25	     0,4	
27,5	   0,003	27,5	   108,2	27,5	     0,2	
27,75	  0,0423	27,75	   105,6	27,75	     0,2	
28	 0,00483	28	  -76,69	28	     0,1	
28,25	 0,00323	28,25	  -87,86	28,25	     0,2	
28,5	 0,00145	28,5	   -75,5	28,5	     0,1	
28,75	 0,00221	28,75	  -88,31	28,75	     0,2	
29	 0,00127	29	  -115,2	29	     0,1	
29,25	 0,00186	29,25	  -104,6	29,25	     0,1	
29,5	 0,00144	29,5	  -121,6	29,5	     0,1	
29,75	 0,00126	29,75	  -107,1	29,75	     0,1	
30	 0,00148	30	  -136,2	30	     0,1	
30,25	 0,00151	30,25	  -127,8	30,25	     0,1	
30,5	 0,00161	30,5	  -120,3	30,5	     0,1	
30,75	 0,00199	30,75	  -124,1	30,75	     0,2	
31	 0,00241	31	  -151,4	31	     0,2	
31,25	 0,00248	31,25	  -141,5	31,25	     0,2	
31,5	 0,00418	31,5	  -149,2	31,5	     0,2	
31,75	 0,00544	31,75	  -156,7	31,75	     0,2	
32	 0,00969	32	    -156	32	     0,3	
32,25	  0,0272	32,25	  -154,2	32,25	     0,3	
32,5	  0,0438	32,5	   23,72	32,5	     0,4	
32,75	  0,0127	32,75	   20,42	32,75	     0,4	
33	 0,00767	33	   19,44	33	     0,4	
33,25	 0,00521	33,25	   20,93	33,25	     0,4	
33,5	 0,00454	33,5	   25,59	33,5	     0,5	
33,75	 0,00384	33,75	   12,13	33,75	     0,4	
34	 0,00314	34	   19,93	34	     0,3	
34,25	 0,00431	34,25	   16,58	34,25	     0,5	
34,5	 0,00281	34,5	   4,784	34,5	     0,4	
34,75	 0,00327	34,75	   13,47	34,75	     0,4	
35	 0,00232	35	   3,956	35	     0,3	
35,25	 0,00273	35,25	   20,52	35,25	     0,3	
35,5	 0,00257	35,5	   4,767	35,5	     0,3	
35,75	 0,00295	35,75	  -5,348	35,75	     0,3	
36	 0,00177	36	   1,713	36	     0,1	
36,25	 0,00297	36,25	   7,417	36,25	     0,2	
36,5	 0,00334	36,5	   14,43	36,5	     0,2	
36,75	 0,00556	36,75	   12,59	36,75	     0,2	
37	   0,036	37	   15,87	37	     0,1	
37,25	 0,00439	37,25	  -165,5	37,25	     0,1	
37,5	 0,00165	37,5	  -160,7	37,5	     0,1	
37,75	0,000931	37,75	  -137,3	37,75	     0,1	
38	0,000235	38	  -113,2	38	       0	
38,25	0,000279	38,25	  -75,02	38,25	       0	
38,5	0,000664	38,5	  -157,7	38,5	     0,1	
38,75	0,000435	38,75	   89,35	38,75	       0	
39	0,000547	39	   44,28	39	       0	
39,25	0,000474	39,25	  -169,1	39,25	       0	
39,5	0,000533	39,5	   -98,2	39,5	       0	
39,75	 0,00115	39,75	  -121,6	39,75	     0,1	
40	 0,00038	40	  -154,5	40	       0	
40,25	 0,00074	40,25	  -108,1	40,25	       0	
40,5	0,000797	40,5	  -105,2	40,5	       0	
40,75	 0,00243	40,75	  -131,3	40,75	     0,1	
41	 0,00227	41	  -152,4	41	     0,1	
41,25	 0,00376	41,25	  -145,1	41,25	       0	
41,5	   0,012	41,5	  -143,3	41,5	     0,1	
41,75	   0,023	41,75	   33,75	41,75	     0,1	
42	 0,00583	42	   31,94	42	     0,1	
42,25	  0,0033	42,25	    33,3	42,25	     0,1	
42,5	 0,00297	42,5	   25,83	42,5	     0,1	
42,75	 0,00245	42,75	    38,2	42,75	     0,1	
43	 0,00206	43	   41,12	43	     0,2	
43,25	 0,00168	43,25	   18,63	43,25	     0,2	
43,5	 0,00147	43,5	   42,54	43,5	     0,1	
43,75	 0,00106	43,75	   12,44	43,75	     0,1	
44	 0,00166	44	   53,14	44	     0,2	
44,25	0,000654	44,25	   31,22	44,25	     0,1	
44,5	 0,00054	44,5	   14,06	44,5	       0	
44,75	0,000927	44,75	   72,84	44,75	     0,2	
45	0,000633	45	   99,89	45	       0	
45,25	 0,00154	45,25	   107,5	45,25	     0,4	
45,5	  0,0025	45,5	     128	45,5	     0,4	
45,75	 0,00378	45,75	     130	45,75	     0,5	
46	  0,0083	46	   135,4	46	     0,6	
46,25	  0,0673	46,25	   139,8	46,25	     0,7	
46,5	  0,0157	46,5	  -35,35	46,5	     0,8	
46,75	 0,00787	46,75	  -34,85	46,75	     0,7	
47	 0,00523	47	  -26,91	47	     0,7	
47,25	 0,00504	47,25	  -20,89	47,25	     0,8	
47,5	 0,00555	47,5	  -25,79	47,5	     0,8	
47,75	 0,00524	47,75	  -35,46	47,75	     0,9	
48	 0,00416	48	  -28,09	48	     0,8	
48,25	 0,00423	48,25	  -22,01	48,25	     0,8	
48,5	 0,00422	48,5	  -27,14	48,5	     0,9	
48,75	 0,00433	48,75	  -22,47	48,75	     0,7	
49	 0,00455	49	  -30,15	49	     0,8	
49,25	 0,00524	49,25	  -35,85	49,25	     0,9	
49,5	 0,00631	49,5	   -30,6	49,5	     0,9	
49,75	 0,00753	49,75	   -39,9	49,75	     0,9	
50	 0,00839	50	  -37,56	50	     0,9	
50,25	  0,0108	50,25	  -33,57	50,25	     0,9	
50,5	  0,0168	50,5	  -34,03	50,5	     0,9	
50,75	   0,041	50,75	  -34,13	50,75	     0,9	
51	  0,0849	51	   144,7	51	       1	
51,25	  0,0201	51,25	   145,6	51,25	       1	
51,5	  0,0111	51,5	   138,6	51,5	     0,9	
51,75	 0,00701	51,75	   148,6	51,75	     0,9	
52	 0,00564	52	   140,4	52	     0,9	
52,25	 0,00523	52,25	   144,7	52,25	     0,9	
52,5	 0,00383	52,5	   150,3	52,5	     0,7	
52,75	 0,00327	52,75	   147,5	52,75	     0,7	
53	 0,00305	53	     118	53	     0,9	
53,25	 0,00226	53,25	   135,6	53,25	     0,6	
53,5	 0,00225	53,5	   151,8	53,5	     0,9	
53,75	 0,00255	53,75	   156,2	53,75	     0,5	
54	 0,00215	54	    -180	54	     0,4	
54,25	 0,00235	54,25	  -165,9	54,25	     0,3	
54,5	 0,00171	54,5	   178,1	54,5	     0,2	
54,75	 0,00213	54,75	  -125,9	54,75	     0,2	
55	  0,0032	55	  -137,2	55	     0,2	
55,25	 0,00676	55,25	    -120	55,25	     0,2	
55,5	  0,0521	55,5	  -110,4	55,5	     0,3	
55,75	   0,015	55,75	   73,95	55,75	     0,4	
56	 0,00746	56	   77,03	56	     0,5	
56,25	 0,00537	56,25	   84,17	56,25	     0,5	
56,5	 0,00507	56,5	   82,31	56,5	     0,6	
56,75	  0,0046	56,75	   89,35	56,75	     0,6	
57	 0,00389	57	   88,99	57	     0,4	
57,25	 0,00422	57,25	   92,99	57,25	     0,7	
57,5	 0,00318	57,5	   83,54	57,5	     0,5	
57,75	 0,00406	57,75	   77,04	57,75	     0,6	
58	 0,00417	58	   97,72	58	     0,6	
58,25	 0,00496	58,25	   89,36	58,25	     0,8	
58,5	 0,00414	58,5	   88,84	58,5	     0,6	
58,75	 0,00451	58,75	   87,14	58,75	     0,5	
59	 0,00592	59	   87,46	59	     0,6	
59,25	 0,00658	59,25	   82,92	59,25	     0,6	
59,5	 0,00922	59,5	    89,8	59,5	     0,6	
59,75	  0,0161	59,75	   88,88	59,75	     0,7	
60	   0,108	60	   100,5	60	     0,8	
60,25	  0,0131	60,25	  -61,07	60,25	       0	
60,5	 0,00648	60,5	  -78,51	60,5	     0,1	
60,75	 0,00349	60,75	  -84,56	60,75	     0,1	
61	 0,00276	61	  -75,86	61	     0,2	
61,25	 0,00221	61,25	  -73,85	61,25	     0,1	
61,5	 0,00146	61,5	  -71,55	61,5	     0,1	
61,75	0,000529	61,75	  -47,68	61,75	       0	
62	0,000183	62	  -61,03	62	       0	
62,25	 0,00093	62,25	    44,6	62,25	     0,1	
62,5	0,000656	62,5	  -15,49	62,5	       0	
62,75	 0,00123	62,75	    48,8	62,75	     0,1	
63	 0,00155	63	   42,78	63	     0,1	
63,25	0,000975	63,25	   54,67	63,25	     0,1	
63,5	   0,002	63,5	   71,73	63,5	     0,1	
63,75	 0,00198	63,75	   77,48	63,75	     0,1	
64	 0,00335	64	    69,8	64	     0,2	
64,25	 0,00461	64,25	   74,71	64,25	     0,3	
64,5	  0,0101	64,5	   66,29	64,5	     0,3	
64,75	  0,0554	64,75	   67,93	64,75	     0,3	
65	  0,0174	65	  -108,9	65	     0,4	
65,25	 0,00826	65,25	  -116,6	65,25	     0,4	
65,5	 0,00589	65,5	  -115,8	65,5	     0,5	
65,75	 0,00429	65,75	  -103,8	65,75	     0,4	
66	 0,00309	66	    -117	66	     0,4	
66,25	 0,00359	66,25	  -122,1	66,25	     0,6	
66,5	 0,00278	66,5	  -123,4	66,5	     0,4	
66,75	 0,00318	66,75	  -115,8	66,75	     0,6	
67	 0,00286	67	  -131,3	67	     0,6	
67,25	 0,00263	67,25	  -119,3	67,25	     0,6	
67,5	 0,00298	67,5	  -111,7	67,5	     0,4	
67,75	 0,00293	67,75	  -138,1	67,75	     0,5	
68	 0,00258	68	    -137	68	     0,5	
68,25	 0,00367	68,25	  -130,8	68,25	     0,5	
68,5	 0,00436	68,5	  -135,6	68,5	     0,5	
68,75	 0,00487	68,75	  -145,8	68,75	     0,5	
69	 0,00714	69	  -135,4	69	     0,4	
69,25	  0,0182	69,25	  -142,4	69,25	     0,4	
69,5	  0,0529	69,5	   33,71	69,5	     0,4	
69,75	  0,0106	69,75	   28,47	69,75	     0,4	
70	 0,00616	70	   28,26	70	     0,4	
70,25	 0,00336	70,25	   30,56	70,25	     0,3	
70,5	 0,00241	70,5	   19,79	70,5	     0,3	
70,75	  0,0021	70,75	   21,93	70,75	     0,2	
71	 0,00217	71	   25,79	71	     0,3	
71,25	 0,00216	71,25	   12,77	71,25	     0,3	
71,5	 0,00146	71,5	   4,201	71,5	     0,1	
71,75	 0,00175	71,75	   10,39	71,75	     0,4	
72	 0,00165	72	  -24,84	72	     0,2	
72,25	 0,00212	72,25	  -36,65	72,25	     0,2	
72,5	 0,00103	72,5	  -57,52	72,5	       0	
72,75	 0,00146	72,75	   -14,9	72,75	     0,1	
73	 0,00151	73	  -40,95	73	     0,1	
73,25	 0,00363	73,25	  -54,99	73,25	     0,2	
73,5	 0,00464	73,5	   -61,6	73,5	     0,2	
73,75	 0,00762	73,75	  -63,66	73,75	     0,1	
74	  0,0423	74	  -71,37	74	     0,2	
74,25	  0,0163	74,25	   102,9	74,25	     0,2	
74,5	 0,00745	74,5	   100,2	74,5	     0,2	
74,75	 0,00536	74,75	   89,22	74,75	     0,2	
75	 0,00459	75	    91,1	75	     0,3	
75,25	  0,0027	75,25	   84,68	75,25	     0,2	
75,5	 0,00275	75,5	   93,36	75,5	     0,2	
75,75	  0,0028	75,75	   87,19	75,75	     0,2	
76	 0,00247	76	   82,81	76	     0,2	
76,25	 0,00276	76,25	    79,6	76,25	     0,3	
76,5	 0,00258	76,5	   82,38	76,5	     0,3	
76,75	 0,00209	76,75	    63,2	76,75	     0,3	
77	 0,00172	77	   73,92	77	     0,1	
77,25	 0,00257	77,25	   49,93	77,25	     0,2	
77,5	 0,00312	77,5	   59,59	77,5	     0,3	
77,75	 0,00263	77,75	   74,17	77,75	     0,2	
78	   0,004	78	   60,92	78	     0,3	
78,25	 0,00585	78,25	   50,74	78,25	     0,3	
78,5	  0,0124	78,5	   43,04	78,5	     0,3	
78,75	  0,0412	78,75	  -142,1	78,75	     0,2	
79	 0,00684	79	  -147,2	79	     0,2	
79,25	 0,00387	79,25	    -170	79,25	     0,2	
79,5	 0,00264	79,5	   179,3	79,5	     0,2	
79,75	   0,002	79,75	  -168,9	79,75	     0,1	
80	 0,00206	80	   160,4	80	     0,2	
80,25	 0,00259	80,25	   168,3	80,25	     0,3	
80,5	 0,00208	80,5	   164,6	80,5	     0,2	
80,75	 0,00299	80,75	  -176,6	80,75	     0,3	
81	 0,00241	81	   160,5	81	     0,3	
81,25	 0,00312	81,25	   138,4	81,25	     0,3	
81,5	 0,00291	81,5	   137,1	81,5	     0,2	
81,75	 0,00393	81,75	   159,6	81,75	     0,3	
82	 0,00302	82	   143,9	82	     0,2	
82,25	  0,0047	82,25	   149,9	82,25	     0,3	
82,5	 0,00678	82,5	   143,1	82,5	     0,3	
82,75	 0,00888	82,75	     149	82,75	     0,3	
83	  0,0135	83	   144,9	83	     0,3	
83,25	  0,0602	83,25	   147,4	83,25	     0,3	
83,5	  0,0254	83,5	  -33,91	83,5	     0,3	
83,75	  0,0102	83,75	  -33,69	83,75	     0,3	
84	 0,00708	84	  -34,63	84	     0,4	
84,25	 0,00501	84,25	   -25,9	84,25	     0,3	
84,5	 0,00239	84,5	  -23,13	84,5	     0,2	
84,75	 0,00248	84,75	  -24,71	84,75	     0,3	
85	 0,00168	85	  -37,59	85	     0,2	
85,25	 0,00171	85,25	  -50,26	85,25	     0,2	
85,5	 0,00115	85,5	  -6,163	85,5	     0,2	
85,75	 0,00167	85,75	  -53,04	85,75	     0,2	
86	 0,00207	86	  -27,64	86	     0,2	
86,25	 0,00181	86,25	  -29,05	86,25	     0,2	
86,5	 0,00136	86,5	  -43,95	86,5	     0,1	
86,75	0,000803	86,75	  -62,56	86,75	       0	
87	 0,00151	87	   23,11	87	     0,1	
87,25	0,000937	87,25	  -115,2	87,25	       0	
87,5	 0,00151	87,5	   164,4	87,5	       0	
87,75	 0,00435	87,75	   157,7	87,75	       0	
88	  0,0249	88	  -22,52	88	       0	
88,25	 0,00474	88,25	  -22,83	88,25	     0,1	
88,5	 0,00307	88,5	  -20,96	88,5	     0,1	
88,75	 0,00289	88,75	  -28,46	88,75	     0,2	
89	 0,00279	89	  -19,14	89	     0,2	
89,25	 0,00204	89,25	   8,539	89,25	     0,2	
89,5	 0,00215	89,5	  -37,78	89,5	     0,2	
89,75	 0,00242	89,75	  -33,29	89,75	     0,4	
90	 0,00258	90	  -13,26	90	     0,7	
90,25	 0,00329	90,25	   -37,3	90,25	     0,6	
90,5	  0,0021	90,5	  -32,53	90,5	     0,5	
90,75	 0,00239	90,75	     -15	90,75	     0,7	
91	 0,00239	91	  -23,23	91	     0,4	
91,25	 0,00281	91,25	  -12,86	91,25	     0,4	
91,5	 0,00312	91,5	  -35,03	91,5	     0,4	
91,75	 0,00302	91,75	  -24,23	91,75	     0,2	
92	  0,0052	92	  -29,88	92	     0,3	
92,25	 0,00919	92,25	  -22,39	92,25	     0,2	
92,5	  0,0362	92,5	  -22,57	92,5	     0,2	
92,75	  0,0163	92,75	   159,2	92,75	     0,1	
93	 0,00599	93	   160,4	93	     0,1	
93,25	 0,00419	93,25	   165,6	93,25	     0,1	
93,5	 0,00301	93,5	   172,5	93,5	     0,1	
93,75	 0,00231	93,75	   146,2	93,75	     0,1	
94	  0,0026	94	   165,5	94	     0,2	
94,25	 0,00165	94,25	   165,2	94,25	     0,1	
94,5	  0,0023	94,5	   176,4	94,5	     0,2	
94,75	 0,00169	94,75	    -158	94,75	     0,1	
95	0,000987	95	    -140	95	     0,1	
95,25	 0,00171	95,25	   178,3	95,25	     0,1	
95,5	 0,00202	95,5	  -134,3	95,5	     0,2	
95,75	  0,0018	95,75	    -105	95,75	     0,2	
96	 0,00277	96	  -125,9	96	     0,3	
96,25	 0,00451	96,25	    -130	96,25	     0,6	
96,5	  0,0047	96,5	    -114	96,5	     0,7	
96,75	 0,00857	96,75	  -119,9	96,75	     0,7	
97	  0,0199	97	  -120,4	97	     0,8	
97,25	   0,118	97,25	    61,7	97,25	     0,8	
97,5	  0,0181	97,5	   61,25	97,5	     0,8	
97,75	  0,0104	97,75	   60,73	97,75	     0,7	
98	 0,00792	98	   62,48	98	     0,7	
98,25	 0,00606	98,25	   64,21	98,25	     0,7	
98,5	 0,00569	98,5	   66,81	98,5	     0,5	
98,75	 0,00502	98,75	   71,47	98,75	     0,7	
99	 0,00614	99	   63,93	99	     0,7	
99,25	 0,00538	99,25	   56,67	99,25	     0,7	
99,5	 0,00441	99,5	   60,47	99,5	     0,7	
99,75	 0,00568	99,75	   56,41	99,75	     0,7	
100	 0,00643	100	   58,44	100	     0,7	
100,25	 0,00484	100,25	   48,54	100,25	     0,6	
100,5	 0,00706	100,5	   58,25	100,5	     0,7	
100,75	 0,00885	100,75	    64,8	100,75	     0,7	
101	  0,0103	101	   63,05	101	     0,7	
101,25	  0,0132	101,25	   56,81	101,25	     0,7	
101,5	  0,0232	101,5	   55,63	101,5	     0,8	
101,75	  0,0838	101,75	   56,22	101,75	     0,8	
102	   0,048	102	  -125,7	102	     0,9	
102,25	  0,0181	102,25	  -125,7	102,25	     0,9	
102,5	  0,0103	102,5	  -125,8	102,5	     0,9	
102,75	 0,00802	102,75	  -125,2	102,75	     0,9	
103	  0,0061	103	  -125,2	103	     0,8	
103,25	 0,00572	103,25	  -122,8	103,25	     0,9	
103,5	 0,00363	103,5	  -124,7	103,5	     0,7	
103,75	 0,00404	103,75	  -138,2	103,75	     0,9	
104	   0,003	104	  -117,2	104	     0,6	
104,25	 0,00388	104,25	  -136,7	104,25	     0,8	
104,5	 0,00352	104,5	  -120,8	104,5	     0,8	
104,75	 0,00185	104,75	  -123,2	104,75	     0,3	
105	 0,00208	105	  -97,94	105	     0,4	
105,25	 0,00318	105,25	  -125,8	105,25	     0,5	
105,5	 0,00184	105,5	  -119,8	105,5	     0,2	
105,75	 0,00291	105,75	  -113,5	105,75	     0,3	
106	 0,00432	106	  -77,24	106	     0,2	
106,25	 0,00766	106,25	   -71,5	106,25	     0,2	
106,5	  0,0549	106,5	   115,7	106,5	     0,2	
106,75	 0,00701	106,75	   125,5	106,75	     0,2	
107	 0,00398	107	   130,4	107	     0,2	
107,25	 0,00284	107,25	   157,3	107,25	     0,2	
107,5	 0,00307	107,5	   142,2	107,5	     0,2	
107,75	 0,00203	107,75	   142,7	107,75	     0,1	
108	 0,00265	108	   164,8	108	     0,2	
108,25	 0,00273	108,25	   153,1	108,25	     0,2	
108,5	 0,00175	108,5	   173,7	108,5	     0,1	
108,75	 0,00303	108,75	   166,1	108,75	     0,4	
109	 0,00226	109	   177,7	109	     0,2	
109,25	 0,00254	109,25	  -176,4	109,25	     0,2	
109,5	 0,00208	109,5	  -169,4	109,5	     0,1	
109,75	 0,00344	109,75	  -158,4	109,75	     0,2	
110	 0,00341	110	  -166,8	110	     0,1	
110,25	 0,00315	110,25	  -164,8	110,25	     0,1	
110,5	 0,00452	110,5	  -160,9	110,5	     0,1	
110,75	 0,00848	110,75	  -151,6	110,75	     0,1	
111	  0,0271	111	  -148,1	111	     0,1	
111,25	   0,016	111,25	   30,85	111,25	       0	
111,5	 0,00708	111,5	   37,08	111,5	     0,1	
111,75	  0,0041	111,75	   39,92	111,75	     0,1	
112	 0,00186	112	   34,64	112	       0	
112,25	 0,00107	112,25	   85,91	112,25	       0	
112,5	 0,00133	112,5	   85,27	112,5	       0	
112,75	0,000147	112,75	   137,1	112,75	       0	
113	0,000751	113	   147,1	113	       0	
113,25	0,000908	113,25	   155,3	113,25	       0	
113,5	 0,00144	113,5	   76,71	113,5	     0,1	
113,75	0,000503	113,75	   26,66	113,75	       0	
114	 0,00125	114	   158,8	114	     0,1	
114,25	0,000916	114,25	   154,8	114,25	     0,1	
114,5	 0,00201	114,5	   123,7	114,5	     0,5	
114,75	 0,00186	114,75	   133,6	114,75	     0,3	
115	  0,0026	115	     140	115	     0,9	
115,25	 0,00268	115,25	   162,9	115,25	     0,5	
115,5	 0,00812	115,5	   161,1	115,5	     0,6	
115,75	  0,0938	115,75	  -11,75	115,75	     0,4	
116	 0,00882	116	  -9,568	116	     0,3	
116,25	 0,00539	116,25	   -7,33	116,25	     0,3	
116,5	 0,00374	116,5	   -3,05	116,5	     0,2	
116,75	 0,00332	116,75	  -23,99	116,75	     0,2	
117	 0,00335	117	  -5,902	117	     0,3	
117,25	 0,00329	117,25	   1,093	117,25	     0,2	
117,5	 0,00253	117,5	  -32,49	117,5	     0,2	
117,75	 0,00305	117,75	  -13,15	117,75	     0,2	
118	 0,00288	118	  -22,25	118	     0,2	
118,25	 0,00303	118,25	  -11,87	118,25	     0,2	
118,5	 0,00306	118,5	  -25,45	118,5	     0,1	
118,75	 0,00382	118,75	  0,9652	118,75	     0,2	
119	 0,00511	119	   -11,8	119	     0,3	
119,25	 0,00634	119,25	  -32,71	119,25	     0,3	
119,5	 0,00885	119,5	   -22,7	119,5	     0,4	
119,75	  0,0114	119,75	  -35,64	119,75	     0,4	
120	  0,0225	120	  -27,08	120	     0,4	
120,25	  0,0622	120,25	  -23,16	120,25	     0,4	
120,5	  0,0495	120,5	   150,4	120,5	     0,5	
120,75	  0,0195	120,75	   149,7	120,75	     0,5	
121	  0,0108	121	   150,7	121	     0,5	
121,25	 0,00817	121,25	   148,2	121,25	     0,6	
121,5	 0,00886	121,5	   148,8	121,5	     0,7	
121,75	 0,00679	121,75	     148	121,75	     0,7	
122	 0,00632	122	     141	122	     0,7	
122,25	 0,00517	122,25	   145,7	122,25	     0,7	
122,5	 0,00402	122,5	   153,9	122,5	     0,7	
122,75	 0,00378	122,75	   154,2	122,75	     0,8	
123	 0,00465	123	   147,9	123	     0,7	
123,25	 0,00387	123,25	   146,9	123,25	     0,6	
123,5	 0,00376	123,5	   136,2	123,5	     0,9	
123,75	 0,00361	123,75	   142,7	123,75	     0,6	
124	   0,004	124	   173,4	124	     0,7	
